c Minimum Spanning Tree
c
c nodes:  2000 ; arcs:  14000 ; cost range:  -5 - 10
c
p mst  2000 14000
e  6 224 -1
e  93 225 5
e  198 226 -1
e  136 227 10
e  111 228 -5
e  28 229 1
e  228 230 -3
e  224 231 1
e  63 232 0
e  195 233 7
e  124 234 -5
e  68 235 5
e  68 236 9
e  55 237 10
e  41 238 7
e  97 239 0
e  201 240 6
e  23 241 10
e  90 242 4
e  50 243 5
e  174 244 1
e  33 245 -5
e  168 246 -4
e  187 247 9
e  136 248 -3
e  1 249 10
e  121 250 1
e  124 251 4
e  94 252 3
e  22 253 9
e  239 254 -2
e  204 255 -2
e  236 256 1
e  188 257 -5
e  138 258 -1
e  88 259 2
e  217 260 -5
e  33 261 4
e  69 262 8
e  44 263 9
e  62 264 10
e  29 265 7
e  9 266 6
e  54 267 -1
e  83 268 -3
e  44 269 -4
e  29 270 -3
e  147 271 9
e  26 272 4
e  47 273 1
e  113 274 9
e  55 275 7
e  261 276 8
e  139 277 9
e  8 278 -1
e  264 279 -4
e  127 280 8
e  142 281 6
e  219 282 6
e  229 283 -5
e  242 284 -3
e  123 285 -2
e  160 286 -4
e  108 287 8
e  219 288 -1
e  61 289 7
e  284 290 4
e  158 291 7
e  196 292 -1
e  248 293 0
e  257 294 6
e  56 295 4
e  278 296 -3
e  62 297 6
e  38 298 -3
e  163 299 7
e  84 300 -5
e  66 301 10
e  148 302 -2
e  19 303 2
e  22 304 9
e  52 305 9
e  300 306 6
e  264 307 6
e  297 308 -2
e  114 309 10
e  116 310 2
e  211 311 10
e  7 312 6
e  155 313 1
e  23 314 6
e  205 315 6
e  114 316 -3
e  186 317 -3
e  108 318 1
e  219 319 2
e  239 320 -1
e  132 321 3
e  116 322 2
e  216 323 3
e  165 324 7
e  289 325 10
e  284 326 10
e  139 327 9
e  288 328 0
e  195 329 -2
e  212 330 0
e  91 331 1
e  201 332 1
e  332 333 3
e  25 334 4
e  35 335 -2
e  98 336 0
e  148 337 5
e  17 338 1
e  0 339 5
e  175 340 10
e  135 341 -2
e  24 342 1
e  211 343 -4
e  225 344 2
e  318 345 2
e  49 346 5
e  233 347 3
e  215 348 2
e  105 349 -1
e  250 350 3
e  245 351 -2
e  121 352 1
e  344 353 8
e  188 354 3
e  177 355 9
e  351 356 -5
e  58 357 2
e  231 358 -3
e  85 359 2
e  83 360 8
e  252 361 4
e  41 362 0
e  83 363 -1
e  78 364 7
e  161 365 -3
e  39 366 -2
e  198 367 -4
e  23 368 2
e  100 369 7
e  335 370 -2
e  205 371 0
e  198 372 -1
e  21 373 0
e  263 374 4
e  310 375 0
e  308 376 8
e  338 377 2
e  30 378 -5
e  311 379 -1
e  124 380 7
e  23 381 0
e  177 382 2
e  49 383 4
e  305 384 4
e  144 385 -2
e  62 386 9
e  337 387 6
e  186 388 2
e  164 389 -1
e  134 390 5
e  334 391 7
e  334 392 8
e  368 393 2
e  116 394 -3
e  369 395 8
e  362 396 2
e  241 397 -4
e  226 398 3
e  305 399 6
e  189 400 2
e  400 401 5
e  290 402 9
e  276 403 2
e  25 404 7
e  319 405 -1
e  183 406 10
e  115 407 8
e  33 408 -4
e  336 409 -3
e  324 410 2
e  157 411 8
e  14 412 5
e  43 413 0
e  154 414 9
e  47 415 2
e  331 416 3
e  135 417 7
e  33 418 -5
e  259 419 -1
e  415 420 7
e  103 421 7
e  172 422 9
e  170 423 -2
e  301 424 10
e  370 425 -2
e  92 426 -2
e  305 427 9
e  369 428 8
e  83 429 -5
e  188 430 9
e  14 431 4
e  6 432 5
e  197 433 3
e  218 434 9
e  133 435 -1
e  101 436 -4
e  371 437 2
e  429 438 -1
e  67 439 -5
e  319 440 4
e  313 441 0
e  432 442 4
e  410 443 9
e  424 444 -1
e  166 445 4
e  325 446 2
e  16 447 4
e  65 448 0
e  81 449 -5
e  427 450 1
e  144 451 -4
e  134 452 -2
e  285 453 1
e  61 454 8
e  405 455 7
e  21 456 1
e  146 457 1
e  130 458 5
e  91 459 -1
e  445 460 1
e  84 461 4
e  240 462 10
e  105 463 -5
e  119 464 10
e  160 465 5
e  96 466 -5
e  99 467 1
e  455 468 3
e  129 469 6
e  284 470 8
e  143 471 9
e  34 472 3
e  448 473 8
e  126 474 5
e  372 475 -5
e  364 476 -3
e  236 477 -1
e  173 478 4
e  233 479 -1
e  452 480 8
e  458 481 8
e  184 482 -2
e  379 483 5
e  18 484 2
e  184 485 10
e  461 486 -4
e  16 487 -5
e  287 488 10
e  161 489 6
e  103 490 10
e  94 491 10
e  341 492 5
e  176 493 9
e  438 494 -5
e  365 495 7
e  87 496 9
e  433 497 9
e  224 498 1
e  206 499 -2
e  402 500 -3
e  266 501 -2
e  366 502 6
e  108 503 4
e  38 504 5
e  438 505 6
e  294 506 3
e  31 507 -3
e  78 508 -1
e  291 509 9
e  148 510 -5
e  444 511 -5
e  474 512 2
e  511 513 4
e  12 514 1
e  156 515 3
e  481 516 0
e  194 517 9
e  10 518 -3
e  44 519 2
e  205 520 5
e  458 521 -5
e  176 522 4
e  426 523 -2
e  233 524 10
e  455 525 -1
e  454 526 -4
e  63 527 -1
e  250 528 -3
e  293 529 -1
e  385 530 9
e  395 531 5
e  154 532 0
e  109 533 6
e  455 534 10
e  322 535 8
e  58 536 -3
e  211 537 10
e  95 538 7
e  149 539 -5
e  86 540 8
e  245 541 -1
e  25 542 -5
e  176 543 2
e  121 544 5
e  87 545 -1
e  395 546 5
e  244 547 -4
e  305 548 -4
e  520 549 1
e  146 550 8
e  488 551 10
e  108 552 9
e  6 553 -4
e  330 554 -3
e  130 555 3
e  412 556 1
e  298 557 0
e  155 558 5
e  77 559 1
e  464 560 3
e  242 561 9
e  342 562 0
e  28 563 10
e  504 564 -3
e  208 565 1
e  492 566 1
e  533 567 7
e  82 568 5
e  174 569 8
e  166 570 10
e  518 571 -4
e  515 572 -3
e  300 573 -3
e  538 574 7
e  544 575 5
e  336 576 -1
e  497 577 6
e  356 578 -3
e  310 579 -2
e  303 580 3
e  456 581 -5
e  238 582 7
e  522 583 -2
e  182 584 -4
e  198 585 3
e  31 586 -1
e  379 587 -1
e  507 588 2
e  275 589 3
e  89 590 1
e  304 591 4
e  296 592 -1
e  367 593 9
e  240 594 3
e  172 595 -5
e  540 596 4
e  199 597 10
e  422 598 7
e  440 599 8
e  301 600 8
e  576 601 10
e  33 602 -3
e  146 603 -5
e  544 604 8
e  121 605 5
e  190 606 3
e  381 607 4
e  398 608 9
e  600 609 1
e  6 610 3
e  153 611 4
e  552 612 1
e  534 613 10
e  608 614 6
e  76 615 8
e  246 616 0
e  67 617 2
e  13 618 -5
e  96 619 9
e  452 620 4
e  540 621 6
e  554 622 -4
e  255 623 0
e  559 624 9
e  480 625 5
e  460 626 -1
e  436 627 5
e  130 628 9
e  531 629 5
e  310 630 -4
e  531 631 9
e  390 632 -5
e  545 633 6
e  15 634 9
e  231 635 6
e  222 636 -5
e  46 637 2
e  117 638 7
e  7 639 5
e  400 640 -1
e  319 641 8
e  273 642 4
e  291 643 9
e  143 644 -3
e  176 645 6
e  336 646 0
e  270 647 0
e  182 648 4
e  12 649 -4
e  120 650 8
e  497 651 7
e  639 652 -2
e  280 653 7
e  455 654 -4
e  171 655 0
e  582 656 1
e  140 657 0
e  82 658 -3
e  414 659 -4
e  348 660 -5
e  460 661 7
e  357 662 -2
e  521 663 1
e  573 664 4
e  575 665 -2
e  300 666 9
e  99 667 -1
e  153 668 8
e  282 669 5
e  46 670 10
e  65 671 1
e  433 672 10
e  415 673 4
e  198 674 1
e  279 675 1
e  312 676 2
e  432 677 -3
e  370 678 -4
e  564 679 -2
e  201 680 5
e  69 681 0
e  677 682 -5
e  164 683 5
e  200 684 7
e  601 685 -4
e  320 686 8
e  363 687 -2
e  406 688 0
e  38 689 -5
e  633 690 3
e  456 691 -4
e  541 692 9
e  595 693 9
e  486 694 9
e  286 695 0
e  189 696 4
e  404 697 7
e  383 698 -1
e  231 699 -4
e  277 700 -5
e  114 701 7
e  561 702 10
e  147 703 7
e  78 704 1
e  236 705 -1
e  687 706 5
e  654 707 3
e  653 708 -4
e  170 709 5
e  681 710 0
e  238 711 3
e  681 712 4
e  6 713 1
e  289 714 -5
e  442 715 4
e  173 716 2
e  183 717 7
e  406 718 10
e  144 719 -2
e  471 720 -2
e  511 721 -4
e  614 722 -3
e  430 723 7
e  177 724 9
e  426 725 5
e  95 726 5
e  13 727 6
e  164 728 2
e  504 729 -4
e  720 730 6
e  546 731 10
e  671 732 9
e  691 733 -4
e  682 734 8
e  191 735 4
e  322 736 2
e  666 737 -2
e  218 738 4
e  377 739 -4
e  13 740 -4
e  91 741 9
e  447 742 -5
e  542 743 -1
e  56 744 1
e  336 745 -5
e  388 746 5
e  704 747 2
e  676 748 3
e  294 749 0
e  168 750 1
e  264 751 4
e  374 752 -4
e  42 753 1
e  423 754 7
e  178 755 8
e  575 756 -3
e  307 757 1
e  243 758 -3
e  38 759 9
e  169 760 7
e  361 761 8
e  267 762 4
e  105 763 2
e  490 764 -3
e  239 765 -2
e  642 766 1
e  36 767 -5
e  427 768 -2
e  423 769 1
e  225 770 2
e  331 771 2
e  167 772 -2
e  401 773 9
e  571 774 7
e  164 775 -2
e  172 776 8
e  85 777 7
e  47 778 0
e  335 779 5
e  99 780 10
e  336 781 4
e  706 782 9
e  238 783 4
e  504 784 -1
e  179 785 6
e  769 786 7
e  221 787 7
e  271 788 7
e  78 789 -2
e  337 790 5
e  536 791 0
e  778 792 1
e  135 793 4
e  31 794 -1
e  293 795 -4
e  499 796 -3
e  508 797 -3
e  790 798 4
e  174 799 3
e  348 800 -3
e  504 801 4
e  143 802 -4
e  64 803 6
e  362 804 7
e  137 805 1
e  187 806 6
e  672 807 10
e  654 808 1
e  349 809 -2
e  240 810 4
e  167 811 -2
e  223 812 8
e  16 813 4
e  583 814 6
e  768 815 3
e  227 816 -2
e  170 817 1
e  332 818 2
e  44 819 10
e  321 820 4
e  255 821 -5
e  798 822 8
e  55 823 3
e  525 824 0
e  426 825 4
e  219 826 6
e  736 827 -2
e  531 828 8
e  213 829 7
e  159 830 8
e  707 831 -2
e  694 832 5
e  199 833 -4
e  433 834 4
e  621 835 9
e  213 836 -4
e  314 837 6
e  635 838 2
e  833 839 4
e  590 840 -2
e  316 841 3
e  527 842 -4
e  86 843 0
e  330 844 7
e  90 845 -1
e  783 846 -2
e  159 847 10
e  80 848 10
e  338 849 10
e  690 850 6
e  259 851 5
e  622 852 -3
e  440 853 -2
e  281 854 3
e  256 855 4
e  815 856 7
e  305 857 -1
e  48 858 -3
e  374 859 -5
e  213 860 3
e  407 861 3
e  105 862 3
e  453 863 6
e  804 864 1
e  632 865 9
e  244 866 7
e  296 867 2
e  538 868 0
e  668 869 2
e  310 870 9
e  326 871 8
e  149 872 -2
e  560 873 -3
e  689 874 -5
e  659 875 3
e  312 876 10
e  177 877 7
e  8 878 3
e  637 879 -1
e  419 880 -5
e  186 881 1
e  476 882 9
e  154 883 10
e  12 884 1
e  483 885 2
e  385 886 8
e  157 887 -1
e  754 888 -2
e  157 889 3
e  384 890 -3
e  80 891 -5
e  173 892 3
e  245 893 -4
e  388 894 4
e  614 895 0
e  27 896 10
e  521 897 6
e  386 898 4
e  593 899 7
e  59 900 5
e  318 901 -3
e  336 902 -3
e  885 903 1
e  226 904 9
e  410 905 -4
e  507 906 10
e  403 907 2
e  821 908 3
e  157 909 10
e  506 910 -5
e  828 911 -1
e  443 912 8
e  43 913 4
e  737 914 -3
e  449 915 -4
e  254 916 1
e  589 917 3
e  560 918 -1
e  19 919 3
e  742 920 -4
e  703 921 8
e  34 922 -4
e  627 923 6
e  523 924 -2
e  765 925 -5
e  381 926 -5
e  179 927 -5
e  87 928 2
e  51 929 7
e  22 930 5
e  744 931 7
e  728 932 3
e  716 933 -4
e  616 934 10
e  666 935 0
e  733 936 9
e  488 937 4
e  592 938 -2
e  383 939 -2
e  102 940 -4
e  539 941 5
e  456 942 10
e  342 943 6
e  805 944 -3
e  450 945 10
e  375 946 3
e  451 947 4
e  879 948 10
e  724 949 3
e  940 950 7
e  582 951 -5
e  646 952 2
e  760 953 8
e  862 954 9
e  774 955 8
e  772 956 4
e  922 957 -1
e  668 958 7
e  739 959 9
e  557 960 5
e  67 961 4
e  468 962 9
e  35 963 -1
e  592 964 -4
e  325 965 -2
e  587 966 4
e  43 967 -5
e  632 968 2
e  57 969 -3
e  667 970 3
e  747 971 -4
e  535 972 8
e  941 973 0
e  814 974 6
e  612 975 10
e  10 976 6
e  943 977 0
e  664 978 5
e  870 979 8
e  959 980 -1
e  543 981 10
e  638 982 -3
e  432 983 0
e  253 984 -4
e  386 985 -4
e  564 986 10
e  251 987 -2
e  306 988 7
e  421 989 -4
e  320 990 -3
e  883 991 5
e  744 992 4
e  80 993 -5
e  765 994 4
e  759 995 -2
e  637 996 0
e  295 997 6
e  576 998 6
e  20 999 -1
e  925 1000 -2
e  896 1001 1
e  516 1002 9
e  424 1003 10
e  455 1004 3
e  791 1005 8
e  495 1006 9
e  987 1007 -5
e  421 1008 -1
e  965 1009 -1
e  937 1010 -5
e  957 1011 -5
e  691 1012 3
e  62 1013 -5
e  232 1014 6
e  598 1015 -4
e  578 1016 5
e  379 1017 -3
e  179 1018 -1
e  60 1019 5
e  54 1020 -3
e  443 1021 1
e  944 1022 7
e  1 1023 1
e  13 1024 2
e  361 1025 -5
e  594 1026 3
e  543 1027 6
e  286 1028 9
e  388 1029 10
e  475 1030 7
e  713 1031 3
e  632 1032 8
e  849 1033 10
e  918 1034 -1
e  680 1035 3
e  108 1036 3
e  62 1037 7
e  301 1038 -5
e  4 1039 5
e  854 1040 -3
e  1039 1041 -4
e  487 1042 4
e  355 1043 -4
e  70 1044 -2
e  401 1045 -5
e  928 1046 1
e  592 1047 -5
e  231 1048 -1
e  788 1049 5
e  245 1050 -2
e  823 1051 10
e  44 1052 10
e  435 1053 6
e  745 1054 2
e  420 1055 -1
e  699 1056 8
e  574 1057 -2
e  287 1058 -2
e  597 1059 -4
e  636 1060 2
e  202 1061 10
e  635 1062 6
e  179 1063 -5
e  1006 1064 5
e  647 1065 5
e  1006 1066 1
e  533 1067 8
e  781 1068 1
e  888 1069 -5
e  214 1070 5
e  718 1071 2
e  850 1072 3
e  525 1073 10
e  810 1074 -3
e  198 1075 8
e  634 1076 3
e  90 1077 -5
e  657 1078 3
e  125 1079 -1
e  847 1080 10
e  405 1081 4
e  648 1082 -5
e  84 1083 -5
e  683 1084 1
e  904 1085 -5
e  1023 1086 3
e  393 1087 8
e  185 1088 -4
e  666 1089 -2
e  694 1090 7
e  223 1091 1
e  275 1092 7
e  1043 1093 10
e  540 1094 3
e  278 1095 10
e  685 1096 3
e  1046 1097 8
e  558 1098 5
e  175 1099 1
e  723 1100 2
e  59 1101 6
e  1100 1102 10
e  848 1103 9
e  137 1104 -2
e  674 1105 7
e  960 1106 3
e  400 1107 -1
e  528 1108 -4
e  734 1109 9
e  811 1110 8
e  640 1111 2
e  215 1112 0
e  241 1113 -3
e  565 1114 6
e  236 1115 3
e  457 1116 -2
e  466 1117 9
e  562 1118 1
e  959 1119 -5
e  149 1120 -5
e  1071 1121 5
e  1008 1122 -4
e  480 1123 2
e  423 1124 1
e  829 1125 -4
e  913 1126 8
e  707 1127 0
e  780 1128 0
e  645 1129 7
e  602 1130 6
e  589 1131 -5
e  986 1132 -4
e  882 1133 10
e  139 1134 6
e  179 1135 3
e  150 1136 6
e  553 1137 9
e  944 1138 8
e  716 1139 -1
e  552 1140 2
e  11 1141 4
e  901 1142 -5
e  183 1143 3
e  29 1144 1
e  624 1145 -5
e  422 1146 -5
e  524 1147 2
e  996 1148 7
e  25 1149 1
e  1049 1150 8
e  981 1151 0
e  196 1152 -2
e  1087 1153 8
e  119 1154 -5
e  897 1155 1
e  79 1156 7
e  826 1157 5
e  426 1158 -2
e  227 1159 1
e  728 1160 6
e  324 1161 -5
e  178 1162 -4
e  521 1163 6
e  848 1164 9
e  39 1165 5
e  892 1166 1
e  1045 1167 -4
e  1163 1168 -1
e  776 1169 2
e  148 1170 1
e  164 1171 3
e  1142 1172 1
e  615 1173 6
e  296 1174 7
e  1066 1175 3
e  881 1176 -3
e  568 1177 10
e  199 1178 -2
e  973 1179 0
e  802 1180 -2
e  216 1181 1
e  417 1182 0
e  189 1183 8
e  388 1184 0
e  472 1185 10
e  552 1186 -2
e  551 1187 3
e  198 1188 2
e  978 1189 -4
e  716 1190 4
e  155 1191 -5
e  1171 1192 0
e  1061 1193 -4
e  817 1194 -3
e  416 1195 4
e  560 1196 9
e  1026 1197 8
e  615 1198 -4
e  51 1199 0
e  811 1200 -2
e  435 1201 10
e  245 1202 10
e  146 1203 9
e  537 1204 2
e  1 1205 7
e  210 1206 0
e  762 1207 3
e  1148 1208 8
e  1063 1209 2
e  481 1210 -2
e  159 1211 -1
e  1107 1212 -3
e  575 1213 1
e  111 1214 10
e  955 1215 0
e  48 1216 0
e  818 1217 -4
e  284 1218 5
e  289 1219 -1
e  352 1220 -5
e  612 1221 2
e  1187 1222 2
e  247 1223 9
e  515 1224 -4
e  565 1225 9
e  882 1226 3
e  242 1227 4
e  465 1228 9
e  741 1229 7
e  242 1230 -2
e  711 1231 1
e  154 1232 2
e  1165 1233 2
e  1214 1234 3
e  442 1235 5
e  622 1236 -2
e  25 1237 5
e  83 1238 8
e  863 1239 6
e  158 1240 0
e  392 1241 -2
e  794 1242 7
e  794 1243 10
e  186 1244 -3
e  642 1245 10
e  110 1246 5
e  10 1247 3
e  430 1248 -2
e  1069 1249 2
e  895 1250 -5
e  1175 1251 5
e  72 1252 7
e  466 1253 4
e  769 1254 6
e  373 1255 -1
e  707 1256 -1
e  537 1257 10
e  710 1258 6
e  394 1259 -4
e  691 1260 1
e  327 1261 0
e  163 1262 8
e  733 1263 0
e  156 1264 3
e  448 1265 -5
e  487 1266 7
e  1108 1267 -5
e  128 1268 6
e  691 1269 -3
e  655 1270 -3
e  474 1271 0
e  128 1272 4
e  565 1273 -1
e  136 1274 -5
e  643 1275 6
e  1117 1276 2
e  517 1277 -1
e  900 1278 5
e  1273 1279 9
e  842 1280 5
e  403 1281 8
e  1056 1282 10
e  870 1283 9
e  1272 1284 -3
e  978 1285 9
e  513 1286 -4
e  722 1287 -2
e  352 1288 6
e  258 1289 3
e  775 1290 -5
e  332 1291 -2
e  293 1292 -4
e  126 1293 2
e  1211 1294 -3
e  977 1295 -4
e  452 1296 6
e  919 1297 -5
e  683 1298 3
e  468 1299 2
e  730 1300 -3
e  1229 1301 6
e  920 1302 8
e  1042 1303 2
e  977 1304 0
e  1113 1305 10
e  870 1306 4
e  701 1307 9
e  1182 1308 0
e  231 1309 10
e  271 1310 9
e  820 1311 -5
e  470 1312 -2
e  971 1313 5
e  500 1314 7
e  697 1315 7
e  728 1316 -5
e  802 1317 8
e  342 1318 -1
e  189 1319 -2
e  357 1320 3
e  861 1321 -3
e  625 1322 10
e  582 1323 -3
e  518 1324 1
e  942 1325 -2
e  552 1326 7
e  785 1327 -3
e  1304 1328 10
e  564 1329 3
e  711 1330 1
e  252 1331 10
e  88 1332 7
e  1241 1333 -1
e  30 1334 8
e  976 1335 1
e  276 1336 -2
e  370 1337 2
e  575 1338 -3
e  638 1339 10
e  321 1340 7
e  1234 1341 10
e  618 1342 10
e  1089 1343 4
e  246 1344 9
e  418 1345 4
e  386 1346 -3
e  1219 1347 -1
e  419 1348 -1
e  1228 1349 -1
e  594 1350 -1
e  811 1351 1
e  758 1352 10
e  221 1353 -3
e  70 1354 3
e  1024 1355 -2
e  305 1356 10
e  1054 1357 3
e  417 1358 0
e  1209 1359 -5
e  388 1360 8
e  231 1361 -5
e  99 1362 8
e  1352 1363 -5
e  1017 1364 0
e  848 1365 3
e  918 1366 6
e  636 1367 -3
e  709 1368 8
e  860 1369 7
e  1107 1370 0
e  778 1371 10
e  99 1372 2
e  603 1373 -3
e  1039 1374 0
e  1169 1375 6
e  892 1376 4
e  633 1377 -5
e  191 1378 -2
e  95 1379 10
e  744 1380 8
e  225 1381 1
e  469 1382 0
e  1293 1383 2
e  513 1384 -4
e  565 1385 9
e  1042 1386 10
e  453 1387 6
e  197 1388 3
e  963 1389 -2
e  613 1390 7
e  203 1391 7
e  1275 1392 2
e  954 1393 -5
e  571 1394 0
e  1166 1395 -4
e  598 1396 1
e  160 1397 10
e  69 1398 -2
e  17 1399 10
e  309 1400 3
e  405 1401 3
e  948 1402 1
e  759 1403 2
e  811 1404 9
e  651 1405 10
e  481 1406 -1
e  234 1407 0
e  1000 1408 3
e  1285 1409 -2
e  815 1410 -4
e  855 1411 -5
e  686 1412 10
e  18 1413 7
e  152 1414 3
e  833 1415 2
e  684 1416 0
e  180 1417 1
e  377 1418 -4
e  186 1419 5
e  655 1420 -2
e  701 1421 -2
e  1250 1422 -1
e  1056 1423 7
e  466 1424 8
e  1291 1425 6
e  149 1426 3
e  850 1427 -3
e  677 1428 -1
e  18 1429 -2
e  330 1430 -2
e  736 1431 2
e  243 1432 4
e  784 1433 2
e  1048 1434 5
e  882 1435 0
e  140 1436 2
e  117 1437 -1
e  1205 1438 3
e  502 1439 5
e  1229 1440 9
e  194 1441 4
e  200 1442 -2
e  1084 1443 -1
e  168 1444 3
e  597 1445 -2
e  1225 1446 6
e  855 1447 9
e  688 1448 -3
e  838 1449 -2
e  1017 1450 7
e  1417 1451 8
e  142 1452 -5
e  1308 1453 10
e  113 1454 6
e  1259 1455 8
e  1069 1456 2
e  743 1457 -4
e  915 1458 2
e  847 1459 6
e  1069 1460 9
e  925 1461 1
e  17 1462 10
e  1025 1463 -4
e  1402 1464 -3
e  1454 1465 5
e  421 1466 4
e  391 1467 6
e  679 1468 10
e  608 1469 3
e  292 1470 5
e  362 1471 8
e  407 1472 1
e  865 1473 0
e  740 1474 -4
e  56 1475 10
e  112 1476 -2
e  971 1477 6
e  1108 1478 6
e  267 1479 -5
e  1399 1480 2
e  1202 1481 2
e  1128 1482 2
e  929 1483 -2
e  1142 1484 -1
e  192 1485 9
e  58 1486 7
e  808 1487 6
e  1221 1488 -1
e  1266 1489 -5
e  524 1490 6
e  1291 1491 -2
e  429 1492 8
e  1359 1493 -2
e  1444 1494 6
e  1057 1495 -3
e  137 1496 -5
e  1350 1497 -2
e  256 1498 -2
e  487 1499 -1
e  627 1500 3
e  1293 1501 -2
e  153 1502 7
e  190 1503 4
e  978 1504 -4
e  869 1505 -4
e  416 1506 8
e  59 1507 -2
e  618 1508 5
e  858 1509 0
e  713 1510 -2
e  1138 1511 1
e  208 1512 -4
e  961 1513 6
e  533 1514 0
e  23 1515 5
e  283 1516 6
e  1264 1517 5
e  1339 1518 2
e  735 1519 5
e  1327 1520 8
e  426 1521 5
e  1283 1522 7
e  1440 1523 -3
e  1387 1524 7
e  1273 1525 -4
e  872 1526 5
e  150 1527 8
e  348 1528 -1
e  776 1529 8
e  1323 1530 8
e  1139 1531 7
e  643 1532 6
e  692 1533 8
e  1439 1534 -3
e  521 1535 7
e  276 1536 -2
e  911 1537 -2
e  414 1538 8
e  623 1539 1
e  180 1540 9
e  81 1541 -1
e  29 1542 -2
e  569 1543 10
e  1441 1544 10
e  448 1545 10
e  98 1546 3
e  29 1547 6
e  1123 1548 8
e  476 1549 -3
e  438 1550 4
e  609 1551 1
e  743 1552 -3
e  528 1553 10
e  294 1554 7
e  914 1555 10
e  366 1556 5
e  929 1557 1
e  927 1558 10
e  696 1559 -3
e  742 1560 2
e  470 1561 -3
e  208 1562 -2
e  952 1563 8
e  1108 1564 5
e  218 1565 8
e  278 1566 -3
e  338 1567 5
e  1541 1568 10
e  839 1569 -3
e  1375 1570 5
e  1198 1571 6
e  1110 1572 8
e  163 1573 2
e  13 1574 10
e  1291 1575 -2
e  433 1576 2
e  1200 1577 3
e  177 1578 0
e  1406 1579 -5
e  472 1580 3
e  92 1581 7
e  1158 1582 8
e  1274 1583 3
e  1319 1584 -5
e  844 1585 10
