c Minimum Spanning Tree
c
c nodes:  500 ; arcs:  8000 ; cost range:  -5 - 10
c
p mst  500 8000
e  152 428 10
e  30 185 7
e  200 243 10
e  37 63 1
e  97 115 -1
e  361 391 5
e  221 453 6
e  133 247 8
e  96 116 4
e  146 225 -2
e  13 427 -5
e  85 245 -5
e  350 480 0
e  209 217 -4
e  383 420 1
e  480 487 8
e  273 353 -4
e  59 90 -2
e  151 433 5
e  57 355 7
e  110 493 -4
e  13 100 4
e  40 201 7
e  211 481 -5
e  380 417 9
e  90 484 3
e  91 360 5
e  122 230 5
e  239 346 0
e  75 135 -4
e  17 215 2
e  12 472 1
e  397 443 2
e  59 215 10
e  99 198 0
e  9 297 6
e  72 455 6
e  66 143 -3
e  325 373 2
e  333 431 -5
e  54 321 2
e  282 337 -5
e  16 365 -4
e  12 340 7
e  4 57 7
e  109 485 2
e  395 409 10
e  161 495 -2
e  316 421 -2
e  122 359 5
e  105 157 9
e  33 401 -5
e  226 230 3
e  81 438 -1
e  272 473 -4
e  99 191 3
e  45 119 6
e  286 493 5
e  184 297 3
e  35 137 9
e  411 413 6
e  236 335 5
e  76 232 8
e  328 381 0
e  170 384 10
e  29 348 6
e  138 359 2
e  189 219 4
e  2 26 6
e  125 417 4
e  77 257 0
e  15 402 6
e  132 229 4
e  468 492 -3
e  12 96 -3
e  204 349 5
e  74 223 6
e  176 269 -2
e  309 413 -1
e  98 412 -5
e  158 365 -2
e  263 291 -5
e  227 240 -4
e  74 324 7
e  156 240 7
e  245 459 5
e  109 202 0
e  123 245 8
e  254 346 9
e  101 246 8
e  89 148 4
e  104 356 6
e  260 420 10
e  1 256 4
e  38 184 -2
e  39 439 9
e  258 485 -2
e  182 493 0
e  11 66 6
e  469 471 -2
e  78 351 -5
e  111 295 6
e  32 248 1
e  85 256 3
e  97 138 -4
e  96 135 -3
e  418 443 0
e  367 494 8
e  27 471 0
e  67 217 8
e  1 343 0
e  145 466 9
e  141 216 7
e  423 450 8
e  175 239 4
e  225 315 -2
e  106 399 -3
e  221 286 -2
e  57 72 1
e  284 419 3
e  29 450 7
e  216 490 3
e  330 427 5
e  468 473 7
e  49 196 2
e  13 437 4
e  58 79 1
e  365 456 4
e  37 223 0
e  218 416 -3
e  24 398 -1
e  9 79 9
e  6 273 -3
e  203 229 3
e  118 228 -4
e  72 247 -5
e  234 457 -5
e  254 460 7
e  387 481 3
e  17 487 6
e  52 474 0
e  307 396 3
e  133 484 8
e  30 148 -5
e  389 481 8
e  119 134 10
e  34 483 9
e  21 27 1
e  201 443 -5
e  9 121 1
e  86 478 2
e  6 35 0
e  291 440 4
e  318 421 -1
e  100 177 4
e  268 372 10
e  483 492 7
e  86 297 4
e  146 178 3
e  68 274 -2
e  163 484 3
e  391 421 4
e  134 384 3
e  144 369 5
e  107 475 3
e  301 366 8
e  298 334 8
e  186 215 7
e  168 328 -3
e  308 392 1
e  288 460 4
e  218 258 4
e  399 498 -1
e  176 456 10
e  143 164 -2
e  161 203 -2
e  23 319 6
e  202 203 5
e  84 245 3
e  92 141 4
e  126 425 -4
e  89 262 5
e  110 369 4
e  171 209 7
e  17 256 7
e  174 456 4
e  102 469 -4
e  163 206 5
e  332 390 6
e  256 317 -4
e  164 325 -4
e  442 459 9
e  47 467 0
e  20 125 1
e  35 209 -2
e  84 339 10
e  328 345 10
e  18 308 1
e  203 241 1
e  64 236 -1
e  186 278 -3
e  152 307 5
e  65 320 9
e  347 434 -2
e  63 268 4
e  32 188 2
e  353 362 -5
e  10 483 6
e  306 374 6
e  1 134 -3
e  59 127 -5
e  183 332 -5
e  204 244 5
e  403 415 9
e  17 308 -5
e  134 192 4
e  221 459 -2
e  316 473 0
e  272 485 5
e  58 219 10
e  3 361 -4
e  141 455 -1
e  49 340 -4
e  292 476 5
e  194 380 3
e  186 431 6
e  21 71 6
e  205 212 9
e  157 489 4
e  297 361 3
e  42 243 -3
e  162 327 5
e  143 312 5
e  167 231 10
e  11 175 0
e  143 452 -2
e  12 230 -2
e  165 384 6
e  179 358 6
e  121 136 -5
e  264 362 1
e  77 307 8
e  77 272 6
e  171 385 7
e  128 447 -5
e  113 199 -3
e  77 143 5
e  33 253 -2
e  130 244 5
e  279 460 -1
e  111 290 3
e  122 423 4
e  470 489 -3
e  14 111 8
e  229 233 -2
e  38 300 5
e  193 212 5
e  420 488 10
e  315 400 -1
e  19 344 1
e  17 45 -1
e  190 277 7
e  7 403 8
e  231 338 -2
e  213 444 -4
e  166 421 -3
e  14 141 7
e  11 341 8
e  7 386 0
e  32 195 -2
e  247 261 5
e  196 494 -5
e  437 491 1
e  285 399 1
e  328 484 0
e  341 475 5
e  53 107 -3
e  27 439 -3
e  88 499 9
e  105 441 -4
e  100 443 -1
e  57 195 1
e  36 107 6
e  200 490 -3
e  361 475 0
e  357 400 1
e  183 480 2
e  94 246 1
e  441 449 -1
e  342 479 3
e  356 448 -1
e  22 227 4
e  20 118 1
e  14 29 6
e  158 288 9
e  82 227 3
e  333 338 -1
e  181 362 7
e  88 281 4
e  0 485 -4
e  302 469 1
e  210 261 -5
e  352 490 -2
e  267 362 -2
e  128 256 2
e  200 207 -2
e  372 384 1
e  265 348 -3
e  225 486 4
e  118 277 -3
e  206 499 -2
e  56 407 -2
e  66 254 -1
e  170 226 7
e  219 284 4
e  250 468 1
e  175 424 2
e  40 472 6
e  182 390 2
e  90 355 3
e  17 152 5
e  338 461 1
e  61 279 -3
e  114 204 0
e  369 456 -2
e  115 473 -2
e  260 438 0
e  105 179 9
e  110 166 8
e  17 395 6
e  391 411 -5
e  123 329 4
e  323 366 10
e  163 459 2
e  147 362 -3
e  204 240 3
e  65 399 -2
e  38 114 -3
e  234 288 -4
e  424 485 -5
e  293 355 2
e  434 475 9
e  56 203 9
e  238 481 10
e  163 376 1
e  56 301 4
e  231 329 6
e  44 208 5
e  300 495 -1
e  229 413 9
e  46 400 1
e  225 422 -1
e  116 456 -4
e  280 379 5
e  51 188 -1
e  229 376 8
e  179 249 5
e  150 256 3
e  135 333 4
e  118 483 9
e  19 465 6
e  291 470 -3
e  45 398 2
e  89 173 5
e  271 329 8
e  199 499 9
e  155 366 0
e  140 440 5
e  45 183 6
e  81 173 -5
e  148 447 -5
e  123 146 1
e  128 261 -3
e  328 377 4
e  187 189 6
e  61 186 -4
e  239 361 1
e  215 437 10
e  171 418 1
e  303 355 9
e  313 410 2
e  412 487 8
e  155 499 -2
e  264 353 -5
e  229 486 0
e  192 371 -3
e  281 315 9
e  138 394 2
e  146 261 6
e  168 379 8
e  184 428 8
e  133 163 0
e  123 156 0
e  116 458 3
e  15 256 8
e  45 316 6
e  293 362 -4
e  151 386 -2
e  87 464 4
e  389 484 -5
e  128 265 9
e  84 389 10
e  44 48 -5
e  176 245 2
e  30 347 10
e  208 440 0
e  372 420 -1
e  192 446 6
e  327 397 5
e  69 404 3
e  367 419 1
e  142 313 1
e  321 363 7
e  152 213 4
e  6 207 5
e  284 476 8
e  13 360 1
e  165 257 -4
e  344 449 9
e  42 237 6
e  71 92 3
e  252 422 3
e  89 186 0
e  329 371 1
e  340 458 0
e  3 88 7
e  230 304 -5
e  164 473 10
e  46 201 4
e  259 473 2
e  413 444 -2
e  198 442 5
e  312 317 4
e  184 383 5
e  10 112 0
e  140 258 3
e  190 396 -3
e  424 490 9
e  197 276 1
e  114 140 4
e  88 126 -4
e  371 489 4
e  78 358 10
e  146 435 2
e  298 315 8
e  24 288 6
e  69 414 -5
e  70 226 0
e  293 369 9
e  360 432 3
e  7 173 10
e  66 454 0
e  304 355 9
e  322 329 9
e  230 297 8
e  330 477 7
e  156 460 -2
e  35 229 6
e  89 192 2
e  5 119 -4
e  269 296 7
e  221 326 4
e  25 39 3
e  263 338 5
e  71 156 3
e  7 400 5
e  90 127 10
e  119 498 2
e  15 316 6
e  141 163 -5
e  5 205 10
e  171 306 -5
e  131 342 -3
e  39 202 -3
e  24 125 1
e  212 412 9
e  415 467 7
e  69 479 -5
e  287 438 -2
e  108 215 2
e  453 459 5
e  63 191 9
e  273 445 1
e  162 441 3
e  15 264 9
e  346 485 9
e  270 354 4
e  302 454 3
e  64 438 4
e  72 481 7
e  87 477 0
e  334 470 8
e  342 430 4
e  4 152 10
e  6 454 7
e  138 146 -2
e  33 314 6
e  137 162 -1
e  42 395 8
e  110 446 1
e  24 81 4
e  25 270 -1
e  50 329 6
e  81 493 3
e  94 200 -2
e  267 354 5
e  205 357 -4
e  102 240 0
e  91 315 5
e  68 147 7
e  254 364 0
e  246 383 -4
e  348 398 4
e  186 475 -5
e  221 486 10
e  82 279 9
e  124 221 9
e  246 466 -4
e  304 434 3
e  3 27 6
e  59 157 0
e  6 300 5
e  140 468 -3
e  360 438 6
e  67 220 7
e  241 397 -4
e  80 464 -2
e  372 447 4
e  144 236 10
e  189 228 -5
e  162 494 0
e  263 305 4
e  68 106 6
e  167 437 -4
e  95 371 -4
e  221 414 2
e  52 389 0
e  148 167 -4
e  178 342 7
e  133 471 -2
e  197 489 10
e  274 334 1
e  197 391 7
e  59 486 4
e  259 296 2
e  43 436 9
e  158 446 6
e  456 486 0
e  332 353 -3
e  112 241 -2
e  87 215 9
e  1 211 3
e  318 369 10
e  27 100 1
e  92 258 1
e  50 223 -3
e  80 311 -2
e  88 263 6
e  275 491 0
e  411 466 6
e  23 492 3
e  182 220 0
e  329 407 -2
e  39 172 7
e  230 364 4
e  31 367 -5
e  330 341 -5
e  233 368 7
e  64 240 -3
e  116 477 9
e  438 490 10
e  15 193 1
e  395 470 -4
e  135 484 -5
e  68 367 4
e  149 220 -1
e  83 101 10
e  147 176 -2
e  340 492 -5
e  215 296 5
e  357 380 0
e  103 348 8
e  161 448 -1
e  159 191 0
e  229 457 3
e  138 324 10
e  246 260 -1
e  297 387 2
e  61 362 1
e  242 255 -5
e  286 467 10
e  237 261 4
e  44 93 0
e  40 495 1
e  355 444 0
e  327 451 10
e  25 343 -2
e  79 223 10
e  103 412 2
e  113 351 8
e  142 488 2
e  44 306 -5
e  228 471 3
e  19 200 2
e  220 416 4
e  29 38 5
e  128 263 -5
e  160 398 3
e  58 224 4
e  81 246 8
e  309 314 4
e  23 128 0
e  151 317 7
e  462 470 7
e  11 316 8
e  230 420 -2
e  188 189 -3
e  72 109 -4
e  206 240 -3
e  3 201 10
e  169 253 -5
e  3 156 6
e  56 103 7
e  260 297 6
e  69 314 6
e  13 289 -2
e  187 292 5
e  33 337 0
e  375 379 2
e  29 107 0
e  43 204 6
e  20 392 9
e  211 305 1
e  355 471 -3
e  107 393 6
e  148 241 -2
e  69 306 -1
e  96 479 5
e  16 402 -3
e  36 285 8
e  250 493 8
e  161 497 -3
e  20 379 5
e  215 301 -3
e  408 430 9
e  219 255 -2
e  124 299 1
e  112 275 10
e  47 474 8
e  281 304 2
e  93 324 4
e  272 467 -2
e  243 411 1
e  357 408 4
e  325 410 0
e  229 391 0
e  312 409 2
e  317 430 10
e  196 439 -2
e  150 350 -1
e  352 406 -5
e  46 94 9
e  183 283 9
e  4 482 -5
e  67 437 7
e  329 476 -2
e  13 469 -4
e  383 440 -2
e  225 471 6
e  342 353 10
e  228 286 4
e  264 269 -5
e  175 469 -3
e  59 223 -4
e  38 353 7
e  362 363 6
e  94 156 0
e  267 282 -3
e  21 50 3
e  40 200 -2
e  117 188 5
e  42 462 9
e  203 394 6
e  30 119 9
e  89 335 8
e  285 381 10
e  53 363 10
e  243 368 9
e  243 477 7
e  190 380 3
e  111 338 6
e  14 91 10
e  56 205 7
e  82 402 0
e  99 217 9
e  105 317 2
e  150 184 -4
e  56 479 -3
e  12 304 5
e  27 219 8
e  176 283 -1
e  276 422 -2
e  49 343 -3
e  197 207 1
e  32 148 2
e  64 286 9
e  29 327 -1
e  49 60 -3
e  118 463 -4
e  62 474 9
e  248 404 -2
e  79 204 7
e  203 427 5
e  303 370 -2
e  335 435 1
e  162 240 -3
e  417 489 5
e  118 148 4
e  164 346 -1
e  103 128 10
e  167 310 7
e  35 175 9
e  55 449 8
e  154 328 6
e  91 493 1
e  3 359 -3
e  120 293 -3
e  219 351 6
e  348 382 7
e  382 437 1
e  99 166 7
e  244 409 4
e  333 451 3
e  217 232 0
e  261 453 -1
e  2 344 -4
e  295 343 1
e  162 239 7
e  382 460 -5
e  82 315 5
e  327 417 -1
e  335 399 -4
e  194 304 -4
e  100 497 -3
e  121 232 1
e  214 386 7
e  225 275 -5
e  25 299 -2
e  2 435 4
e  147 263 7
e  226 266 6
e  437 489 -5
e  227 407 7
e  306 342 0
e  215 241 -1
e  359 437 9
e  53 411 7
e  0 397 -3
e  91 453 -5
e  102 178 3
e  423 461 10
e  49 339 7
e  181 391 -3
e  117 154 6
e  97 213 10
e  87 91 1
e  87 353 2
e  8 54 8
e  17 367 -1
e  408 425 8
e  24 365 2
e  383 418 1
e  192 315 5
e  34 257 7
e  149 222 0
e  26 469 2
e  290 455 8
e  167 398 2
e  145 349 9
e  173 179 8
e  217 317 10
e  334 372 -2
e  348 384 1
e  246 420 5
e  179 373 3
e  182 487 3
e  211 384 6
e  57 243 5
e  192 457 -2
e  40 205 5
e  115 372 7
e  79 384 8
e  152 336 -4
e  75 128 7
e  8 96 -5
e  29 309 3
e  19 264 2
e  129 448 10
e  26 133 8
e  482 486 -5
e  140 332 10
e  57 196 4
e  197 481 -5
e  230 333 -5
e  25 292 10
e  56 311 8
e  313 447 7
e  269 317 9
e  213 259 2
e  410 427 -1
e  403 440 4
e  222 360 6
e  180 439 -5
e  281 472 8
e  71 495 -1
e  236 284 -3
e  71 451 -1
e  114 453 -2
e  120 166 -5
e  89 157 -2
e  3 149 -4
e  59 376 -5
e  192 461 0
e  114 217 -4
e  246 424 -1
e  43 205 -1
e  93 239 -1
e  4 83 0
e  312 441 5
e  273 342 10
e  111 154 6
e  146 358 5
e  286 311 -2
e  77 480 7
e  50 165 7
e  327 428 1
e  62 356 2
e  298 431 3
e  116 119 10
e  346 471 1
e  71 114 2
e  229 448 2
e  213 485 3
e  130 308 -3
e  63 318 5
e  198 389 -2
e  336 351 0
e  55 64 -4
e  195 206 -3
e  298 425 10
e  41 296 -1
e  233 443 0
e  19 77 5
e  281 310 7
e  113 451 0
e  138 438 1
e  49 243 3
e  216 433 0
e  64 295 -2
e  114 489 4
e  197 445 0
e  338 374 3
e  123 386 -5
e  113 347 -4
e  376 408 -5
e  96 154 -3
e  189 305 -3
e  195 421 5
e  131 353 7
e  315 358 -2
e  120 206 -2
e  428 480 2
e  151 345 2
e  326 327 3
e  372 403 -4
e  2 61 -5
e  2 207 -2
e  135 324 -3
e  210 433 -2
e  157 282 0
e  24 295 9
e  121 163 1
e  103 346 -1
e  25 190 4
e  116 240 2
e  172 240 9
e  30 434 4
e  319 385 2
e  203 295 4
e  26 51 2
e  40 147 -1
e  13 288 3
e  113 307 -3
e  128 448 -2
e  185 384 3
e  429 457 9
e  220 311 -1
e  39 94 -2
e  207 465 10
e  109 492 0
e  298 454 -1
e  191 302 -2
e  58 65 4
e  253 485 2
e  18 143 4
e  69 131 3
e  289 308 7
e  195 317 0
e  26 297 -4
e  48 355 8
e  140 446 -4
e  60 276 -3
e  231 488 3
e  19 139 -3
e  462 477 2
e  231 348 -1
e  54 229 0
e  24 400 -2
e  21 44 3
e  166 351 -2
e  236 262 7
e  32 167 1
e  218 414 3
e  132 335 -2
e  154 215 -5
e  196 259 0
e  103 419 -5
e  134 249 -5
e  116 278 9
e  10 120 -4
e  109 129 6
e  320 425 1
e  104 241 6
e  247 425 -2
e  15 104 -4
e  152 377 4
e  368 397 3
e  51 84 0
e  36 280 3
e  387 464 10
e  21 209 7
e  4 478 7
e  22 242 -3
e  45 371 6
e  150 376 -4
e  17 466 5
e  296 440 2
e  215 395 10
