c Minimum Spanning Tree
c
c nodes:  1000 ; arcs:  10000 ; cost range:  -5 - 10
c
p mst  1000 10000
e  234 447 7
e  87 448 9
e  422 449 8
e  96 450 3
e  97 451 3
e  317 452 -4
e  285 453 9
e  305 454 2
e  190 455 9
e  226 456 2
e  256 457 3
e  420 458 1
e  340 459 0
e  86 460 2
e  401 461 3
e  40 462 7
e  243 463 5
e  168 464 7
e  285 465 0
e  421 466 5
e  347 467 1
e  318 468 -2
e  102 469 5
e  55 470 -4
e  175 471 4
e  436 472 -1
e  455 473 3
e  435 474 0
e  414 475 -4
e  440 476 10
e  74 477 -1
e  441 478 5
e  147 479 1
e  469 480 -4
e  418 481 6
e  385 482 8
e  398 483 -2
e  215 484 0
e  341 485 7
e  241 486 1
e  5 487 6
e  303 488 -2
e  286 489 1
e  316 490 10
e  197 491 9
e  57 492 7
e  312 493 3
e  205 494 0
e  139 495 -1
e  231 496 7
e  495 497 8
e  55 498 -5
e  63 499 1
e  94 500 7
e  404 501 -4
e  79 502 7
e  283 503 -4
e  427 504 7
e  387 505 5
e  428 506 2
e  226 507 -5
e  351 508 4
e  98 509 -3
e  211 510 2
e  465 511 -3
e  467 512 3
e  29 513 4
e  437 514 4
e  45 515 6
e  165 516 5
e  458 517 -4
e  505 518 9
e  185 519 3
e  161 520 1
e  112 521 1
e  408 522 7
e  235 523 -4
e  255 524 7
e  8 525 4
e  521 526 -1
e  7 527 7
e  359 528 -4
e  528 529 0
e  435 530 -2
e  76 531 9
e  123 532 3
e  285 533 6
e  524 534 -3
e  443 535 9
e  473 536 -4
e  406 537 6
e  171 538 4
e  390 539 5
e  259 540 3
e  360 541 8
e  236 542 7
e  195 543 6
e  1 544 9
e  250 545 10
e  77 546 9
e  321 547 8
e  477 548 10
e  284 549 -3
e  196 550 10
e  536 551 -4
e  177 552 4
e  145 553 3
e  503 554 7
e  65 555 4
e  331 556 7
e  215 557 7
e  102 558 -2
e  284 559 1
e  227 560 6
e  101 561 0
e  537 562 2
e  72 563 2
e  509 564 9
e  9 565 -3
e  445 566 7
e  168 567 7
e  26 568 8
e  520 569 4
e  358 570 6
e  376 571 2
e  454 572 -1
e  538 573 -2
e  96 574 3
e  284 575 10
e  110 576 0
e  39 577 3
e  326 578 8
e  184 579 -4
e  474 580 9
e  345 581 -5
e  495 582 -2
e  490 583 1
e  194 584 7
e  33 585 -3
e  54 586 5
e  51 587 7
e  114 588 -5
e  369 589 0
e  60 590 -4
e  212 591 5
e  494 592 8
e  362 593 10
e  228 594 -1
e  388 595 9
e  240 596 4
e  225 597 1
e  310 598 0
e  366 599 5
e  246 600 -2
e  211 601 6
e  345 602 5
e  100 603 8
e  206 604 6
e  523 605 6
e  169 606 1
e  141 607 -3
e  563 608 -4
e  77 609 -4
e  510 610 -4
e  86 611 -2
e  365 612 -5
e  138 613 7
e  271 614 8
e  49 615 8
e  111 616 5
e  214 617 7
e  595 618 3
e  119 619 0
e  109 620 -2
e  351 621 6
e  514 622 5
e  336 623 -3
e  237 624 6
e  235 625 -2
e  570 626 10
e  435 627 -1
e  613 628 -2
e  506 629 -5
e  121 630 -4
e  454 631 -5
e  50 632 3
e  493 633 4
e  495 634 9
e  42 635 3
e  150 636 2
e  171 637 10
e  203 638 10
e  607 639 8
e  218 640 -5
e  587 641 -4
e  460 642 9
e  277 643 1
e  2 644 1
e  580 645 -5
e  554 646 10
e  95 647 -2
e  629 648 0
e  244 649 -1
e  64 650 9
e  73 651 4
e  18 652 0
e  263 653 4
e  513 654 1
e  396 655 6
e  251 656 6
e  356 657 7
e  283 658 -2
e  56 659 -2
e  516 660 -3
e  382 661 7
e  538 662 9
e  162 663 4
e  485 664 -5
e  452 665 0
e  379 666 -3
e  209 667 4
e  374 668 6
e  258 669 9
e  241 670 0
e  387 671 3
e  12 672 6
e  661 673 0
e  577 674 5
e  17 675 7
e  251 676 5
e  256 677 0
e  154 678 3
e  415 679 2
e  517 680 -5
e  199 681 9
e  200 682 -5
e  430 683 7
e  419 684 7
e  84 685 -3
e  52 686 8
e  433 687 -3
e  481 688 3
e  439 689 1
e  197 690 2
e  675 691 5
e  288 692 6
e  74 693 -2
e  444 694 0
e  63 695 2
e  300 696 0
e  154 697 8
e  246 698 -4
e  421 699 5
e  597 700 2
e  68 701 -3
e  56 702 6
e  232 703 -3
e  33 704 -5
e  665 705 3
e  576 706 -3
e  689 707 1
e  178 708 8
e  69 709 -2
e  501 710 -4
e  506 711 -3
e  605 712 4
e  95 713 -4
e  75 714 -1
e  501 715 -5
e  358 716 -2
e  444 717 2
e  223 718 -3
e  424 719 3
e  680 720 9
e  255 721 10
e  60 722 4
e  127 723 -1
e  398 724 -2
e  21 725 4
e  355 726 3
e  168 727 4
e  422 728 7
e  163 729 -5
e  450 730 -1
e  352 731 1
e  297 732 -3
e  300 733 9
e  366 734 5
e  46 735 3
e  674 736 2
e  90 737 9
e  288 738 2
e  402 739 1
e  661 740 9
e  38 741 9
e  600 742 5
e  348 743 -4
e  661 744 -2
e  166 745 6
e  414 746 3
e  542 747 -3
e  744 748 10
e  129 749 -2
e  478 750 -1
e  103 751 8
e  293 752 -3
e  54 753 1
e  286 754 5
e  121 755 -1
e  332 756 6
e  295 757 4
e  638 758 -2
e  96 759 -3
e  181 760 5
e  564 761 6
e  438 762 -4
e  93 763 -5
e  89 764 8
e  447 765 8
e  662 766 7
e  677 767 10
e  389 768 10
e  116 769 3
e  108 770 3
e  70 771 0
e  139 772 -4
e  635 773 10
e  36 774 1
e  595 775 3
e  166 776 2
e  227 777 -5
e  136 778 9
e  206 779 -4
e  552 780 5
e  126 781 -3
e  51 782 1
e  625 783 3
e  270 784 -5
e  300 785 2
e  305 786 6
e  182 787 9
e  409 788 10
e  531 789 5
e  14 790 4
e  209 791 -1
e  495 792 4
e  382 793 5
e  404 794 -2
e  400 795 8
e  486 796 3
e  73 797 -3
e  93 798 6
e  31 799 10
e  7 800 -5
e  95 801 0
e  487 802 -4
e  310 803 7
e  37 804 6
e  306 805 -1
e  608 806 1
e  664 807 6
e  229 808 -2
e  314 809 2
e  445 810 -4
e  514 811 -2
e  778 812 6
e  259 813 -5
e  37 814 0
e  71 815 -4
e  721 816 -1
e  306 817 -1
e  93 818 -1
e  414 819 8
e  611 820 6
e  610 821 0
e  558 822 3
e  789 823 6
e  630 824 2
e  274 825 0
e  168 826 10
e  637 827 3
e  797 828 8
e  559 829 3
e  492 830 -1
e  193 831 4
e  766 832 -3
e  454 833 10
e  66 834 -3
e  420 835 10
e  780 836 -4
e  799 837 7
e  174 838 -1
e  430 839 -4
e  716 840 5
e  740 841 4
e  305 842 0
e  774 843 8
e  257 844 -4
e  470 845 9
e  531 846 -4
e  795 847 5
e  103 848 -5
e  219 849 2
e  586 850 1
e  93 851 -2
e  551 852 0
e  200 853 7
e  811 854 -4
e  276 855 1
e  385 856 0
e  610 857 9
e  614 858 10
e  666 859 2
e  367 860 8
e  400 861 9
e  562 862 -1
e  132 863 6
e  454 864 9
e  614 865 6
e  531 866 10
e  313 867 3
e  606 868 -3
e  836 869 0
e  726 870 4
e  118 871 -5
e  434 872 9
e  826 873 -1
e  827 874 -2
e  111 875 8
e  202 876 8
e  477 877 6
e  834 878 0
e  458 879 10
e  111 880 -5
e  59 881 6
e  633 882 5
e  259 883 10
e  595 884 4
e  63 885 -5
e  368 886 -5
e  287 887 8
e  66 888 10
e  118 889 6
e  40 890 -5
e  431 891 8
e  531 892 9
e  476 893 -4
e  540 894 10
e  403 895 2
e  673 896 1
e  674 897 -4
e  364 898 3
e  481 899 0
e  205 900 7
e  75 901 2
e  458 902 3
e  272 903 10
e  341 904 6
e  741 905 -3
e  531 906 -2
e  42 907 -2
e  147 908 -2
e  576 909 4
e  12 910 0
e  596 911 7
e  261 912 5
e  862 913 -4
e  824 914 2
e  831 915 2
e  351 916 5
e  114 917 4
e  470 918 -1
e  722 919 7
e  855 920 0
e  182 921 -5
e  111 922 -1
e  6 923 6
e  759 924 4
e  457 925 -5
e  70 926 4
e  229 927 -3
e  348 928 3
e  207 929 6
e  637 930 3
e  482 931 4
e  857 932 7
e  823 933 10
e  165 934 8
e  475 935 4
e  841 936 6
e  47 937 -3
e  27 938 9
e  433 939 0
e  748 940 10
e  68 941 -4
e  215 942 7
e  759 943 6
e  714 944 1
e  707 945 -1
e  859 946 0
e  113 947 -1
e  140 948 3
e  416 949 8
e  864 950 6
e  719 951 -2
e  124 952 -1
e  218 953 5
e  835 954 0
e  936 955 5
e  300 956 6
e  931 957 10
e  480 958 2
e  445 959 10
e  800 960 0
e  710 961 8
e  350 962 5
e  544 963 1
e  693 964 8
e  80 965 0
e  841 966 9
e  959 967 2
e  887 968 1
e  712 969 6
e  770 970 3
e  625 971 9
e  440 972 -3
e  574 973 6
e  565 974 5
e  179 975 7
e  52 976 -5
e  59 977 2
e  942 978 9
e  316 979 -4
e  159 980 7
e  670 981 0
e  439 982 0
e  928 983 9
e  285 984 1
e  67 985 4
e  597 986 2
e  524 987 7
e  518 988 9
e  477 989 -3
e  364 990 -3
e  559 991 3
e  544 992 1
e  776 993 9
e  736 994 9
e  415 995 9
e  310 996 10
e  150 997 6
e  33 998 10
e  814 999 0
e  313 505 2
e  362 686 2
e  270 520 8
e  732 871 6
e  74 462 10
e  181 376 1
e  259 262 3
e  348 353 -5
e  500 953 -2
e  64 516 3
e  39 56 6
e  464 786 -5
e  32 67 7
e  76 203 -3
e  9 678 -2
e  210 755 6
e  580 957 -5
e  65 190 9
e  355 816 10
e  189 200 0
e  624 678 7
e  21 322 -5
e  60 531 -5
e  28 65 -2
e  223 928 8
e  282 826 -2
e  727 801 -5
e  189 400 10
e  575 778 5
e  825 962 2
e  35 705 -1
e  321 698 -4
e  425 512 -4
e  777 800 3
e  12 750 10
e  900 923 -3
e  204 469 0
e  63 646 7
e  338 738 6
e  794 921 0
e  5 907 -4
e  236 730 1
e  696 822 8
e  416 864 8
e  938 957 1
e  445 452 8
e  155 402 7
e  500 811 2
e  105 136 10
e  318 951 -3
e  339 687 8
e  300 776 10
e  270 392 -1
e  429 583 10
e  63 696 -1
e  601 928 9
e  671 874 10
e  18 89 7
e  131 606 4
e  286 415 0
e  728 755 5
e  198 481 -5
e  705 899 3
e  304 422 2
e  245 733 1
e  17 786 4
e  762 790 0
e  127 602 -2
e  44 894 8
e  317 955 9
e  337 352 2
e  120 352 -1
e  136 795 4
e  39 618 1
e  171 574 -4
e  169 573 -1
e  113 467 4
e  111 898 -1
e  39 98 -5
e  129 869 2
e  607 927 6
e  35 459 2
e  642 903 6
e  36 945 8
e  606 754 -1
e  134 309 -3
e  754 862 6
e  136 607 -5
e  290 837 7
e  535 987 0
e  563 857 4
e  262 805 5
e  530 881 6
e  403 413 5
e  371 838 1
e  170 942 -1
e  51 341 -3
e  38 699 -2
e  426 933 7
e  537 976 2
e  345 494 -2
e  33 980 6
e  185 267 -5
e  523 780 10
e  406 694 4
e  324 611 0
e  552 656 1
e  359 594 1
e  296 479 10
e  710 904 -2
e  302 862 6
e  81 321 8
e  214 439 10
e  780 953 -5
e  413 538 6
e  333 565 -2
e  172 840 1
e  605 782 -2
e  80 255 -2
e  35 375 5
e  708 999 8
e  33 881 6
e  261 729 4
e  18 552 1
e  151 932 -5
e  534 835 -1
e  315 805 5
e  317 939 -1
e  360 730 10
e  774 874 2
e  6 156 9
e  12 372 -1
e  132 801 7
e  766 961 5
e  101 488 -5
e  595 985 -3
e  354 397 10
e  229 667 -3
e  869 938 8
e  129 956 5
e  99 716 1
e  651 673 -4
e  361 912 4
e  745 786 1
e  180 791 -2
e  150 418 -4
e  234 407 4
e  133 782 6
e  454 633 -2
e  216 919 6
e  109 658 -5
e  668 675 5
e  472 742 3
e  330 711 8
e  734 742 6
e  393 742 -3
e  607 975 -4
e  132 709 9
e  31 416 2
e  231 875 -5
e  499 606 0
e  191 712 -1
e  478 941 -3
e  136 633 7
e  692 881 -2
e  946 968 -3
e  506 939 -2
e  598 824 5
e  749 997 -5
e  137 197 -3
e  127 295 7
e  643 978 -2
e  414 447 -1
e  908 990 -3
e  151 795 5
e  381 392 -2
e  60 918 9
e  182 363 2
e  55 720 6
e  50 934 9
e  563 759 0
e  53 331 6
e  315 337 -5
e  210 309 9
e  470 790 2
e  221 519 1
e  26 404 1
e  623 843 -5
e  135 743 -2
e  103 957 -4
e  168 595 1
e  528 845 1
e  80 839 6
e  77 794 9
e  452 793 10
e  355 871 10
e  277 986 9
e  336 856 1
e  511 789 8
e  613 746 -2
e  258 421 3
e  812 945 -1
e  435 799 6
e  396 693 10
e  302 751 -3
e  668 679 0
e  84 240 3
e  679 826 -1
e  580 782 3
e  684 716 4
e  348 369 8
e  227 295 5
e  79 879 7
e  72 629 0
e  93 354 7
e  629 741 2
e  303 334 4
e  537 695 -4
e  562 806 5
e  457 910 -5
e  95 397 -2
e  559 847 5
e  217 389 10
e  127 177 2
e  627 922 1
e  557 938 3
e  63 525 1
e  216 598 4
e  186 454 0
e  130 708 3
e  424 460 -1
e  332 861 9
e  168 560 8
e  178 297 7
e  99 725 3
e  448 727 5
e  349 849 -1
e  118 369 10
e  721 873 -4
e  237 774 1
e  429 674 -2
e  783 953 10
e  272 835 7
e  50 773 -4
e  405 635 4
e  265 932 -1
e  254 654 -3
e  785 803 9
e  157 865 10
e  658 708 8
e  850 863 9
e  451 893 2
e  28 854 5
e  540 847 3
e  87 393 5
e  386 837 5
e  46 101 -3
e  786 884 1
e  161 987 -3
e  180 276 -1
e  397 685 9
e  333 753 2
e  55 322 -5
e  112 497 10
e  653 846 2
e  654 847 3
e  550 721 -3
e  601 637 -1
e  552 782 -2
e  894 927 6
e  151 502 1
e  392 639 1
e  134 835 1
e  56 450 7
e  540 929 4
e  286 718 3
e  774 883 0
e  422 540 8
e  515 571 8
e  139 286 1
e  23 653 0
e  318 999 7
e  806 912 2
e  231 288 10
e  27 194 3
e  660 943 -5
e  7 610 -1
e  75 386 3
e  168 912 4
e  418 813 -3
e  97 593 7
e  800 844 -5
e  278 787 7
e  112 587 4
e  826 961 7
e  30 84 9
e  269 672 9
e  674 678 9
e  548 632 1
e  933 961 -3
e  268 578 0
e  323 354 2
e  52 188 9
e  346 362 -3
e  18 489 2
e  96 377 -5
e  258 416 3
e  464 827 3
e  47 589 -5
e  277 364 -4
e  192 233 -2
e  167 426 8
e  18 169 9
e  441 969 -1
e  221 849 -3
e  182 651 10
e  42 600 5
e  38 870 -1
e  122 946 2
e  176 731 1
e  47 986 0
e  249 440 9
e  94 251 7
e  218 993 9
e  260 720 5
e  343 986 2
e  425 748 -3
e  22 721 -2
e  385 650 10
e  670 802 6
e  94 166 -2
e  564 831 -5
e  101 519 10
e  397 880 5
e  90 884 8
e  329 390 6
e  6 368 -5
e  426 850 4
e  587 670 -2
e  854 961 1
e  314 443 1
e  544 546 3
e  362 437 1
e  437 569 -3
e  490 685 8
e  268 299 9
e  594 598 2
e  391 836 8
e  99 584 -3
e  796 828 7
e  200 246 3
e  8 639 5
e  228 868 0
e  14 510 5
e  62 320 4
e  569 809 -1
e  41 470 10
e  655 689 7
e  68 636 2
e  75 727 -2
e  427 775 3
e  706 824 2
e  163 213 -4
e  233 661 3
e  149 875 -2
e  588 792 -4
e  263 593 -1
e  268 471 8
e  472 626 10
e  341 676 8
e  496 671 6
e  782 888 1
e  19 871 3
e  423 439 5
e  317 879 -4
e  206 862 7
e  601 741 4
e  703 773 9
e  374 476 -5
e  902 938 1
e  45 321 -1
e  135 502 -2
e  176 268 10
e  49 459 10
e  36 425 9
e  115 679 10
e  502 539 10
e  139 339 4
e  168 402 6
e  642 712 4
e  122 191 -4
e  143 872 9
e  18 66 0
e  130 763 5
e  208 798 5
e  622 986 8
e  659 780 5
e  675 804 0
e  50 646 5
e  203 313 8
e  631 656 9
e  46 508 6
e  74 374 -2
e  501 777 9
e  836 880 6
e  576 853 1
e  446 594 1
e  4 845 10
e  663 881 5
e  499 805 6
e  738 753 7
e  204 803 -3
e  255 775 4
e  804 989 9
e  239 246 5
e  94 833 -1
e  777 795 5
e  262 563 -1
e  91 365 3
e  360 993 0
e  754 988 -3
e  364 976 -5
e  698 743 9
e  697 865 0
e  23 262 4
e  228 235 8
e  637 760 -5
e  446 600 5
e  114 932 0
e  602 948 9
e  504 599 6
e  400 949 7
e  574 862 8
e  204 536 5
e  281 910 0
e  48 105 6
e  457 539 3
e  735 862 6
e  188 281 4
e  438 818 -5
e  11 173 3
e  487 667 9
e  619 974 -2
e  85 568 6
e  904 939 -1
e  348 860 7
e  144 382 5
e  391 554 7
e  1 161 -5
e  219 498 -4
e  336 722 -5
e  874 891 2
e  222 373 1
e  19 978 0
e  412 420 5
e  156 940 1
e  706 820 -4
e  167 447 -2
e  306 806 -3
e  47 275 2
e  468 539 -1
e  128 983 -3
e  29 673 0
e  127 494 10
e  685 704 -3
e  297 301 6
e  849 918 2
e  68 925 -4
e  186 190 -3
e  474 522 5
e  607 703 3
e  85 462 5
e  435 949 6
e  55 674 4
e  350 691 7
e  329 644 -1
e  165 308 3
e  350 484 9
e  286 404 6
e  252 567 4
e  660 961 -4
e  33 630 8
e  361 514 2
e  478 950 6
e  170 397 -1
e  451 989 10
e  310 370 1
e  715 782 2
e  303 538 -4
e  11 602 2
e  294 778 -5
e  320 929 9
e  301 829 9
e  158 303 -1
e  198 676 -5
e  324 765 6
e  112 674 2
e  152 528 -1
e  429 554 9
e  219 321 2
e  97 847 -5
e  27 897 -1
e  362 599 -5
e  632 732 -4
e  640 912 -5
e  249 556 1
e  457 976 -1
e  581 710 -5
e  347 839 0
e  210 932 -2
e  43 360 -1
e  92 591 -3
e  456 599 -1
e  112 613 0
e  85 580 -3
e  7 68 10
e  244 965 4
e  279 413 2
e  203 884 0
e  309 522 -1
e  474 653 5
e  98 913 5
e  274 379 9
e  575 671 10
e  269 792 -3
e  114 317 -2
e  317 480 -1
e  260 373 -1
e  420 477 9
e  220 676 -2
e  486 539 -1
e  330 534 1
e  64 960 -4
e  456 531 6
e  0 334 -3
e  429 661 3
e  781 815 7
e  849 892 6
e  123 977 8
e  35 623 0
e  804 925 7
e  460 625 7
e  59 579 8
e  38 412 10
e  29 717 8
e  66 433 3
e  446 449 5
e  79 367 10
e  673 704 -5
e  3 97 2
e  748 770 5
e  169 665 1
e  252 273 4
e  304 733 -5
e  330 529 1
e  138 562 3
e  839 983 0
e  560 805 10
e  86 643 1
e  780 904 8
e  597 635 -5
e  288 914 -4
e  216 505 2
e  418 744 -2
e  264 960 -1
e  489 726 0
e  520 798 3
e  255 493 5
e  607 999 3
e  32 511 -3
e  474 645 6
e  189 802 -2
e  332 575 0
e  240 774 7
e  714 831 -4
e  298 919 -1
e  62 65 3
e  129 546 -5
e  51 855 3
e  273 600 8
e  640 661 10
e  697 869 2
e  429 591 9
e  497 710 -4
e  547 554 10
e  385 644 7
e  219 862 8
e  594 982 10
e  543 927 4
e  799 978 8
e  330 778 1
e  69 423 -5
e  485 704 -1
e  825 978 -1
e  367 421 -3
e  324 762 7
e  26 655 7
e  279 875 1
e  606 808 9
e  122 718 2
e  673 995 7
e  49 394 -3
e  205 331 0
e  240 744 3
e  300 505 4
e  110 187 5
e  132 591 2
e  152 554 7
e  635 692 -2
e  537 878 -2
e  323 767 2
e  398 969 5
e  320 781 1
e  462 563 9
e  287 332 -2
e  549 876 -2
e  235 654 5
e  65 127 8
e  276 759 0
e  659 875 3
e  155 761 1
e  435 869 -5
e  299 840 4
e  190 480 -2
e  331 825 0
e  273 902 -4
e  289 960 2
e  271 627 6
e  78 312 7
e  473 812 6
e  633 855 6
e  386 895 7
e  212 912 5
e  262 961 -5
e  103 583 -1
e  40 394 0
e  782 861 10
e  25 629 5
e  670 980 4
e  410 577 5
e  95 490 9
e  255 271 5
e  903 946 7
e  249 669 -5
e  226 856 -2
e  709 811 -3
e  549 922 4
e  171 378 8
e  25 686 0
e  632 736 3
e  235 470 6
e  152 269 10
e  11 393 -3
e  123 316 -4
e  60 802 6
e  97 512 9
e  89 556 -2
e  434 474 9
e  102 872 -3
e  568 787 9
e  118 387 3
e  817 880 -5
e  611 772 3
e  277 747 -2
e  29 395 3
e  427 614 9
e  50 921 9
e  85 784 10
e  594 832 0
e  601 826 8
e  392 714 -3
e  662 921 1
e  706 880 1
