c Minimum Spanning Tree
c
c nodes:  5000 ; arcs:  12000 ; cost range:  -5 - 10
c
p mst  5000 12000
e  168 174 -4
e  99 175 0
e  128 176 2
e  165 177 10
e  13 178 2
e  35 179 10
e  162 180 5
e  173 181 7
e  101 182 5
e  171 183 10
e  143 184 -1
e  38 185 -2
e  163 186 10
e  1 187 2
e  57 188 10
e  37 189 9
e  93 190 2
e  123 191 7
e  6 192 7
e  130 193 -1
e  187 194 -4
e  29 195 4
e  94 196 5
e  144 197 1
e  45 198 6
e  78 199 6
e  142 200 1
e  99 201 6
e  147 202 4
e  201 203 -1
e  29 204 -3
e  154 205 3
e  20 206 9
e  15 207 -3
e  182 208 -4
e  88 209 -3
e  87 210 10
e  189 211 0
e  0 212 -5
e  144 213 5
e  7 214 5
e  29 215 10
e  87 216 8
e  198 217 -1
e  118 218 8
e  109 219 0
e  88 220 -3
e  40 221 0
e  164 222 8
e  33 223 9
e  14 224 1
e  24 225 0
e  203 226 -2
e  89 227 -1
e  124 228 8
e  168 229 10
e  86 230 9
e  34 231 -5
e  31 232 2
e  222 233 3
e  196 234 4
e  37 235 8
e  204 236 3
e  22 237 -4
e  234 238 10
e  137 239 -1
e  69 240 8
e  24 241 -4
e  212 242 -1
e  99 243 -1
e  155 244 9
e  26 245 6
e  118 246 9
e  35 247 4
e  207 248 -2
e  180 249 8
e  183 250 3
e  196 251 -4
e  201 252 -1
e  234 253 -4
e  112 254 3
e  200 255 -3
e  237 256 0
e  113 257 3
e  53 258 -2
e  167 259 8
e  86 260 -2
e  209 261 -1
e  4 262 -4
e  208 263 -1
e  194 264 4
e  167 265 0
e  26 266 4
e  84 267 3
e  10 268 1
e  69 269 7
e  122 270 -5
e  126 271 4
e  181 272 1
e  55 273 1
e  195 274 3
e  127 275 2
e  136 276 2
e  41 277 7
e  42 278 1
e  274 279 -5
e  37 280 0
e  244 281 -1
e  110 282 6
e  171 283 5
e  228 284 10
e  8 285 5
e  169 286 1
e  48 287 2
e  103 288 -4
e  118 289 -1
e  28 290 -3
e  277 291 6
e  284 292 2
e  126 293 -1
e  260 294 4
e  160 295 3
e  19 296 7
e  82 297 -4
e  126 298 -2
e  29 299 10
e  129 300 2
e  166 301 -5
e  156 302 -1
e  223 303 3
e  43 304 10
e  296 305 9
e  288 306 6
e  87 307 -5
e  76 308 0
e  245 309 5
e  137 310 6
e  264 311 6
e  44 312 10
e  95 313 1
e  206 314 1
e  0 315 -3
e  18 316 -2
e  284 317 2
e  284 318 9
e  294 319 10
e  86 320 6
e  15 321 -4
e  129 322 -5
e  108 323 2
e  290 324 3
e  231 325 -2
e  230 326 4
e  46 327 -1
e  79 328 7
e  183 329 10
e  84 330 1
e  214 331 -2
e  309 332 1
e  227 333 -1
e  39 334 -1
e  293 335 9
e  287 336 6
e  291 337 -3
e  333 338 -5
e  8 339 2
e  324 340 7
e  135 341 1
e  107 342 9
e  318 343 6
e  257 344 -4
e  4 345 5
e  73 346 -2
e  194 347 0
e  219 348 3
e  160 349 8
e  333 350 -3
e  234 351 7
e  190 352 4
e  126 353 9
e  324 354 1
e  120 355 -2
e  13 356 0
e  306 357 2
e  160 358 10
e  288 359 0
e  316 360 -3
e  226 361 7
e  174 362 3
e  119 363 4
e  126 364 0
e  16 365 -2
e  216 366 -1
e  308 367 -3
e  58 368 -3
e  200 369 9
e  180 370 1
e  368 371 4
e  180 372 -4
e  251 373 4
e  339 374 -3
e  276 375 -5
e  104 376 5
e  181 377 7
e  206 378 2
e  61 379 5
e  1 380 7
e  121 381 8
e  111 382 5
e  21 383 9
e  220 384 6
e  245 385 10
e  195 386 3
e  303 387 3
e  157 388 7
e  78 389 0
e  213 390 5
e  83 391 -2
e  222 392 4
e  136 393 -2
e  86 394 8
e  306 395 2
e  116 396 -4
e  379 397 1
e  305 398 -5
e  102 399 9
e  159 400 6
e  258 401 -1
e  73 402 -5
e  304 403 2
e  210 404 4
e  286 405 -5
e  248 406 0
e  13 407 4
e  70 408 5
e  323 409 -1
e  331 410 -3
e  218 411 9
e  410 412 -5
e  179 413 0
e  260 414 0
e  339 415 1
e  301 416 2
e  254 417 0
e  281 418 3
e  92 419 -2
e  163 420 -2
e  89 421 -3
e  161 422 7
e  100 423 1
e  8 424 -1
e  383 425 -2
e  208 426 0
e  377 427 -3
e  194 428 6
e  138 429 6
e  272 430 1
e  248 431 -4
e  375 432 6
e  181 433 9
e  356 434 8
e  294 435 9
e  141 436 -5
e  393 437 6
e  12 438 -1
e  58 439 4
e  388 440 9
e  413 441 9
e  328 442 -3
e  291 443 8
e  310 444 8
e  181 445 0
e  272 446 2
e  238 447 -5
e  197 448 -2
e  378 449 7
e  285 450 8
e  140 451 -1
e  269 452 9
e  382 453 0
e  190 454 1
e  331 455 6
e  192 456 7
e  251 457 2
e  424 458 -4
e  356 459 8
e  280 460 -5
e  154 461 10
e  200 462 2
e  449 463 5
e  286 464 8
e  19 465 -1
e  364 466 -4
e  268 467 2
e  373 468 1
e  212 469 8
e  384 470 8
e  5 471 1
e  417 472 4
e  222 473 2
e  472 474 -4
e  299 475 6
e  371 476 7
e  428 477 10
e  6 478 2
e  442 479 2
e  79 480 2
e  114 481 4
e  247 482 1
e  325 483 -3
e  278 484 -1
e  458 485 2
e  300 486 0
e  83 487 -1
e  206 488 2
e  373 489 0
e  279 490 2
e  267 491 9
e  430 492 -2
e  34 493 -1
e  358 494 1
e  422 495 7
e  399 496 6
e  74 497 0
e  169 498 3
e  470 499 -2
e  411 500 4
e  250 501 -1
e  220 502 8
e  107 503 3
e  366 504 10
e  501 505 5
e  207 506 3
e  404 507 1
e  404 508 1
e  110 509 6
e  367 510 -2
e  67 511 2
e  92 512 8
e  459 513 10
e  76 514 -5
e  33 515 -4
e  3 516 -2
e  165 517 -4
e  326 518 9
e  219 519 6
e  166 520 -2
e  265 521 8
e  288 522 0
e  235 523 5
e  221 524 -3
e  19 525 -3
e  409 526 -2
e  406 527 -1
e  14 528 4
e  102 529 5
e  335 530 -4
e  101 531 -2
e  218 532 1
e  282 533 5
e  363 534 5
e  133 535 8
e  356 536 -5
e  315 537 0
e  333 538 9
e  319 539 -2
e  443 540 5
e  438 541 10
e  452 542 0
e  202 543 2
e  374 544 -3
e  470 545 -1
e  277 546 5
e  505 547 7
e  407 548 -4
e  202 549 9
e  495 550 -3
e  150 551 9
e  381 552 7
e  406 553 3
e  118 554 5
e  224 555 2
e  140 556 8
e  148 557 -5
e  234 558 -1
e  273 559 6
e  289 560 5
e  553 561 7
e  267 562 7
e  216 563 10
e  549 564 9
e  383 565 2
e  173 566 1
e  133 567 -4
e  531 568 4
e  252 569 5
e  46 570 -4
e  475 571 8
e  155 572 -2
e  139 573 -2
e  58 574 10
e  544 575 8
e  504 576 9
e  374 577 2
e  253 578 -4
e  56 579 -1
e  457 580 6
e  53 581 0
e  100 582 3
e  9 583 -5
e  140 584 9
e  142 585 9
e  477 586 -5
e  125 587 -2
e  114 588 4
e  279 589 -5
e  48 590 10
e  180 591 10
e  40 592 8
e  33 593 -1
e  389 594 3
e  263 595 10
e  570 596 -2
e  400 597 5
e  374 598 2
e  352 599 0
e  399 600 0
e  5 601 -2
e  245 602 3
e  55 603 -1
e  405 604 -5
e  512 605 -5
e  370 606 -2
e  590 607 6
e  397 608 6
e  395 609 -2
e  426 610 4
e  507 611 1
e  75 612 1
e  260 613 6
e  533 614 7
e  30 615 9
e  166 616 8
e  257 617 3
e  611 618 6
e  268 619 5
e  167 620 6
e  263 621 6
e  195 622 0
e  531 623 6
e  26 624 -2
e  217 625 -1
e  528 626 3
e  314 627 1
e  183 628 1
e  303 629 3
e  93 630 -3
e  565 631 -5
e  499 632 9
e  191 633 1
e  95 634 5
e  480 635 -1
e  215 636 1
e  461 637 -1
e  379 638 0
e  384 639 4
e  393 640 8
e  340 641 3
e  538 642 7
e  425 643 8
e  345 644 4
e  27 645 -2
e  580 646 1
e  179 647 -4
e  81 648 -3
e  87 649 7
e  450 650 -4
e  376 651 1
e  500 652 3
e  305 653 6
e  532 654 4
e  197 655 -3
e  340 656 10
e  538 657 6
e  39 658 10
e  271 659 -1
e  298 660 3
e  560 661 2
e  59 662 -3
e  149 663 6
e  246 664 -4
e  517 665 3
e  222 666 -3
e  648 667 5
e  406 668 7
e  536 669 9
e  642 670 6
e  552 671 -5
e  439 672 4
e  638 673 7
e  143 674 9
e  673 675 5
e  119 676 4
e  166 677 2
e  191 678 9
e  285 679 2
e  582 680 9
e  276 681 8
e  167 682 -1
e  354 683 -5
e  386 684 -3
e  382 685 -2
e  564 686 0
e  327 687 10
e  57 688 4
e  680 689 0
e  577 690 10
e  474 691 -5
e  487 692 -5
e  435 693 2
e  228 694 -5
e  326 695 2
e  25 696 5
e  595 697 -1
e  691 698 10
e  345 699 8
e  270 700 10
e  158 701 -2
e  335 702 4
e  123 703 -3
e  469 704 8
e  431 705 10
e  236 706 3
e  555 707 -4
e  449 708 10
e  251 709 -4
e  243 710 4
e  570 711 -1
e  693 712 2
e  359 713 -3
e  401 714 1
e  171 715 -4
e  469 716 -2
e  463 717 -3
e  42 718 -3
e  82 719 5
e  634 720 5
e  257 721 8
e  88 722 3
e  94 723 2
e  698 724 0
e  432 725 7
e  575 726 8
e  255 727 -5
e  419 728 1
e  253 729 -4
e  51 730 5
e  508 731 -5
e  258 732 7
e  285 733 9
e  20 734 6
e  439 735 4
e  267 736 -3
e  628 737 8
e  122 738 10
e  650 739 10
e  76 740 0
e  479 741 -4
e  189 742 -4
e  0 743 3
e  60 744 -2
e  200 745 9
e  230 746 4
e  45 747 8
e  659 748 0
e  403 749 5
e  531 750 1
e  16 751 7
e  669 752 10
e  399 753 7
e  427 754 3
e  368 755 4
e  89 756 2
e  603 757 0
e  289 758 -4
e  42 759 8
e  758 760 -3
e  217 761 1
e  592 762 4
e  544 763 2
e  302 764 7
e  411 765 5
e  529 766 2
e  398 767 -1
e  106 768 -1
e  148 769 6
e  43 770 4
e  233 771 7
e  656 772 -5
e  10 773 6
e  516 774 -3
e  256 775 3
e  263 776 0
e  541 777 7
e  66 778 -1
e  249 779 -1
e  374 780 9
e  219 781 -2
e  732 782 5
e  463 783 -1
e  423 784 -5
e  464 785 7
e  327 786 -3
e  545 787 6
e  458 788 9
e  173 789 -4
e  381 790 6
e  224 791 3
e  391 792 -2
e  683 793 -5
e  228 794 -5
e  756 795 8
e  218 796 1
e  616 797 -5
e  433 798 -2
e  693 799 6
e  318 800 7
e  428 801 1
e  738 802 8
e  235 803 3
e  497 804 3
e  438 805 0
e  222 806 -5
e  428 807 -3
e  654 808 6
e  769 809 1
e  193 810 9
e  235 811 5
e  759 812 -1
e  136 813 4
e  206 814 7
e  458 815 5
e  815 816 0
e  696 817 8
e  231 818 7
e  627 819 0
e  676 820 4
e  759 821 5
e  245 822 0
e  392 823 1
e  442 824 3
e  214 825 -1
e  28 826 -5
e  787 827 -5
e  238 828 -4
e  356 829 -5
e  159 830 5
e  659 831 0
e  203 832 9
e  223 833 9
e  515 834 10
e  302 835 7
e  36 836 6
e  408 837 -3
e  807 838 6
e  583 839 6
e  261 840 -3
e  603 841 8
e  816 842 9
e  775 843 -3
e  82 844 6
e  147 845 3
e  618 846 1
e  77 847 3
e  399 848 9
e  516 849 -4
e  346 850 10
e  644 851 -3
e  421 852 7
e  380 853 -5
e  534 854 -2
e  260 855 2
e  135 856 4
e  482 857 -4
e  511 858 -3
e  854 859 -3
e  50 860 -2
e  710 861 5
e  730 862 1
e  713 863 7
e  154 864 -5
e  145 865 10
e  36 866 1
e  629 867 7
e  319 868 -2
e  461 869 -5
e  154 870 3
e  345 871 9
e  458 872 10
e  95 873 8
e  542 874 1
e  427 875 4
e  798 876 0
e  446 877 1
e  211 878 5
e  740 879 5
e  866 880 7
e  112 881 2
e  224 882 9
e  357 883 9
e  633 884 -3
e  766 885 -3
e  423 886 -2
e  427 887 3
e  418 888 4
e  368 889 7
e  285 890 4
e  811 891 -5
e  461 892 9
e  781 893 6
e  370 894 4
e  598 895 0
e  526 896 5
e  221 897 2
e  724 898 5
e  560 899 7
e  151 900 3
e  132 901 -5
e  252 902 0
e  352 903 4
e  320 904 -5
e  419 905 -5
e  33 906 4
e  425 907 -3
e  457 908 10
e  489 909 5
e  545 910 10
e  752 911 6
e  727 912 3
e  483 913 4
e  364 914 6
e  707 915 9
e  109 916 5
e  749 917 -4
e  665 918 2
e  63 919 3
e  889 920 10
e  697 921 2
e  166 922 -4
e  715 923 -2
e  50 924 4
e  847 925 -4
e  486 926 -2
e  124 927 -2
e  274 928 10
e  234 929 -2
e  608 930 4
e  557 931 6
e  501 932 -4
e  837 933 8
e  432 934 0
e  819 935 -2
e  814 936 0
e  860 937 10
e  192 938 -5
e  100 939 10
e  484 940 1
e  413 941 -4
e  880 942 -1
e  783 943 1
e  98 944 2
e  397 945 -2
e  772 946 4
e  93 947 5
e  417 948 -2
e  722 949 -4
e  147 950 -4
e  898 951 -5
e  553 952 -5
e  683 953 9
e  655 954 -2
e  305 955 -4
e  714 956 -5
e  6 957 -5
e  55 958 9
e  735 959 -5
e  541 960 -5
e  865 961 8
e  363 962 2
e  841 963 -2
e  354 964 4
e  378 965 7
e  425 966 5
e  709 967 3
e  420 968 -2
e  431 969 10
e  411 970 7
e  965 971 -4
e  115 972 0
e  538 973 2
e  551 974 10
e  971 975 2
e  581 976 2
e  728 977 8
e  184 978 -3
e  783 979 5
e  807 980 8
e  321 981 3
e  790 982 7
e  327 983 -4
e  282 984 -2
e  925 985 5
e  260 986 3
e  772 987 -5
e  344 988 1
e  77 989 10
e  851 990 6
e  702 991 1
e  955 992 8
e  567 993 2
e  122 994 10
e  289 995 0
e  393 996 -4
e  424 997 4
e  29 998 -1
e  133 999 8
e  54 1000 0
e  208 1001 2
e  888 1002 4
e  777 1003 -5
e  663 1004 -1
e  377 1005 2
e  493 1006 0
e  500 1007 -2
e  370 1008 -4
e  617 1009 6
e  293 1010 -1
e  275 1011 7
e  639 1012 -5
e  1006 1013 1
e  140 1014 5
e  130 1015 -3
e  666 1016 -4
e  204 1017 -3
e  757 1018 5
e  989 1019 0
e  597 1020 7
e  808 1021 6
e  555 1022 -3
e  352 1023 -5
e  352 1024 -1
e  165 1025 4
e  547 1026 6
e  200 1027 -3
e  970 1028 5
e  912 1029 -2
e  453 1030 -4
e  576 1031 -5
e  74 1032 -5
e  800 1033 -4
e  922 1034 1
e  128 1035 8
e  422 1036 7
e  681 1037 3
e  114 1038 6
e  181 1039 0
e  900 1040 3
e  10 1041 3
e  510 1042 2
e  246 1043 -4
e  62 1044 -3
e  947 1045 1
e  171 1046 -3
e  757 1047 -3
e  292 1048 6
e  634 1049 5
e  1035 1050 2
e  255 1051 4
e  654 1052 5
e  327 1053 7
e  645 1054 2
e  38 1055 1
e  211 1056 -4
e  863 1057 4
e  36 1058 3
e  412 1059 -4
e  132 1060 -1
e  309 1061 7
e  543 1062 -3
e  922 1063 -3
e  620 1064 -4
e  187 1065 4
e  390 1066 -4
e  723 1067 -2
e  1061 1068 5
e  68 1069 6
e  868 1070 9
e  234 1071 8
e  265 1072 7
e  1026 1073 -3
e  446 1074 -3
e  730 1075 7
e  48 1076 9
e  675 1077 -5
e  709 1078 1
e  952 1079 -5
e  927 1080 0
e  685 1081 -3
e  611 1082 9
e  957 1083 3
e  519 1084 10
e  224 1085 4
e  571 1086 -5
e  58 1087 3
e  447 1088 -5
e  758 1089 7
e  244 1090 -4
e  51 1091 4
e  804 1092 6
e  391 1093 3
e  1093 1094 6
e  381 1095 -3
e  849 1096 3
e  679 1097 7
e  184 1098 -3
e  353 1099 5
e  460 1100 4
e  685 1101 10
e  464 1102 0
e  19 1103 6
e  1051 1104 8
e  64 1105 9
e  427 1106 4
e  480 1107 -3
e  48 1108 10
e  325 1109 -5
e  586 1110 3
e  158 1111 9
e  768 1112 5
e  882 1113 0
e  597 1114 4
e  807 1115 9
e  921 1116 6
e  550 1117 10
e  309 1118 -2
e  644 1119 -4
e  273 1120 -4
e  862 1121 3
e  366 1122 -3
e  173 1123 -2
e  453 1124 6
e  1070 1125 4
e  1085 1126 8
e  1027 1127 -4
e  588 1128 4
e  560 1129 10
e  156 1130 3
e  327 1131 -2
e  590 1132 3
e  309 1133 7
e  548 1134 3
e  669 1135 10
e  700 1136 10
e  430 1137 9
e  943 1138 -3
e  396 1139 8
e  358 1140 3
e  265 1141 -5
e  520 1142 5
e  627 1143 8
e  378 1144 -4
e  209 1145 2
e  189 1146 4
e  966 1147 9
e  899 1148 -5
e  265 1149 -3
e  751 1150 9
e  128 1151 4
e  1084 1152 -1
e  534 1153 0
e  583 1154 9
e  187 1155 8
e  999 1156 6
e  115 1157 -3
e  957 1158 -5
e  817 1159 -3
e  367 1160 6
e  327 1161 0
e  816 1162 8
e  871 1163 8
e  328 1164 -2
e  170 1165 -2
e  193 1166 5
e  822 1167 9
e  27 1168 0
e  755 1169 -5
e  642 1170 2
e  734 1171 -1
e  584 1172 1
e  407 1173 -5
e  715 1174 8
e  502 1175 4
e  495 1176 5
e  964 1177 3
e  126 1178 10
e  403 1179 3
e  1059 1180 1
e  881 1181 5
e  656 1182 -1
e  619 1183 0
e  470 1184 3
e  15 1185 5
e  628 1186 7
e  171 1187 7
e  817 1188 7
e  858 1189 8
e  902 1190 5
e  740 1191 -2
e  242 1192 3
e  124 1193 1
e  643 1194 -1
e  687 1195 0
e  602 1196 8
e  1092 1197 -5
e  139 1198 7
e  789 1199 9
e  1034 1200 10
e  1180 1201 1
e  107 1202 1
e  427 1203 -4
e  341 1204 0
e  152 1205 4
e  1023 1206 4
e  483 1207 0
e  547 1208 -2
e  1141 1209 -3
e  51 1210 6
e  859 1211 6
e  251 1212 -4
e  9 1213 2
e  40 1214 -2
e  683 1215 3
e  386 1216 -1
e  298 1217 0
e  268 1218 2
e  346 1219 -5
e  898 1220 10
e  705 1221 9
e  591 1222 -5
e  635 1223 7
e  630 1224 -3
e  234 1225 -2
e  980 1226 -4
e  104 1227 -2
e  1214 1228 -3
e  1151 1229 10
e  289 1230 -1
e  1223 1231 4
e  486 1232 -3
e  914 1233 -2
e  701 1234 -3
e  1114 1235 -3
e  1011 1236 -3
e  913 1237 7
e  938 1238 4
e  295 1239 2
e  476 1240 -1
e  92 1241 4
e  999 1242 -4
e  882 1243 10
e  976 1244 -3
e  142 1245 10
e  8 1246 5
e  173 1247 6
e  303 1248 0
e  110 1249 -2
e  1100 1250 0
e  843 1251 -1
e  786 1252 -3
e  174 1253 5
e  1248 1254 4
e  1149 1255 -2
e  760 1256 -3
e  973 1257 -1
e  995 1258 7
e  4 1259 6
e  390 1260 9
e  861 1261 4
e  542 1262 4
e  127 1263 -5
e  216 1264 6
e  187 1265 5
e  1174 1266 -2
e  989 1267 7
e  1022 1268 -1
e  278 1269 7
e  169 1270 0
e  390 1271 -4
e  758 1272 6
e  1244 1273 9
e  791 1274 4
e  301 1275 9
e  413 1276 -4
e  79 1277 10
e  648 1278 -2
e  868 1279 6
e  704 1280 -1
e  380 1281 1
e  1074 1282 6
e  103 1283 2
e  125 1284 4
e  192 1285 -4
e  1263 1286 9
e  66 1287 8
e  1226 1288 7
e  420 1289 0
e  149 1290 1
e  1116 1291 3
e  1224 1292 -5
e  1204 1293 -4
e  1161 1294 -2
e  381 1295 -2
e  195 1296 2
e  1038 1297 -2
e  227 1298 10
e  357 1299 0
e  1285 1300 -5
e  737 1301 10
e  15 1302 8
e  1134 1303 2
e  941 1304 0
e  1099 1305 0
e  815 1306 1
e  640 1307 -4
e  138 1308 -3
e  924 1309 -3
e  441 1310 -1
e  908 1311 9
e  909 1312 -2
e  88 1313 -1
e  152 1314 -5
e  422 1315 -1
e  168 1316 8
e  1228 1317 8
e  1145 1318 0
e  41 1319 5
e  183 1320 8
e  349 1321 1
e  1078 1322 -4
e  1086 1323 3
e  262 1324 -3
e  476 1325 -1
e  137 1326 4
e  1055 1327 5
e  854 1328 -4
e  252 1329 10
e  163 1330 -3
e  700 1331 5
e  1132 1332 -3
e  1199 1333 6
e  389 1334 8
e  290 1335 10
e  483 1336 6
e  18 1337 9
e  92 1338 8
e  378 1339 -5
e  1209 1340 -3
e  370 1341 4
e  736 1342 -3
e  450 1343 1
e  875 1344 4
e  606 1345 0
e  919 1346 -5
e  649 1347 1
e  298 1348 -4
e  5 1349 6
e  441 1350 6
e  561 1351 8
e  1020 1352 3
e  506 1353 5
e  281 1354 3
e  648 1355 -1
e  990 1356 2
e  1028 1357 -1
e  1215 1358 2
e  972 1359 5
e  500 1360 -4
e  50 1361 4
e  1004 1362 -3
e  383 1363 5
e  14 1364 9
e  1043 1365 1
e  835 1366 5
e  1163 1367 2
e  492 1368 8
e  1014 1369 8
e  429 1370 4
e  783 1371 0
e  694 1372 4
e  503 1373 1
e  44 1374 5
e  668 1375 8
e  987 1376 0
e  589 1377 3
e  1374 1378 0
e  1073 1379 -1
e  1330 1380 -5
e  945 1381 5
e  1257 1382 10
e  279 1383 4
e  828 1384 7
e  599 1385 -2
e  275 1386 -5
e  786 1387 -3
e  1182 1388 -1
e  155 1389 7
e  762 1390 1
e  782 1391 4
e  965 1392 -1
e  874 1393 8
e  469 1394 9
e  1339 1395 -3
e  1384 1396 10
e  232 1397 -4
e  480 1398 -4
e  1115 1399 1
e  1318 1400 -2
e  1381 1401 -1
e  1259 1402 8
e  372 1403 -2
e  1011 1404 10
e  1330 1405 -1
e  1097 1406 -2
e  293 1407 0
e  442 1408 -2
e  646 1409 -3
e  1276 1410 5
e  1064 1411 -4
e  1001 1412 10
e  547 1413 4
e  1120 1414 5
e  894 1415 7
e  433 1416 8
e  343 1417 -5
e  449 1418 -2
e  1361 1419 6
e  1192 1420 10
e  264 1421 -3
e  917 1422 0
e  512 1423 -5
e  138 1424 7
e  15 1425 5
e  792 1426 -5
e  293 1427 -5
e  1402 1428 -3
e  1157 1429 2
e  965 1430 -3
e  392 1431 -1
e  462 1432 10
e  220 1433 7
e  754 1434 4
e  1205 1435 4
e  279 1436 -5
e  290 1437 0
e  187 1438 -2
e  1 1439 8
e  1009 1440 9
e  938 1441 -1
e  1128 1442 8
e  135 1443 -2
e  390 1444 4
e  635 1445 5
e  955 1446 6
e  1434 1447 0
e  578 1448 8
e  485 1449 -5
e  172 1450 8
e  884 1451 -5
e  1417 1452 10
e  872 1453 5
e  600 1454 5
e  190 1455 -5
e  622 1456 -4
e  175 1457 -2
e  448 1458 -1
e  375 1459 2
e  1409 1460 -2
e  902 1461 -2
e  1045 1462 7
e  1406 1463 7
e  718 1464 6
e  1211 1465 6
e  125 1466 7
e  440 1467 10
e  242 1468 1
e  695 1469 2
e  298 1470 1
e  973 1471 4
e  1166 1472 6
e  1391 1473 -2
e  934 1474 8
e  1121 1475 5
e  180 1476 2
e  1383 1477 -1
e  886 1478 -1
e  625 1479 7
e  1428 1480 -4
e  465 1481 7
e  1403 1482 -2
e  718 1483 -4
e  644 1484 0
e  1413 1485 -4
e  1051 1486 0
e  1180 1487 -1
e  151 1488 1
e  1239 1489 4
e  884 1490 2
e  1320 1491 9
e  918 1492 9
e  176 1493 8
e  520 1494 3
e  159 1495 6
e  611 1496 1
e  335 1497 4
e  1059 1498 9
e  276 1499 8
e  1309 1500 9
e  950 1501 9
e  942 1502 8
e  1454 1503 1
e  1322 1504 -4
e  519 1505 8
e  1201 1506 9
e  1180 1507 3
e  193 1508 8
e  1111 1509 6
e  775 1510 9
e  1194 1511 -5
e  388 1512 2
e  330 1513 5
e  904 1514 -2
e  1333 1515 7
e  362 1516 2
e  28 1517 5
e  137 1518 -3
e  177 1519 10
e  962 1520 1
e  416 1521 1
e  290 1522 0
e  528 1523 -2
e  358 1524 -4
e  1151 1525 0
e  694 1526 9
e  882 1527 -2
e  1200 1528 3
e  188 1529 -1
e  47 1530 9
e  497 1531 0
e  411 1532 8
e  600 1533 9
e  297 1534 4
e  1194 1535 0
e  8 1536 1
e  30 1537 10
e  717 1538 -5
e  265 1539 1
e  687 1540 5
e  63 1541 6
e  498 1542 2
e  1198 1543 8
e  172 1544 7
e  334 1545 6
e  1061 1546 3
e  1240 1547 4
e  922 1548 -1
e  709 1549 9
e  1313 1550 8
e  176 1551 6
e  188 1552 1
e  1220 1553 9
e  900 1554 1
e  315 1555 10
e  984 1556 7
e  555 1557 8
e  322 1558 4
e  1043 1559 -2
e  371 1560 -2
e  1224 1561 10
e  344 1562 9
e  752 1563 1
e  1504 1564 -3
e  1481 1565 -4
e  1347 1566 4
e  242 1567 8
e  552 1568 4
e  128 1569 3
e  564 1570 10
e  606 1571 -5
e  1557 1572 5
e  658 1573 10
e  539 1574 10
e  682 1575 -3
e  389 1576 -4
e  1110 1577 -1
e  1093 1578 8
e  833 1579 -4
e  285 1580 3
e  1099 1581 5
e  61 1582 2
e  698 1583 2
