c Minimum Spanning Tree
c
c nodes:  300 ; arcs:  800 ; cost range:  -5 - 10
c
p mst  300 800
e  183 295 2
e  150 206 -4
e  40 270 6
e  120 195 5
e  175 206 10
e  41 191 -4
e  86 247 6
e  125 158 -3
e  242 299 0
e  76 89 5
e  181 274 -3
e  188 279 -2
e  98 242 6
e  200 220 1
e  91 135 8
e  195 247 10
e  131 269 -4
e  268 277 -2
e  4 247 10
e  149 165 -3
e  137 213 7
e  65 112 10
e  122 202 -5
e  44 266 4
e  158 239 -2
e  159 165 4
e  245 261 4
e  47 232 6
e  72 74 -1
e  19 60 3
e  206 242 5
e  16 139 -4
e  171 181 8
e  168 242 3
e  207 248 5
e  160 278 1
e  29 124 8
e  57 126 -4
e  64 112 9
e  89 146 -3
e  82 113 -1
e  14 85 9
e  54 82 3
e  47 156 -4
e  96 99 7
e  36 266 8
e  47 81 5
e  166 193 1
e  148 200 5
e  159 235 9
e  22 154 -3
e  182 250 2
e  131 139 4
e  146 152 -5
e  147 217 -3
e  238 293 -1
e  162 235 9
e  46 295 8
e  28 84 0
e  94 167 -4
e  11 148 1
e  113 163 -4
e  19 236 6
e  11 101 3
e  33 278 -1
e  42 82 3
e  24 77 2
e  181 283 3
e  52 71 -4
e  61 244 5
e  193 260 0
e  13 59 2
e  95 238 -3
e  200 251 8
e  67 257 5
e  183 274 2
e  127 267 7
e  24 151 5
e  169 170 3
e  236 263 6
e  62 83 2
e  245 299 8
e  2 143 0
e  169 196 -5
e  40 88 -3
e  115 121 -4
e  29 242 -4
e  85 228 4
e  229 288 8
e  63 294 -5
e  158 190 -5
e  174 283 7
e  32 70 -4
e  141 269 5
e  32 66 4
e  128 232 -2
e  80 180 9
e  109 201 -1
e  232 291 10
e  23 133 3
e  38 287 -5
e  180 293 -5
e  88 187 9
e  76 185 7
e  133 138 10
e  37 230 10
e  298 299 3
e  80 157 1
e  3 246 10
e  221 245 0
e  99 142 -1
e  66 273 0
e  34 50 -5
e  216 245 -4
e  85 191 0
e  230 255 3
e  100 197 -2
e  42 102 -4
e  108 187 6
e  44 258 9
e  83 136 -1
e  30 161 9
e  175 273 0
e  148 240 7
e  87 101 0
e  46 267 0
e  268 294 8
e  206 262 10
e  25 222 0
e  126 217 3
e  32 187 2
e  46 185 -4
e  18 59 10
e  56 60 1
e  275 296 -2
e  111 124 8
e  147 272 0
e  85 105 0
e  90 157 1
e  147 278 4
e  197 236 1
e  214 269 9
e  52 246 -4
e  51 193 7
e  182 205 3
e  229 239 10
e  60 242 1
e  150 275 8
e  235 259 6
e  108 289 2
e  232 258 7
e  21 91 3
e  276 277 8
e  86 255 2
e  6 277 3
e  21 186 5
e  94 295 10
e  249 261 -3
e  191 226 -4
e  159 177 -2
e  60 74 3
e  39 215 -5
e  114 223 1
e  12 206 3
e  20 153 8
e  152 231 -2
e  125 215 5
e  48 176 -4
e  88 254 8
e  99 118 0
e  6 289 -3
e  117 272 6
e  46 271 -2
e  84 151 0
e  54 74 3
e  173 228 5
e  200 238 5
e  6 213 6
e  130 262 4
e  89 296 4
e  3 10 4
e  168 298 6
e  134 153 -2
e  3 285 8
e  98 273 10
e  12 67 4
e  101 255 -5
e  199 292 2
e  50 276 -1
e  186 269 -4
e  66 87 -5
e  33 138 9
e  203 243 4
e  7 134 6
e  16 165 2
e  82 127 1
e  135 201 2
e  143 158 -4
e  144 200 -3
e  7 26 1
e  159 288 -3
e  55 157 -2
e  15 105 10
e  85 276 0
e  130 191 -4
e  42 92 -3
e  20 105 7
e  210 293 3
e  11 155 2
e  110 113 2
e  218 283 -5
e  139 197 1
e  101 200 2
e  158 168 10
e  61 115 -3
e  11 231 9
e  200 280 -2
e  93 267 0
e  193 262 -3
e  14 71 -5
e  141 164 -3
e  32 190 2
e  160 218 5
e  269 275 2
e  76 297 -1
e  5 21 -1
e  97 179 4
e  170 264 2
e  39 145 5
e  113 172 -3
e  36 129 4
e  107 292 -3
e  5 41 9
e  38 222 8
e  101 141 6
e  71 87 0
e  34 212 10
e  216 246 -1
e  153 221 -1
e  16 83 -4
e  158 252 1
e  68 109 1
e  183 228 9
e  1 270 -2
e  248 277 8
e  116 150 1
e  99 277 -4
e  31 226 -5
e  11 211 10
e  33 156 9
e  249 263 -5
e  31 121 -2
e  3 263 9
e  68 189 0
e  45 283 -5
e  43 78 0
e  104 247 7
e  243 291 9
e  40 298 0
e  187 269 6
e  64 137 10
e  138 157 -2
e  54 144 -2
e  267 268 6
e  152 215 8
e  120 290 3
e  79 138 4
e  153 284 7
e  47 286 1
e  74 197 6
e  159 217 -5
e  76 157 7
e  27 296 5
e  84 253 0
e  58 230 1
e  49 249 9
e  43 94 10
e  269 276 9
e  36 46 3
e  180 286 1
e  200 211 0
e  47 216 8
e  207 240 2
e  36 195 6
e  163 165 -1
e  192 265 6
e  4 73 -3
e  132 182 6
e  87 243 -3
e  108 245 1
e  23 35 2
e  85 236 10
e  51 143 1
e  155 208 4
e  156 238 3
e  285 293 -4
e  65 286 4
e  84 122 4
e  123 254 2
e  11 64 4
e  49 244 5
e  12 113 -3
e  215 221 -5
e  125 149 7
e  8 171 5
e  48 67 6
e  193 250 -1
e  1 50 4
e  214 261 5
e  137 239 1
e  146 150 -2
e  21 93 -4
e  25 228 1
e  15 102 10
e  82 203 3
e  10 241 -1
e  166 177 -5
e  208 242 10
e  42 81 9
e  129 208 4
e  99 247 -2
e  53 90 -3
e  50 168 0
e  42 260 -1
e  137 211 2
e  56 66 -5
e  235 283 6
e  209 284 4
e  61 194 6
e  74 144 4
e  62 104 -5
e  134 182 5
e  21 97 8
e  104 215 5
e  4 131 10
e  74 95 9
e  206 287 3
e  40 293 -4
e  20 281 -4
e  59 279 9
e  179 264 -5
e  105 267 6
e  53 143 7
e  16 48 -1
e  6 274 -3
e  216 281 2
e  34 260 -1
e  219 287 7
e  137 260 -2
e  108 215 -3
e  236 294 10
e  98 200 4
e  28 293 -5
e  89 294 -5
e  164 174 9
e  5 42 10
e  164 186 -4
e  194 205 -1
e  14 36 0
e  95 293 5
e  67 150 7
e  90 247 1
e  75 189 6
e  91 271 -2
e  74 94 1
e  44 213 1
e  226 234 -4
e  17 125 8
e  58 135 9
e  218 264 2
e  46 76 8
e  221 256 -4
e  41 223 7
e  233 236 2
e  114 299 -1
e  170 221 10
e  146 185 3
e  59 209 9
e  177 291 1
e  161 168 9
e  23 228 -3
e  169 253 6
e  43 206 -3
e  95 216 2
e  209 294 2
e  22 294 1
e  166 228 10
e  133 146 -3
e  157 258 -1
e  117 202 6
e  134 281 -4
e  159 175 9
e  63 120 10
e  234 237 8
e  50 218 -1
e  31 61 -3
e  77 230 -2
e  81 90 10
e  128 135 5
e  116 177 -2
e  12 194 1
e  241 284 5
e  69 199 -1
e  18 161 0
e  171 176 0
e  49 223 -2
e  6 87 9
e  3 107 1
e  265 296 7
e  75 219 -3
e  120 259 9
e  19 183 10
e  160 283 2
e  137 294 8
e  116 212 1
e  19 20 -5
e  121 132 -3
e  188 268 -4
e  87 97 7
e  179 273 -4
e  45 69 2
e  47 201 -3
e  70 239 -2
e  72 219 5
e  115 141 7
e  208 246 -3
e  123 243 4
e  82 222 -2
e  90 219 -2
e  61 136 -5
e  52 99 -4
e  101 186 1
e  111 152 -2
e  128 216 8
e  8 201 10
e  48 226 5
e  152 294 -1
e  93 190 7
e  55 213 1
e  78 177 3
e  25 172 -3
e  49 202 -5
e  21 63 -4
e  117 221 8
e  187 275 0
e  265 286 6
e  27 291 5
e  132 211 9
e  48 267 10
e  47 228 4
e  208 243 0
e  258 272 -3
e  192 193 -1
e  93 282 -3
e  124 295 7
e  100 152 7
e  210 296 -1
e  40 189 5
e  211 287 -3
e  3 240 0
e  140 253 -3
e  11 285 1
e  14 157 5
e  153 160 3
e  87 195 7
e  94 183 -3
e  119 216 10
e  178 235 5
e  179 211 4
e  8 244 4
e  170 219 -5
e  18 101 5
e  12 262 6
e  114 166 -4
e  207 282 -2
e  183 185 -5
e  147 156 -3
e  11 45 2
e  228 249 5
e  163 208 -3
e  129 185 6
e  83 294 8
e  45 297 -4
e  22 144 -2
e  129 145 -2
e  145 202 -5
e  223 233 -2
e  92 128 -3
e  27 264 -4
e  47 96 -3
e  66 145 3
e  89 265 9
e  67 267 4
e  178 210 -5
e  91 184 4
e  207 218 1
e  35 106 -5
e  91 275 -4
e  210 287 8
e  180 298 6
e  181 191 -3
