c Minimum Spanning Tree
c
c nodes:  1000 ; arcs:  2000 ; cost range:  -5 - 10
c
p mst  1000 2000
e  170 246 9
e  35 247 6
e  46 248 -5
e  142 249 8
e  113 250 -1
e  216 251 -2
e  125 252 0
e  27 253 10
e  24 254 -2
e  179 255 2
e  3 256 1
e  24 257 -2
e  150 258 10
e  215 259 7
e  33 260 9
e  199 261 3
e  227 262 -4
e  180 263 8
e  38 264 -3
e  136 265 -1
e  181 266 2
e  111 267 0
e  207 268 1
e  128 269 4
e  85 270 0
e  152 271 7
e  128 272 10
e  145 273 5
e  165 274 -5
e  74 275 0
e  53 276 10
e  130 277 8
e  135 278 0
e  144 279 0
e  148 280 -2
e  226 281 -4
e  276 282 -2
e  82 283 6
e  241 284 7
e  41 285 7
e  66 286 9
e  191 287 -2
e  167 288 8
e  94 289 -4
e  226 290 -1
e  45 291 0
e  201 292 1
e  281 293 0
e  194 294 5
e  140 295 -4
e  100 296 6
e  259 297 1
e  129 298 -4
e  140 299 9
e  164 300 9
e  50 301 8
e  237 302 0
e  287 303 5
e  72 304 5
e  266 305 1
e  40 306 -2
e  305 307 -1
e  61 308 9
e  242 309 6
e  151 310 -1
e  135 311 2
e  209 312 8
e  169 313 -5
e  168 314 -1
e  122 315 4
e  59 316 7
e  259 317 3
e  174 318 7
e  85 319 0
e  219 320 4
e  270 321 -1
e  195 322 3
e  292 323 8
e  200 324 4
e  182 325 -2
e  20 326 -3
e  195 327 -4
e  93 328 -2
e  209 329 9
e  192 330 6
e  299 331 7
e  331 332 5
e  301 333 -2
e  70 334 -3
e  251 335 8
e  20 336 -1
e  156 337 -2
e  98 338 2
e  314 339 1
e  158 340 -5
e  270 341 -3
e  316 342 -5
e  315 343 5
e  19 344 6
e  195 345 -2
e  49 346 7
e  144 347 10
e  146 348 10
e  45 349 -5
e  9 350 5
e  205 351 5
e  87 352 9
e  86 353 -5
e  214 354 -1
e  330 355 4
e  70 356 -5
e  29 357 2
e  269 358 2
e  5 359 -2
e  3 360 -2
e  196 361 5
e  303 362 -1
e  299 363 1
e  160 364 4
e  254 365 -1
e  351 366 1
e  246 367 4
e  331 368 3
e  270 369 7
e  309 370 7
e  301 371 9
e  53 372 6
e  353 373 5
e  305 374 -2
e  39 375 5
e  59 376 -1
e  237 377 -2
e  305 378 5
e  157 379 -3
e  333 380 3
e  367 381 10
e  215 382 9
e  76 383 10
e  294 384 1
e  22 385 -3
e  30 386 2
e  327 387 1
e  255 388 -2
e  158 389 -3
e  373 390 -4
e  82 391 7
e  102 392 2
e  221 393 10
e  390 394 4
e  374 395 8
e  286 396 -2
e  277 397 -3
e  357 398 1
e  236 399 4
e  119 400 -5
e  75 401 5
e  250 402 4
e  114 403 10
e  120 404 -1
e  232 405 5
e  342 406 2
e  268 407 5
e  374 408 8
e  108 409 2
e  140 410 9
e  176 411 -5
e  159 412 -3
e  27 413 -1
e  148 414 -4
e  351 415 10
e  113 416 -5
e  1 417 5
e  250 418 9
e  71 419 5
e  57 420 0
e  375 421 -1
e  6 422 4
e  124 423 1
e  141 424 0
e  130 425 4
e  263 426 8
e  148 427 -2
e  197 428 -3
e  273 429 8
e  305 430 10
e  128 431 0
e  9 432 2
e  193 433 10
e  253 434 0
e  66 435 3
e  218 436 8
e  129 437 9
e  165 438 -2
e  126 439 1
e  309 440 4
e  216 441 7
e  132 442 0
e  439 443 6
e  155 444 2
e  8 445 0
e  67 446 9
e  382 447 5
e  441 448 4
e  46 449 10
e  401 450 8
e  221 451 4
e  216 452 9
e  348 453 7
e  405 454 3
e  65 455 -4
e  20 456 -3
e  256 457 1
e  452 458 9
e  20 459 2
e  355 460 9
e  71 461 -3
e  280 462 6
e  100 463 -5
e  159 464 2
e  276 465 2
e  293 466 8
e  72 467 -4
e  63 468 -3
e  247 469 7
e  158 470 9
e  52 471 -3
e  359 472 9
e  46 473 4
e  282 474 0
e  335 475 -4
e  265 476 4
e  220 477 10
e  35 478 0
e  152 479 -5
e  330 480 6
e  88 481 9
e  221 482 -4
e  251 483 3
e  475 484 -3
e  351 485 6
e  319 486 0
e  230 487 -2
e  321 488 5
e  42 489 -3
e  377 490 8
e  93 491 5
e  285 492 9
e  296 493 9
e  131 494 6
e  316 495 2
e  85 496 1
e  279 497 8
e  324 498 10
e  120 499 -1
e  339 500 -1
e  57 501 -1
e  484 502 3
e  244 503 5
e  223 504 5
e  6 505 -1
e  173 506 2
e  419 507 -2
e  206 508 9
e  342 509 5
e  131 510 10
e  45 511 -2
e  142 512 3
e  198 513 10
e  499 514 -5
e  279 515 -5
e  481 516 8
e  347 517 -4
e  348 518 1
e  464 519 0
e  448 520 2
e  98 521 6
e  63 522 7
e  234 523 -3
e  426 524 5
e  283 525 0
e  374 526 -2
e  365 527 4
e  289 528 -1
e  309 529 0
e  338 530 9
e  401 531 -1
e  6 532 -1
e  166 533 -2
e  326 534 -4
e  42 535 -5
e  230 536 7
e  135 537 0
e  271 538 6
e  444 539 -4
e  353 540 0
e  399 541 4
e  219 542 10
e  361 543 6
e  107 544 9
e  74 545 9
e  329 546 -1
e  218 547 -3
e  301 548 9
e  373 549 5
e  28 550 -5
e  22 551 0
e  354 552 0
e  128 553 -1
e  320 554 5
e  130 555 0
e  70 556 2
e  9 557 10
e  265 558 -2
e  103 559 -3
e  239 560 1
e  559 561 4
e  299 562 8
e  90 563 4
e  122 564 5
e  12 565 6
e  237 566 8
e  427 567 0
e  274 568 2
e  320 569 9
e  150 570 -5
e  336 571 1
e  445 572 4
e  420 573 -5
e  312 574 -5
e  178 575 -4
e  541 576 -5
e  459 577 2
e  419 578 6
e  510 579 -5
e  249 580 4
e  269 581 6
e  229 582 8
e  307 583 2
e  132 584 4
e  165 585 -3
e  149 586 9
e  286 587 8
e  424 588 4
e  243 589 9
e  584 590 1
e  536 591 10
e  112 592 0
e  182 593 4
e  167 594 9
e  333 595 6
e  360 596 5
e  596 597 2
e  436 598 5
e  593 599 2
e  595 600 6
e  219 601 -3
e  569 602 6
e  185 603 2
e  449 604 4
e  201 605 0
e  318 606 -1
e  65 607 0
e  184 608 -3
e  500 609 -3
e  451 610 1
e  271 611 -5
e  165 612 9
e  382 613 8
e  335 614 6
e  77 615 -4
e  161 616 6
e  478 617 -4
e  301 618 2
e  280 619 1
e  213 620 9
e  22 621 10
e  397 622 -4
e  265 623 1
e  595 624 3
e  381 625 2
e  390 626 -5
e  374 627 5
e  552 628 2
e  270 629 5
e  476 630 7
e  58 631 0
e  161 632 3
e  571 633 7
e  72 634 7
e  274 635 5
e  106 636 6
e  244 637 8
e  539 638 2
e  294 639 7
e  325 640 5
e  357 641 10
e  529 642 6
e  275 643 -2
e  27 644 9
e  36 645 4
e  219 646 -5
e  643 647 -3
e  508 648 10
e  124 649 3
e  98 650 4
e  604 651 3
e  443 652 2
e  205 653 5
e  531 654 10
e  601 655 7
e  438 656 1
e  420 657 2
e  482 658 6
e  119 659 -4
e  361 660 -4
e  90 661 3
e  178 662 1
e  536 663 4
e  310 664 6
e  265 665 0
e  191 666 7
e  164 667 1
e  505 668 3
e  372 669 10
e  364 670 0
e  40 671 3
e  5 672 -4
e  461 673 5
e  23 674 4
e  252 675 9
e  285 676 3
e  344 677 4
e  475 678 2
e  505 679 8
e  349 680 -4
e  452 681 -3
e  347 682 3
e  198 683 9
e  206 684 5
e  280 685 8
e  304 686 7
e  245 687 0
e  8 688 -2
e  528 689 -3
e  80 690 2
e  410 691 1
e  423 692 -4
e  110 693 -1
e  451 694 -2
e  551 695 10
e  189 696 7
e  206 697 1
e  539 698 -2
e  260 699 -3
e  600 700 1
e  16 701 0
e  396 702 2
e  602 703 -1
e  682 704 7
e  494 705 7
e  257 706 10
e  550 707 -2
e  240 708 -2
e  22 709 -3
e  471 710 2
e  486 711 -5
e  202 712 2
e  75 713 -4
e  438 714 -2
e  237 715 4
e  245 716 3
e  118 717 1
e  193 718 -3
e  649 719 5
e  565 720 8
e  444 721 10
e  239 722 2
e  293 723 5
e  43 724 1
e  26 725 7
e  631 726 10
e  258 727 8
e  232 728 1
e  664 729 -4
e  200 730 0
e  253 731 3
e  248 732 9
e  337 733 -4
e  183 734 4
e  34 735 10
e  390 736 1
e  40 737 2
e  502 738 6
e  45 739 0
e  441 740 1
e  337 741 10
e  14 742 -3
e  65 743 10
e  52 744 3
e  347 745 1
e  399 746 -5
e  492 747 3
e  417 748 -4
e  454 749 9
e  270 750 7
e  608 751 -1
e  435 752 -2
e  535 753 -4
e  448 754 7
e  281 755 -2
e  381 756 8
e  383 757 8
e  579 758 -5
e  712 759 -3
e  347 760 8
e  70 761 6
e  444 762 -5
e  307 763 -1
e  10 764 -5
e  311 765 -3
e  115 766 -5
e  149 767 1
e  376 768 6
e  16 769 8
e  130 770 -5
e  408 771 2
e  471 772 3
e  729 773 7
e  409 774 -3
e  59 775 3
e  421 776 4
e  229 777 8
e  161 778 7
e  604 779 -2
e  516 780 -2
e  248 781 -3
e  342 782 -1
e  144 783 -3
e  701 784 -4
e  268 785 0
e  548 786 4
e  168 787 4
e  322 788 -2
e  743 789 6
e  495 790 -3
e  455 791 -3
e  597 792 6
e  495 793 -4
e  268 794 10
e  56 795 -2
e  487 796 -5
e  738 797 8
e  470 798 -4
e  204 799 2
e  639 800 4
e  767 801 10
e  368 802 9
e  768 803 -5
e  564 804 10
e  692 805 3
e  749 806 -3
e  19 807 2
e  563 808 -3
e  344 809 10
e  567 810 -2
e  222 811 5
e  360 812 7
e  42 813 -4
e  122 814 6
e  464 815 5
e  131 816 5
e  738 817 4
e  151 818 4
e  594 819 4
e  169 820 9
e  714 821 -5
e  727 822 9
e  160 823 -3
e  448 824 -1
e  482 825 10
e  451 826 3
e  220 827 7
e  513 828 10
e  187 829 10
e  330 830 -2
e  9 831 -3
e  346 832 1
e  218 833 6
e  466 834 4
e  237 835 2
e  240 836 0
e  449 837 4
e  363 838 7
e  82 839 4
e  275 840 3
e  113 841 2
e  218 842 -5
e  701 843 -1
e  106 844 7
e  34 845 -5
e  200 846 -3
e  230 847 -4
e  401 848 7
e  510 849 -4
e  210 850 3
e  570 851 1
e  361 852 5
e  464 853 -5
e  798 854 10
e  671 855 1
e  714 856 1
e  131 857 10
e  187 858 -5
e  36 859 0
e  380 860 5
e  660 861 8
e  303 862 3
e  244 863 8
e  570 864 7
e  725 865 1
e  465 866 8
e  780 867 10
e  810 868 1
e  188 869 9
e  236 870 -2
e  104 871 -3
e  266 872 10
e  437 873 10
e  251 874 -2
e  84 875 0
e  411 876 -5
e  546 877 4
e  468 878 5
e  352 879 7
e  878 880 -5
e  348 881 -3
e  556 882 1
e  373 883 -4
e  607 884 -4
e  87 885 7
e  499 886 9
e  435 887 -2
e  793 888 6
e  483 889 -5
e  563 890 -1
e  456 891 9
e  373 892 5
e  397 893 8
e  781 894 5
e  90 895 1
e  528 896 -4
e  469 897 5
e  484 898 7
e  687 899 3
e  357 900 -2
e  403 901 6
e  96 902 10
e  527 903 8
e  895 904 9
e  741 905 0
e  278 906 10
e  663 907 -3
e  280 908 6
e  455 909 -5
e  747 910 5
e  840 911 7
e  301 912 -2
e  525 913 7
e  386 914 -1
e  904 915 2
e  825 916 4
e  376 917 9
e  248 918 -4
e  166 919 -1
e  138 920 -1
e  660 921 6
e  52 922 7
e  876 923 2
e  272 924 1
e  173 925 5
e  54 926 8
e  780 927 3
e  751 928 3
e  759 929 0
e  628 930 -4
e  705 931 1
e  128 932 2
e  204 933 4
e  382 934 -1
e  266 935 -4
e  432 936 1
e  226 937 -3
e  777 938 4
e  811 939 10
e  637 940 10
e  93 941 4
e  835 942 -2
e  472 943 7
e  7 944 -1
e  610 945 -1
e  491 946 -4
e  150 947 6
e  505 948 -1
e  302 949 4
e  130 950 -2
e  361 951 3
e  269 952 -4
e  774 953 10
e  759 954 10
e  346 955 4
e  856 956 -3
e  492 957 3
e  396 958 1
e  594 959 1
e  570 960 -2
e  430 961 0
e  829 962 -3
e  359 963 -4
e  846 964 7
e  618 965 9
e  354 966 6
e  846 967 3
e  204 968 -5
e  881 969 2
e  26 970 -3
e  743 971 2
e  762 972 -3
e  212 973 -5
e  966 974 4
e  484 975 10
e  155 976 6
e  476 977 2
e  523 978 4
e  74 979 1
e  556 980 5
e  925 981 8
e  292 982 10
e  484 983 -4
e  791 984 1
e  923 985 9
e  955 986 -1
e  383 987 4
e  753 988 8
e  820 989 -4
e  873 990 3
e  409 991 -2
e  184 992 -1
e  90 993 -1
e  956 994 6
e  87 995 9
e  339 996 8
e  436 997 9
e  686 998 8
e  501 999 -4
e  408 743 -1
e  20 580 3
e  882 899 -3
e  299 662 -2
e  84 995 10
e  341 591 8
e  62 876 9
e  384 538 2
e  185 588 7
e  255 264 8
e  309 685 -3
e  909 915 4
e  148 769 7
e  720 797 9
e  182 454 9
e  707 839 1
e  557 983 -5
e  24 703 -1
e  163 433 6
e  323 474 7
e  394 732 -3
e  536 841 -1
e  515 904 9
e  298 621 -1
e  112 884 2
e  193 991 -2
e  424 531 -1
e  754 854 -4
e  130 474 -2
e  182 299 -1
e  296 594 -4
e  465 821 0
e  411 608 1
e  631 963 1
e  352 479 5
e  197 472 4
e  106 236 0
e  149 370 2
e  149 644 8
e  781 836 -5
e  901 987 4
e  279 439 0
e  775 988 -5
e  102 430 10
e  929 973 10
e  352 931 10
e  534 834 1
e  480 949 2
e  10 83 -3
e  267 518 -1
e  123 570 1
e  511 700 9
e  44 926 -3
e  312 378 1
e  350 876 6
e  114 167 -3
e  833 935 -1
e  343 731 -4
e  144 885 4
e  42 978 -5
e  561 711 -2
e  276 768 9
e  685 733 6
e  539 823 6
e  196 339 4
e  47 760 4
e  368 533 3
e  88 949 0
e  164 191 3
e  577 780 3
e  757 801 10
e  201 314 -4
e  32 571 2
e  530 556 0
e  193 813 7
e  343 370 0
e  480 822 4
e  112 967 -5
e  287 309 10
e  38 266 -1
e  128 267 -3
e  253 464 0
e  322 921 5
e  682 940 -5
e  543 832 4
e  51 296 4
e  27 750 10
e  11 696 7
e  33 236 5
e  640 929 10
e  689 967 4
e  526 747 9
e  48 88 6
e  132 295 7
e  447 519 1
e  476 754 -4
e  449 890 6
e  812 921 7
e  697 995 7
e  278 718 9
e  457 897 -2
e  23 173 0
e  357 490 -1
e  712 859 -2
e  534 851 5
e  34 759 -3
e  4 832 3
e  62 798 10
e  728 838 9
e  671 748 4
e  667 674 9
e  125 557 8
e  474 946 5
e  266 349 10
e  524 871 -4
e  142 263 6
e  82 113 6
e  441 557 5
e  46 898 0
e  615 822 4
e  530 863 0
e  40 770 8
e  67 572 6
e  279 717 -4
e  52 296 -3
e  138 300 -1
e  336 768 8
e  554 580 -1
e  185 721 3
e  72 520 7
e  661 823 5
e  681 736 5
e  338 678 8
e  90 466 -3
e  138 518 1
e  75 136 10
e  685 859 7
e  280 482 -2
e  27 817 7
e  341 705 -4
e  403 808 -1
e  457 605 3
e  878 980 8
e  469 613 5
e  246 635 0
e  181 574 -3
e  596 607 6
e  416 549 9
e  252 267 9
e  332 761 -2
e  856 939 1
e  362 509 -4
e  362 821 7
e  825 956 -4
e  23 613 9
e  268 851 1
e  62 761 2
e  10 864 2
e  410 958 1
e  328 439 -4
e  72 284 1
e  645 995 4
e  147 625 5
e  353 904 7
e  217 727 0
e  636 679 5
e  342 775 10
e  406 618 9
e  653 830 1
e  349 536 1
e  664 834 -3
e  243 625 -3
e  7 985 8
e  562 870 5
e  469 516 0
e  701 764 -4
e  271 923 10
e  23 341 0
e  143 859 9
e  246 251 4
e  148 218 -5
e  531 963 -1
e  124 174 -3
e  350 733 -1
e  84 399 -5
e  529 648 4
e  144 709 3
e  391 819 8
e  145 975 6
e  715 897 3
e  285 933 -5
e  310 325 9
e  374 794 -3
e  109 762 2
e  522 953 8
e  558 892 9
e  145 247 5
e  428 818 -2
e  538 547 10
e  105 767 -1
e  320 655 -1
e  412 522 -4
e  613 827 10
e  237 310 -3
e  739 856 0
e  173 298 -5
e  637 959 5
e  18 413 9
e  277 940 -2
e  43 831 9
e  116 571 1
e  219 960 7
e  276 510 -1
e  228 956 0
e  97 496 -4
e  426 721 2
e  745 956 -1
e  603 940 2
e  215 837 7
e  609 987 -2
e  459 953 1
e  564 690 -3
e  214 922 4
e  357 996 9
e  375 865 8
e  664 688 9
e  17 656 6
e  217 647 -3
e  60 414 8
e  208 297 9
e  164 309 10
e  54 632 6
e  48 373 -3
e  102 525 8
e  104 377 -5
e  38 339 8
e  500 705 2
e  179 286 1
e  486 989 9
e  611 697 9
e  291 916 -3
e  187 492 6
e  48 510 -3
e  679 872 1
e  473 748 7
e  579 959 10
e  590 967 -1
e  367 673 0
e  250 994 -5
e  0 313 -4
e  699 927 9
e  547 629 -1
e  465 536 2
e  510 624 5
e  195 802 7
e  112 862 -4
e  940 980 0
e  139 618 2
e  43 970 -3
e  425 485 3
e  115 437 10
e  731 969 7
e  131 722 -3
e  853 989 5
e  367 700 10
e  522 562 7
e  64 866 6
e  272 816 8
e  644 896 0
e  777 779 -5
e  408 536 4
e  335 678 5
e  526 689 -4
e  71 339 6
e  51 767 -2
e  575 913 -3
e  19 136 -2
e  117 376 -4
e  692 883 7
e  487 919 9
e  479 787 3
e  658 963 5
e  210 988 2
e  324 728 2
e  250 350 -3
e  501 651 -2
e  499 779 3
e  570 756 9
e  516 605 -3
e  472 653 3
e  437 756 2
e  111 441 8
e  395 860 3
e  376 984 9
e  908 928 -5
e  55 556 4
e  155 237 9
e  468 944 -3
e  302 822 0
e  207 361 5
e  442 772 -5
e  35 717 8
e  324 599 -1
e  412 848 10
e  127 625 -2
e  38 619 0
e  507 926 10
e  27 593 0
e  85 210 7
e  460 539 1
e  115 123 -5
e  640 964 7
e  483 770 -2
e  373 837 7
e  149 824 -4
e  506 738 0
e  923 953 10
e  406 446 7
e  440 924 -4
e  287 462 0
e  508 593 3
e  239 742 -1
e  883 937 0
e  114 960 5
e  94 396 4
e  523 625 -1
e  702 876 0
e  263 661 5
e  314 783 0
e  454 902 -4
e  336 617 4
e  500 952 0
e  560 610 -1
e  695 905 9
e  243 916 -1
e  17 660 2
e  368 508 10
e  192 443 5
e  226 278 -5
e  155 437 -3
e  27 907 5
e  661 741 10
e  433 527 6
e  693 969 -5
e  103 763 1
e  719 959 8
e  494 884 5
e  284 943 6
e  54 161 4
e  206 323 -1
e  682 912 4
e  150 998 7
e  30 325 2
e  243 551 6
e  747 997 2
e  187 856 7
e  554 605 0
e  281 459 8
e  504 631 3
e  713 858 8
e  526 967 -3
e  288 396 0
e  64 774 -5
e  54 209 6
e  417 908 6
e  515 771 -4
e  331 420 1
e  13 761 -3
e  161 497 -3
e  55 579 7
e  224 430 3
e  406 592 2
e  747 779 -5
e  415 544 -5
e  218 408 9
e  615 688 1
e  386 910 -2
e  94 149 -1
e  431 628 0
e  44 846 5
e  30 443 6
e  73 644 -4
e  251 841 5
e  596 600 0
e  428 820 -1
e  702 768 10
e  291 885 6
e  92 567 -1
e  98 532 6
e  221 982 -3
e  234 893 2
e  481 739 1
e  262 989 2
e  31 143 1
e  413 935 5
e  208 263 6
e  751 989 -2
e  9 544 3
e  105 755 9
e  985 994 -1
e  125 486 0
e  144 736 10
e  677 737 3
e  386 398 8
e  119 581 3
e  343 431 5
e  0 373 -1
e  316 963 2
e  5 450 5
e  119 196 6
e  70 875 1
e  652 784 -5
e  569 715 -4
e  385 846 5
e  380 585 1
e  702 709 9
e  573 730 -1
e  752 769 -3
e  77 196 10
e  427 964 0
e  18 620 8
e  16 833 1
e  334 625 7
e  686 991 4
e  161 275 0
e  311 713 2
e  714 732 10
e  182 920 -1
e  567 891 -5
e  544 717 4
e  4 704 3
e  170 387 6
e  72 714 1
e  355 941 1
e  477 688 5
e  196 751 10
e  71 859 -5
e  540 892 -3
e  468 590 -2
e  45 331 4
e  194 748 9
e  137 983 -3
e  808 832 0
e  484 705 -5
e  618 779 -5
e  131 546 9
e  423 626 -4
e  305 376 -5
e  638 710 1
e  43 578 4
e  749 956 -2
e  935 999 6
e  43 863 5
e  320 783 4
e  29 389 -2
e  854 868 7
e  312 560 5
e  144 603 -4
e  742 900 3
e  760 999 -4
e  189 691 6
e  21 266 10
e  96 722 -3
e  286 405 4
e  907 960 1
e  767 867 7
e  513 599 10
e  155 638 5
e  655 752 6
e  17 580 0
e  526 622 -2
e  335 390 -4
e  84 314 -5
e  376 591 4
e  438 515 9
e  214 737 6
e  682 834 4
e  30 349 0
e  624 637 9
e  128 609 9
e  378 926 -3
e  783 869 -1
e  152 366 6
e  643 987 10
e  160 940 3
e  258 959 -1
e  675 878 -1
e  685 721 -1
e  144 390 -5
e  288 504 -3
e  29 804 -4
e  110 827 -1
e  426 868 6
e  153 406 4
e  180 415 8
e  592 928 5
e  40 574 10
e  698 894 2
e  442 739 -5
e  366 477 10
e  783 834 5
e  80 325 -5
e  561 804 -2
e  817 848 3
e  201 454 6
e  548 801 4
e  20 37 3
e  332 760 3
e  383 672 -1
e  359 482 2
e  408 497 6
e  291 427 9
e  351 601 0
e  235 752 2
e  248 695 -2
e  103 401 8
e  32 849 -2
e  136 174 4
e  222 686 -2
e  281 334 -4
e  197 733 6
e  180 809 7
e  101 570 0
e  175 522 0
e  197 825 8
e  57 175 -1
e  623 756 5
e  288 576 3
e  430 714 8
e  507 527 -1
e  108 593 -2
e  771 841 10
e  863 926 3
e  13 808 6
e  246 255 5
e  522 942 0
e  316 813 8
e  308 548 10
e  735 991 -4
e  590 880 0
e  127 613 7
e  175 963 7
e  241 840 -5
e  516 736 6
e  128 779 3
e  552 851 8
e  120 793 4
e  261 987 9
e  645 685 -2
e  84 887 6
e  254 591 5
e  969 999 9
e  51 341 9
e  85 358 -2
e  583 631 -4
e  309 405 10
e  321 727 8
e  787 855 4
e  369 661 9
e  295 363 -5
e  714 986 10
e  630 691 2
e  296 504 5
e  371 759 9
e  526 780 -2
e  64 245 2
e  385 599 7
e  674 957 7
e  162 503 -3
e  269 535 1
e  107 166 8
e  223 620 9
e  70 745 7
e  317 470 9
e  317 979 10
e  239 267 4
e  233 949 6
e  592 657 10
e  325 900 6
e  613 767 0
e  653 755 9
e  123 976 4
e  740 777 -5
e  531 783 0
e  543 700 0
e  36 838 5
e  62 493 -2
e  247 313 6
e  612 677 -2
e  681 810 -2
e  540 729 9
e  976 984 -3
e  115 575 -1
e  521 838 -1
e  508 715 10
e  212 916 -2
e  606 838 3
e  114 487 -3
e  226 574 4
e  713 725 3
e  757 876 2
e  329 966 -5
e  929 957 0
e  36 236 7
e  286 873 -2
e  686 999 8
e  272 925 3
e  53 689 8
e  392 842 7
e  149 868 3
e  119 414 3
e  506 712 -3
e  537 964 3
e  76 912 -2
e  508 920 -4
e  251 789 9
e  49 95 -5
e  356 478 3
e  36 454 -2
e  4 911 0
e  706 763 3
e  383 386 -5
e  76 602 -3
e  33 721 -4
e  249 511 -2
e  538 797 2
e  364 906 9
e  509 841 0
e  830 965 3
e  249 681 8
e  214 705 2
e  118 898 0
e  247 493 7
e  522 634 9
e  470 877 10
e  645 932 2
e  277 567 -5
e  400 484 5
e  488 689 9
e  390 726 -1
e  290 631 -2
e  629 945 10
e  811 826 9
e  576 695 -5
e  888 945 3
e  505 711 9
e  421 774 7
e  49 597 7
e  355 809 -3
e  177 692 -4
e  737 924 -1
e  601 783 10
e  30 112 7
e  424 950 -4
e  270 288 1
e  414 846 -1
e  249 739 5
e  88 647 9
e  646 733 -2
e  669 709 3
e  739 889 -1
e  183 919 2
e  655 841 10
e  207 358 8
e  114 813 9
e  53 178 -5
e  336 644 7
e  47 508 4
e  198 534 1
e  64 65 10
