c Minimum Spanning Tree
c
c nodes:  500 ; arcs:  4000 ; cost range:  -5 - 10
c
p mst  500 4000
e  9 405 2
e  153 406 1
e  71 407 -4
e  116 408 5
e  70 409 8
e  139 410 9
e  107 411 6
e  89 412 -1
e  20 413 10
e  365 414 5
e  245 415 9
e  113 416 1
e  13 417 -1
e  195 418 -3
e  120 419 -2
e  157 420 7
e  30 421 1
e  270 422 5
e  379 423 -1
e  175 424 8
e  366 425 7
e  80 426 7
e  187 427 5
e  65 428 -4
e  419 429 6
e  109 430 1
e  155 431 1
e  253 432 1
e  28 433 -5
e  222 434 -1
e  243 435 5
e  260 436 7
e  287 437 0
e  236 438 7
e  299 439 10
e  366 440 6
e  435 441 10
e  261 442 9
e  126 443 -3
e  38 444 5
e  311 445 10
e  64 446 5
e  307 447 9
e  91 448 1
e  160 449 -5
e  97 450 5
e  270 451 -1
e  427 452 8
e  259 453 10
e  9 454 4
e  116 455 -4
e  351 456 -2
e  136 457 7
e  398 458 1
e  98 459 2
e  272 460 6
e  78 461 7
e  61 462 2
e  327 463 -2
e  335 464 -1
e  33 465 -4
e  48 466 10
e  340 467 -1
e  312 468 -2
e  22 469 10
e  182 470 8
e  346 471 0
e  187 472 3
e  391 473 10
e  86 474 9
e  257 475 5
e  109 476 7
e  475 477 -1
e  379 478 7
e  312 479 -2
e  201 480 4
e  299 481 -3
e  251 482 6
e  249 483 6
e  113 484 -2
e  363 485 7
e  98 486 0
e  33 487 6
e  454 488 6
e  9 489 6
e  27 490 3
e  408 491 0
e  469 492 -5
e  424 493 3
e  149 494 2
e  78 495 5
e  170 496 2
e  52 497 -2
e  402 498 7
e  487 499 3
e  78 378 5
e  46 382 0
e  283 490 0
e  195 443 -1
e  354 496 -5
e  186 281 -1
e  133 347 -3
e  286 488 1
e  97 209 10
e  89 217 -5
e  273 475 6
e  274 294 6
e  74 384 1
e  259 347 -1
e  16 228 0
e  145 198 2
e  102 326 -4
e  167 196 -3
e  9 239 8
e  327 490 -5
e  39 131 4
e  469 479 -2
e  92 202 1
e  336 348 4
e  32 194 1
e  232 261 5
e  284 351 4
e  26 298 -2
e  20 245 1
e  366 464 9
e  38 429 -1
e  179 339 8
e  211 303 2
e  125 468 5
e  71 475 -2
e  115 190 9
e  16 24 -4
e  299 349 10
e  299 310 6
e  119 134 2
e  335 457 -4
e  144 491 -1
e  32 160 8
e  220 300 1
e  156 445 1
e  391 413 6
e  34 491 2
e  22 103 5
e  273 410 6
e  160 495 4
e  14 444 -1
e  11 71 7
e  136 417 -1
e  135 427 -2
e  225 367 6
e  106 194 -5
e  149 462 6
e  66 113 -3
e  150 419 -3
e  48 308 -5
e  28 266 8
e  61 469 -4
e  364 455 -5
e  30 268 8
e  171 361 3
e  134 204 -3
e  158 482 6
e  245 319 0
e  36 166 -3
e  124 261 8
e  284 423 -3
e  207 262 5
e  288 377 -5
e  64 264 7
e  114 419 -5
e  110 277 3
e  275 489 -3
e  210 220 3
e  173 320 7
e  270 459 -3
e  13 414 4
e  163 368 -3
e  64 78 4
e  73 156 -2
e  277 429 5
e  61 150 6
e  116 442 -2
e  111 269 2
e  35 279 5
e  301 353 8
e  22 26 1
e  68 388 1
e  71 201 -4
e  195 297 8
e  362 450 -3
e  148 186 2
e  32 70 5
e  38 255 8
e  11 369 -2
e  240 447 -3
e  124 361 10
e  62 364 -2
e  201 483 -4
e  89 480 2
e  70 169 1
e  75 484 8
e  36 368 3
e  143 297 9
e  146 489 2
e  219 407 -2
e  27 52 7
e  49 472 7
e  29 483 4
e  203 429 -5
e  63 77 5
e  237 356 2
e  27 109 2
e  53 271 10
e  359 363 2
e  15 31 5
e  201 298 8
e  254 298 8
e  58 372 4
e  197 431 7
e  45 238 -2
e  23 30 10
e  254 261 6
e  19 57 -1
e  144 301 5
e  436 480 2
e  231 239 0
e  106 254 3
e  4 99 1
e  351 404 -5
e  21 262 3
e  236 496 0
e  450 480 -1
e  247 342 -5
e  268 417 2
e  243 490 7
e  176 289 9
e  41 272 10
e  93 128 -1
e  475 480 3
e  3 342 0
e  392 490 -1
e  204 311 8
e  97 199 5
e  186 374 -2
e  98 307 3
e  75 344 -2
e  182 211 0
e  91 403 -2
e  143 214 3
e  138 399 9
e  238 491 4
e  98 266 1
e  154 381 0
e  417 426 -5
e  394 498 1
e  258 271 -1
e  138 300 7
e  171 462 -1
e  102 477 10
e  101 273 -1
e  182 386 7
e  8 267 -4
e  221 349 10
e  304 479 -1
e  5 170 10
e  465 473 1
e  29 292 -1
e  350 432 -3
e  167 433 6
e  3 411 -4
e  121 410 6
e  97 212 8
e  56 478 8
e  22 212 -5
e  256 329 9
e  236 317 -5
e  226 473 6
e  110 448 10
e  186 276 1
e  189 380 9
e  204 313 -2
e  6 268 6
e  273 383 9
e  436 493 7
e  71 176 10
e  22 373 -4
e  392 443 -3
e  235 479 -2
e  103 296 0
e  275 345 -5
e  56 100 3
e  169 488 -5
e  3 451 1
e  128 422 10
e  19 32 5
e  43 483 1
e  51 289 8
e  68 205 7
e  22 199 -3
e  20 451 2
e  45 161 7
e  177 332 -5
e  344 424 1
e  109 431 10
e  381 485 -1
e  355 428 7
e  77 461 -3
e  171 449 6
e  382 432 5
e  216 423 -4
e  266 422 9
e  61 211 2
e  24 302 -2
e  314 339 1
e  277 382 5
e  93 495 2
e  159 184 2
e  31 116 -5
e  86 495 8
e  38 212 -3
e  103 251 -3
e  274 466 5
e  74 269 6
e  339 368 9
e  276 450 -1
e  92 407 7
e  156 159 -5
e  38 402 2
e  32 185 -3
e  258 335 -4
e  79 267 5
e  124 292 3
e  357 445 0
e  16 165 -2
e  247 379 4
e  132 156 1
e  15 467 10
e  417 477 -4
e  28 376 -1
e  70 163 1
e  215 412 8
e  250 437 1
e  34 258 10
e  150 460 7
e  27 460 10
e  108 178 8
e  78 266 -1
e  81 123 -2
e  173 326 5
e  68 207 0
e  79 375 -2
e  245 247 -5
e  273 423 8
e  240 266 2
e  10 260 4
e  268 396 -5
e  168 247 -5
e  235 318 2
e  62 461 -4
e  15 293 3
e  402 430 -3
e  234 406 8
e  152 246 4
e  84 241 -4
e  100 200 -3
e  174 286 8
e  225 238 2
e  22 278 3
e  142 455 3
e  416 452 -2
e  35 436 -5
e  243 447 2
e  0 196 2
e  159 451 -5
e  326 415 5
e  7 431 -4
e  89 205 10
e  46 146 -3
e  348 387 3
e  162 227 -3
e  201 455 1
e  75 314 0
e  198 377 -4
e  70 180 5
e  194 467 9
e  219 394 1
e  90 458 -5
e  165 208 5
e  106 184 -5
e  22 107 3
e  399 450 9
e  222 480 9
e  144 431 1
e  25 109 1
e  65 88 -3
e  215 311 1
e  232 352 -1
e  197 377 6
e  180 418 7
e  32 174 6
e  299 472 3
e  65 286 -1
e  281 425 4
e  13 457 2
e  38 399 9
e  298 495 10
e  29 140 -4
e  24 406 6
e  107 230 2
e  353 371 8
e  7 200 4
e  135 142 7
e  304 490 3
e  332 433 -3
e  171 376 1
e  29 337 -4
e  216 348 0
e  221 397 5
e  319 339 -5
e  5 300 7
e  45 65 9
e  50 493 -5
e  98 231 4
e  20 62 -2
e  240 372 8
e  16 357 10
e  129 131 9
e  88 103 2
e  150 447 10
e  81 147 6
e  296 352 1
e  341 483 8
e  80 275 -1
e  27 305 -3
e  21 294 -2
e  294 442 3
e  55 362 6
e  218 231 9
e  51 86 -3
e  206 210 9
e  167 456 0
e  361 491 10
e  62 384 -5
e  189 482 -1
e  268 298 10
e  125 250 0
e  9 412 -2
e  153 344 6
e  87 488 -5
e  366 478 4
e  119 437 10
e  176 326 2
e  334 436 -2
e  23 396 -1
e  236 485 6
e  51 436 3
e  202 243 -1
e  270 385 -2
e  486 495 -5
e  50 270 8
e  393 474 1
e  4 493 -4
e  7 300 -5
e  208 254 6
e  327 478 9
e  302 380 7
e  34 398 -4
e  85 122 -2
e  79 96 -2
e  165 194 10
e  117 432 3
e  13 401 -5
e  385 389 1
e  210 492 -5
e  2 136 3
e  112 259 5
e  85 221 -4
e  229 498 -3
e  32 280 9
e  19 104 9
e  246 354 1
e  44 360 9
e  278 365 0
e  144 230 10
e  17 267 -2
e  20 175 5
e  287 393 -3
e  29 432 3
e  95 230 4
e  86 441 -1
e  8 229 -5
e  129 312 -4
e  259 394 9
e  176 209 1
e  158 198 5
e  224 228 -5
e  124 162 -3
e  200 287 8
e  155 251 1
e  72 342 8
e  18 432 -4
e  125 140 0
e  146 494 -1
e  43 356 -1
e  92 281 1
e  12 359 -5
e  187 439 -2
e  246 436 -4
e  324 470 -3
e  3 436 0
e  27 373 2
e  67 428 -1
e  334 388 2
e  364 460 -2
e  372 422 6
e  364 440 6
e  91 339 -5
e  36 410 0
e  80 230 -3
e  284 499 -3
e  369 475 -1
e  440 474 9
e  261 290 0
e  53 497 -1
e  226 308 3
e  92 186 -5
e  81 341 6
e  72 317 3
e  0 395 5
e  130 401 8
e  253 442 7
e  311 456 -2
e  31 112 -4
e  86 252 8
e  165 292 8
e  192 430 7
e  178 233 -2
e  353 376 9
e  428 486 3
e  72 249 -3
e  333 419 1
e  118 154 6
e  57 315 0
e  271 301 6
e  19 475 0
e  206 228 6
e  77 363 8
e  427 471 -2
e  199 249 10
e  382 491 10
e  123 466 8
e  169 302 6
e  204 485 -1
e  250 320 0
e  88 105 -5
e  267 424 4
e  22 99 6
e  48 184 0
e  200 246 6
e  333 472 7
e  56 192 9
e  211 494 5
e  11 47 9
e  343 363 -4
e  70 95 6
e  23 382 -2
e  327 483 7
e  30 166 9
e  352 473 3
e  12 415 -2
e  46 246 -4
e  283 488 -3
e  209 385 8
e  141 450 10
e  368 423 5
e  396 423 3
e  27 295 -3
e  245 382 0
e  108 210 9
e  0 75 2
e  430 449 0
e  188 314 6
e  13 366 2
e  48 219 -5
e  241 473 1
e  338 491 2
e  57 393 1
e  42 445 -5
e  61 450 -5
e  176 494 5
e  367 487 1
e  40 401 4
e  262 476 -4
e  367 469 0
e  261 484 8
e  238 375 5
e  309 472 -1
e  42 163 6
e  31 63 -5
e  2 167 2
e  23 266 -1
e  17 113 10
e  228 448 -1
e  202 237 5
e  253 379 3
e  423 485 -4
e  150 342 -2
e  93 277 -4
e  22 57 -5
e  295 392 2
e  339 397 7
e  333 447 -1
e  6 43 9
e  168 415 0
e  126 171 10
e  27 149 -3
e  65 252 8
e  273 309 -2
e  86 407 -1
e  41 203 1
e  279 384 1
e  142 401 6
e  282 403 2
e  45 271 -2
e  285 302 9
e  23 186 0
e  238 333 -3
e  270 348 -1
e  35 261 -5
e  8 273 6
e  8 37 -1
e  198 228 10
e  74 77 8
e  103 151 -5
e  207 478 2
e  464 484 0
e  234 403 6
e  6 457 7
e  89 351 10
e  192 282 4
e  289 344 7
e  71 130 2
e  84 339 -4
e  419 440 3
e  103 334 7
e  64 284 9
e  378 436 10
e  122 383 2
e  203 241 -4
e  397 446 -4
e  270 492 8
e  199 300 -3
e  348 456 -2
e  246 259 1
e  174 455 -3
e  179 216 0
e  7 249 4
e  164 260 -1
e  5 442 7
e  88 468 -1
e  167 453 -5
e  47 435 -3
e  185 304 0
e  52 283 4
e  213 346 9
e  291 462 0
e  40 48 2
e  82 219 8
e  118 343 8
e  218 303 4
e  61 84 -3
e  210 342 2
e  245 493 6
e  307 486 1
e  363 476 -2
e  331 379 4
e  186 204 -3
e  304 475 -4
e  126 461 2
e  10 438 3
e  84 259 -5
e  265 284 4
e  56 361 -4
e  353 441 9
e  335 341 2
e  166 303 3
e  188 354 9
e  1 21 7
e  66 379 8
e  35 50 9
e  90 206 -3
e  373 444 -5
e  266 441 -3
e  111 463 -1
e  285 495 4
e  95 346 -3
e  17 484 -1
e  64 407 -4
e  279 462 10
e  339 448 5
e  254 339 -4
e  148 493 -2
e  146 467 4
e  135 390 3
e  44 218 -5
e  334 423 6
e  101 375 1
e  21 57 -5
e  199 203 8
e  309 315 3
e  292 424 -5
e  240 474 2
e  342 464 -4
e  216 282 -4
e  273 424 -2
e  240 370 -1
e  232 252 3
e  49 222 4
e  23 417 6
e  60 475 4
e  115 119 -1
e  20 426 -3
e  307 329 4
e  146 204 5
e  357 447 8
e  21 184 -3
e  133 475 10
e  88 387 -5
e  83 467 -1
e  71 238 9
e  130 184 1
e  77 180 6
e  81 91 -1
e  258 355 6
e  156 195 9
e  350 381 3
e  290 331 7
e  25 276 10
e  232 435 0
e  109 249 9
e  77 495 -4
e  67 134 -3
e  51 226 7
e  337 380 0
e  294 475 -5
e  182 382 -3
e  76 360 8
e  236 251 9
e  282 305 6
e  257 365 -1
e  28 92 7
e  163 306 8
e  90 271 8
e  25 111 -1
e  25 429 7
e  163 276 -5
e  130 353 -3
e  130 206 -5
e  102 306 1
e  3 47 -1
e  136 282 -4
e  21 273 6
e  264 497 4
e  107 494 -4
e  103 273 -2
e  362 392 2
e  51 272 -2
e  113 366 6
e  44 299 -1
e  66 129 4
e  147 233 10
e  238 244 3
e  85 353 5
e  327 442 7
e  319 391 -1
e  390 489 3
e  111 348 2
e  187 344 -3
e  114 227 9
e  292 329 9
e  348 463 9
e  73 191 0
e  22 173 -1
e  33 155 -5
e  64 261 7
e  335 339 7
e  87 244 3
e  185 203 -1
e  134 450 5
e  50 401 5
e  279 332 10
e  81 300 -2
e  154 477 -2
e  233 264 9
e  203 221 5
e  189 268 7
e  182 407 9
e  51 124 3
e  13 275 1
e  21 174 7
e  4 413 -3
e  98 336 -2
e  30 473 3
e  129 232 -1
e  3 86 10
e  31 299 0
e  207 312 4
e  253 428 -4
e  356 457 -2
e  453 456 8
e  144 442 8
e  18 270 8
e  28 62 1
e  330 462 -2
e  112 422 0
e  360 397 8
e  268 488 -3
e  324 327 3
e  57 317 10
e  51 254 1
e  9 264 1
e  13 31 10
e  116 432 0
e  6 75 0
e  384 453 -5
e  70 289 6
e  295 488 7
e  308 375 4
e  28 263 7
e  122 172 -1
e  36 256 10
e  215 291 10
e  46 114 2
e  3 480 -4
e  405 425 6
e  98 127 3
e  14 369 -2
e  395 498 9
e  240 324 5
e  218 258 6
e  52 395 9
e  202 384 4
e  156 395 4
e  69 153 8
e  155 323 -4
e  350 434 8
e  108 133 0
e  145 190 3
e  255 348 5
e  119 143 -2
e  252 436 10
e  60 304 -3
e  29 484 3
e  330 419 0
e  15 490 -5
e  260 388 4
e  90 329 -3
e  32 127 -1
e  373 457 9
e  78 118 -4
e  107 167 0
e  8 448 2
e  396 466 -4
e  90 350 2
e  346 427 5
e  275 497 -3
e  143 282 -3
e  350 382 2
e  233 448 1
e  361 440 0
e  207 248 6
e  198 292 1
e  199 466 -3
e  31 411 9
e  34 209 0
e  68 119 8
e  80 410 5
e  60 467 4
e  309 447 -3
e  326 334 8
e  18 147 8
e  20 174 -2
e  33 156 0
e  59 133 1
e  168 473 1
e  363 493 2
e  109 239 -4
e  218 483 -3
e  27 137 4
e  441 488 -2
e  3 484 4
e  2 177 0
e  85 184 -5
e  419 434 -4
e  359 486 6
e  329 383 2
e  248 473 0
e  27 180 7
e  67 91 5
e  20 348 9
e  201 353 8
e  250 328 10
e  197 210 -4
e  109 245 -4
e  284 352 0
e  335 397 4
e  25 194 -2
e  287 339 9
e  305 434 4
e  314 410 -1
e  173 323 8
e  176 270 -5
e  416 487 5
e  76 308 -2
e  21 321 -2
e  50 331 6
e  246 441 3
e  239 386 9
e  152 400 -5
e  202 212 9
e  88 252 -2
e  297 356 -5
e  340 451 -2
e  38 282 -5
e  80 425 1
e  242 474 0
e  71 160 3
e  175 423 1
e  220 320 2
e  110 334 2
e  91 247 4
e  201 368 -2
e  454 465 -3
e  34 473 5
e  136 260 2
e  237 461 -1
e  327 450 10
e  106 396 -3
e  210 304 -4
e  26 438 6
e  124 330 6
e  90 428 9
e  483 492 3
e  65 347 5
e  170 221 0
e  21 475 1
e  300 480 9
e  178 486 3
e  340 366 7
e  9 286 8
e  236 299 -2
e  70 369 7
e  232 476 6
e  12 311 4
e  200 210 -1
e  356 398 2
e  204 338 8
e  62 88 5
e  77 458 -5
e  95 440 4
e  91 302 -5
e  271 459 4
e  200 273 10
e  108 401 -4
e  101 413 -1
e  87 431 3
e  153 416 0
e  118 460 3
e  31 416 4
e  264 373 10
e  327 457 -5
e  271 402 -4
e  226 407 5
e  203 358 6
e  175 457 3
e  269 357 9
e  473 477 3
e  264 458 10
e  324 487 9
e  118 347 0
e  259 462 10
e  2 282 4
e  270 437 4
e  216 308 9
e  75 205 -5
e  119 186 10
e  302 441 7
e  135 372 7
e  82 349 -2
e  33 446 2
e  427 454 3
e  158 295 10
e  189 245 -4
e  316 391 1
e  109 305 -5
e  130 349 -2
e  423 486 6
e  82 452 7
e  20 412 4
e  109 343 2
e  126 398 6
e  119 428 10
e  98 113 6
e  238 401 1
e  2 184 5
e  79 89 10
e  289 411 7
e  147 195 2
e  1 62 0
e  141 174 1
e  180 489 -2
e  84 271 7
e  26 360 -3
e  277 433 -4
e  238 266 -4
e  276 414 9
e  286 476 7
e  181 312 -2
e  173 230 8
e  22 165 9
e  67 169 6
e  24 432 1
e  343 436 6
e  309 367 3
e  130 376 8
e  79 168 2
e  195 324 -5
e  72 217 -2
e  465 493 -5
e  45 218 -5
e  90 416 -2
e  244 307 3
e  159 493 4
e  38 468 0
e  332 483 9
e  241 248 10
e  382 443 9
e  269 320 -3
e  198 355 9
e  386 461 8
e  39 377 -1
e  112 319 -5
e  106 426 0
e  9 148 1
e  403 407 -4
e  50 386 7
e  208 343 -1
e  334 482 -1
e  107 398 10
e  251 347 9
e  46 463 1
e  85 435 7
e  25 293 3
e  202 376 -2
e  108 310 4
e  288 322 1
e  58 405 0
e  43 377 8
e  215 471 10
e  75 176 4
e  10 82 -5
e  255 314 4
e  56 472 -2
e  363 369 6
e  60 471 7
e  307 390 1
e  87 342 7
e  283 461 5
e  185 466 2
e  174 241 -4
e  460 492 -1
e  405 442 4
e  61 461 5
e  50 391 6
e  69 110 0
e  268 465 -2
e  109 132 -5
e  363 396 3
e  149 435 7
e  60 441 -4
e  334 488 -2
e  5 31 6
e  26 385 -4
e  343 371 -2
e  308 480 7
e  27 92 7
e  20 307 -4
e  211 355 5
e  314 448 -2
e  109 422 -3
e  196 406 -3
e  105 262 5
e  68 224 -5
e  110 417 3
e  89 455 0
e  7 333 10
e  209 380 4
e  329 456 -3
e  251 385 6
e  232 333 4
e  139 373 9
e  53 435 0
e  109 335 -5
e  412 439 2
e  55 71 -1
e  205 262 7
e  16 96 -4
e  139 427 0
e  361 385 1
e  282 296 7
e  41 240 1
e  80 231 -1
e  295 498 4
e  99 223 2
e  0 140 -5
e  176 245 9
e  289 444 9
e  232 272 2
e  111 296 3
e  68 442 6
e  91 295 3
e  168 380 2
e  106 441 0
e  38 59 8
e  113 146 3
e  347 462 -1
e  222 312 -1
e  385 425 2
e  155 365 -5
e  190 328 4
e  277 352 -3
e  145 463 2
e  391 419 2
e  106 470 8
e  116 138 5
e  52 74 9
e  146 267 9
e  84 408 10
e  226 234 1
e  148 448 4
e  279 430 8
e  82 253 -1
e  106 476 4
e  184 393 7
e  469 486 -4
e  297 379 1
e  315 325 6
e  116 382 6
e  190 443 -2
e  102 323 -5
e  44 252 -2
e  227 353 8
e  203 305 4
e  41 346 1
e  70 334 7
e  282 334 3
e  304 312 4
e  95 139 6
e  137 235 5
e  294 307 7
e  33 100 -3
e  136 366 -4
e  291 309 5
e  9 197 -1
e  248 428 3
e  44 343 5
e  294 406 1
e  78 423 -4
e  50 349 8
e  173 266 1
e  258 315 5
e  202 402 -3
e  233 331 5
e  38 215 8
e  97 347 2
e  408 487 7
e  324 388 9
e  242 396 4
e  16 245 3
e  11 69 -3
e  75 472 4
e  253 498 -4
e  203 313 -1
e  353 471 -1
e  67 192 9
e  301 380 4
e  176 322 -4
e  62 304 -5
e  269 284 -5
e  321 403 2
e  50 361 4
e  65 78 6
e  220 423 5
e  152 328 4
e  329 437 6
e  72 393 5
e  234 364 6
e  196 334 0
e  188 256 8
e  383 480 0
e  216 396 8
e  166 247 9
e  52 376 8
e  14 287 2
e  145 426 1
e  55 155 3
e  377 465 5
e  95 266 2
e  185 261 2
e  213 332 7
e  181 492 -3
e  74 449 -5
e  6 132 5
e  198 349 -2
e  52 348 3
e  321 425 9
e  4 138 7
e  6 17 7
e  359 407 3
e  2 298 8
e  56 209 3
e  11 45 8
e  193 344 3
e  212 441 1
e  460 480 4
e  269 355 6
e  89 172 3
e  301 427 -5
e  301 411 -2
e  389 440 7
e  115 149 8
e  187 378 9
e  257 466 -2
e  144 158 0
e  51 232 3
e  221 305 -1
e  103 134 0
e  52 277 4
e  24 341 8
e  271 473 3
e  307 386 3
e  28 251 1
e  237 280 2
e  321 390 7
e  310 332 1
e  167 232 5
e  249 474 10
e  330 487 9
e  85 206 -5
e  74 196 8
e  327 397 2
e  158 309 -2
e  288 328 -4
e  90 209 4
e  25 317 0
e  17 82 7
e  99 325 4
e  193 333 -4
e  398 411 9
e  147 348 1
e  346 400 9
e  215 374 9
e  164 385 -4
e  294 351 1
