c Minimum Spanning Tree
c
c nodes:  400 ; arcs:  1200 ; cost range:  -5 - 10
c
p mst  400 1200
e  142 284 1
e  349 380 1
e  96 379 3
e  48 180 0
e  70 216 -5
e  141 273 9
e  192 382 3
e  64 251 9
e  18 25 -1
e  211 332 5
e  307 395 5
e  45 351 -1
e  31 152 -1
e  70 286 10
e  61 123 0
e  78 124 4
e  110 310 -5
e  152 233 4
e  286 294 10
e  27 89 8
e  228 345 7
e  179 200 6
e  112 269 10
e  89 194 3
e  114 296 10
e  35 326 10
e  292 388 -4
e  46 389 0
e  296 345 3
e  253 320 3
e  286 315 -3
e  183 316 6
e  111 372 1
e  161 222 4
e  118 175 0
e  72 230 7
e  88 157 6
e  165 371 10
e  23 201 0
e  92 106 -4
e  7 134 8
e  174 225 0
e  42 227 8
e  89 263 9
e  333 351 -2
e  146 296 -2
e  201 376 -4
e  215 312 4
e  237 396 6
e  151 162 5
e  27 232 8
e  7 380 10
e  45 207 4
e  267 334 2
e  318 366 10
e  269 376 10
e  232 392 9
e  194 395 -2
e  75 158 -1
e  241 245 0
e  98 283 1
e  47 264 3
e  69 268 5
e  14 49 -5
e  3 398 10
e  37 224 2
e  22 26 4
e  128 196 7
e  44 60 -2
e  167 225 4
e  176 353 5
e  83 385 8
e  197 322 -2
e  102 255 3
e  82 301 9
e  153 355 4
e  23 157 -3
e  32 101 -4
e  334 392 2
e  72 302 0
e  45 237 -4
e  136 218 8
e  205 232 7
e  149 241 -2
e  15 100 -4
e  76 327 6
e  79 280 7
e  70 378 7
e  28 233 2
e  135 175 1
e  199 266 -2
e  217 380 1
e  322 385 3
e  45 105 10
e  4 232 10
e  19 362 0
e  47 386 -2
e  65 247 5
e  213 223 3
e  192 372 7
e  248 278 -1
e  81 375 3
e  151 193 2
e  88 179 2
e  37 86 8
e  208 228 4
e  97 239 -4
e  219 224 -4
e  41 99 7
e  117 314 6
e  140 303 9
e  11 171 5
e  264 339 0
e  14 301 3
e  16 263 0
e  211 259 5
e  219 276 -1
e  196 324 4
e  139 280 -5
e  202 232 6
e  250 305 9
e  62 184 -4
e  146 180 6
e  7 273 5
e  101 367 3
e  238 286 -1
e  91 275 10
e  32 254 4
e  22 218 2
e  111 369 4
e  163 349 -1
e  392 394 9
e  67 174 -2
e  151 301 3
e  27 263 -3
e  51 135 8
e  262 343 9
e  75 320 0
e  173 336 2
e  96 141 -2
e  205 399 10
e  100 316 7
e  37 78 7
e  28 236 -3
e  76 313 2
e  4 17 4
e  327 346 -3
e  59 147 -1
e  127 294 1
e  200 209 -3
e  94 326 3
e  241 337 5
e  128 197 4
e  165 273 -3
e  33 279 -2
e  186 392 7
e  146 277 6
e  52 282 4
e  108 152 1
e  70 396 -1
e  63 112 2
e  24 254 2
e  252 351 -1
e  46 255 6
e  65 385 8
e  173 191 4
e  168 379 -3
e  47 281 -5
e  122 377 3
e  65 208 2
e  31 199 3
e  251 276 -4
e  10 209 1
e  123 272 -3
e  110 319 -2
e  90 379 7
e  125 128 -1
e  108 343 7
e  241 313 8
e  122 154 9
e  255 335 -3
e  72 383 0
e  160 229 -3
e  190 263 3
e  11 157 -1
e  320 331 3
e  283 305 0
e  41 222 1
e  80 151 -3
e  244 314 -4
e  40 77 -3
e  4 361 -3
e  179 263 8
e  155 360 -1
e  144 148 -2
e  218 257 5
e  110 232 -2
e  80 115 7
e  231 255 4
e  87 93 3
e  156 238 -2
e  334 372 6
e  12 118 9
e  198 247 -5
e  10 66 0
e  204 325 0
e  176 373 0
e  155 156 -3
e  103 271 -2
e  182 257 -5
e  216 360 8
e  1 310 -5
e  2 90 1
e  254 378 6
e  105 156 5
e  105 140 -2
e  200 206 1
e  76 258 9
e  140 398 -2
e  94 211 3
e  12 70 6
e  54 375 9
e  133 218 9
e  141 305 7
e  176 184 9
e  160 204 -2
e  86 94 8
e  107 376 6
e  58 69 10
e  165 233 -4
e  228 250 1
e  282 307 -5
e  252 272 1
e  42 326 8
e  292 380 2
e  25 218 2
e  106 218 -1
e  11 240 3
e  236 357 -3
e  66 78 -4
e  67 248 4
e  218 335 4
e  30 165 0
e  180 186 3
e  261 380 5
e  53 308 6
e  46 59 -1
e  138 262 -2
e  109 156 0
e  213 253 6
e  218 352 8
e  218 330 9
e  154 241 3
e  95 237 3
e  34 72 0
e  158 396 4
e  212 320 -4
e  171 273 0
e  41 139 9
e  6 349 -3
e  223 348 -4
e  110 320 6
e  199 248 7
e  109 306 0
e  104 303 4
e  298 384 -5
e  33 234 0
e  117 258 0
e  18 303 8
e  82 339 5
e  80 154 -3
e  69 140 -3
e  190 272 10
e  174 298 6
e  97 310 8
e  168 370 1
e  86 241 0
e  210 231 -1
e  11 348 6
e  148 334 3
e  156 378 6
e  64 373 6
e  59 246 3
e  117 191 3
e  112 385 4
e  7 230 2
e  315 327 4
e  289 312 6
e  95 97 -4
e  81 125 -4
e  41 71 -3
e  126 343 5
e  194 376 4
e  180 321 0
e  157 230 -1
e  202 230 -3
e  128 347 3
e  236 367 -1
e  6 377 -3
e  256 356 4
e  50 89 -4
e  106 239 9
e  60 353 -1
e  13 201 1
e  13 103 8
e  134 143 4
e  97 155 -2
e  5 106 5
e  101 103 -1
e  86 381 7
e  19 52 2
e  292 381 -5
e  16 189 9
e  91 267 10
e  88 128 -3
e  157 337 8
e  95 262 10
e  6 205 3
e  23 248 2
e  15 283 -2
e  88 214 -2
e  167 360 -2
e  36 307 1
e  107 344 4
e  75 287 6
e  217 318 7
e  32 396 8
e  2 59 10
e  32 186 3
e  86 248 3
e  25 290 1
e  52 56 -4
e  122 221 1
e  179 399 -1
e  158 228 6
e  37 232 8
e  246 284 5
e  138 215 7
e  206 217 9
e  268 362 -1
e  55 122 1
e  15 309 2
e  49 169 9
e  104 330 1
e  176 209 5
e  107 117 -4
e  144 253 -1
e  214 243 1
e  47 279 -5
e  296 385 4
e  184 208 0
e  30 317 5
e  110 267 2
e  220 250 9
e  191 250 -1
e  176 200 9
e  30 367 9
e  11 143 7
e  55 218 2
e  58 391 1
e  33 256 0
e  16 148 -3
e  124 382 7
e  256 376 -4
e  17 197 1
e  209 261 1
e  273 280 -4
e  87 302 4
e  3 279 1
e  137 281 5
e  16 322 6
e  24 376 3
e  121 344 -4
e  79 342 9
e  50 128 -4
e  211 271 9
e  41 257 7
e  66 392 4
e  56 229 1
e  213 237 1
e  74 84 -2
e  124 197 10
e  193 287 -3
e  55 361 0
e  242 341 10
e  177 185 0
e  16 194 2
e  47 219 8
e  301 393 10
e  70 124 4
e  96 286 -1
e  61 119 5
e  319 394 3
e  194 398 2
e  110 129 4
e  186 374 -4
e  51 347 -4
e  55 196 1
e  143 303 4
e  69 269 9
e  63 166 2
e  107 276 -3
e  23 319 7
e  63 272 7
e  148 180 3
e  98 212 6
e  200 362 7
e  54 109 1
e  1 169 2
e  59 351 -5
e  122 284 7
e  321 355 -1
e  66 389 5
e  221 262 5
e  304 315 0
e  37 368 -2
e  234 374 10
e  118 148 7
e  116 240 -4
e  162 222 7
e  65 113 -1
e  295 302 -3
e  262 329 -1
e  30 289 1
e  275 364 5
e  323 373 -3
e  161 290 -2
e  16 98 0
e  8 365 5
e  49 150 -2
e  230 247 8
e  82 303 9
e  85 243 7
e  228 286 6
e  181 391 2
e  46 383 5
e  205 381 -5
e  123 340 -5
e  21 203 6
e  331 352 3
e  130 175 -3
e  230 313 1
e  58 189 -3
e  53 180 1
e  290 370 -5
e  126 394 6
e  1 380 -1
e  185 375 2
e  79 278 2
e  7 98 10
e  113 342 7
e  163 274 7
e  139 205 7
e  266 291 7
e  226 299 2
e  157 190 -2
e  52 78 4
e  163 243 1
e  220 230 9
e  40 197 -4
e  254 389 5
e  26 78 1
e  212 219 -4
e  187 272 7
e  257 275 6
e  51 240 3
e  20 367 -3
e  43 287 3
e  183 304 -1
e  42 276 1
e  30 307 2
e  87 306 3
e  18 69 3
e  254 256 10
e  109 126 6
e  111 341 -5
e  139 253 10
e  205 335 4
e  32 122 3
e  326 364 10
e  18 34 4
e  19 315 -3
e  20 118 7
e  94 306 5
e  40 53 -5
e  240 375 -2
e  4 91 -1
e  329 341 -3
e  31 340 6
e  121 130 -4
e  22 63 8
e  227 359 -2
e  116 150 5
e  88 376 7
e  96 221 9
e  84 306 10
e  10 337 10
e  53 86 -4
e  302 376 -1
e  47 216 9
e  12 300 3
e  182 212 0
e  122 360 2
e  3 271 -3
e  99 192 -1
e  239 308 -5
e  216 371 -3
e  64 331 -1
e  26 367 9
e  80 260 2
e  282 329 9
e  144 365 8
e  65 128 4
e  16 374 8
e  203 309 1
e  25 111 0
e  25 115 0
e  31 113 6
e  209 327 -4
e  87 279 4
e  322 362 2
e  282 295 -3
e  56 230 -1
e  225 255 6
e  205 249 9
e  331 386 4
e  64 275 4
e  321 322 4
e  10 93 8
e  232 251 3
e  186 280 5
e  11 153 2
e  115 279 -5
e  216 247 6
e  88 161 6
e  42 170 -3
e  177 379 -1
e  358 384 0
e  293 370 -2
e  183 345 7
e  262 385 1
e  255 308 6
e  46 150 1
e  154 347 -1
e  223 296 9
e  212 217 0
e  145 163 9
e  78 218 1
e  248 323 -2
e  195 258 -1
e  183 260 -1
e  95 240 0
e  135 280 1
e  114 252 -5
e  70 309 7
e  11 337 6
e  264 325 10
e  40 285 2
e  313 372 9
e  155 230 -3
e  166 355 4
e  247 260 -5
e  59 179 -4
e  15 335 -2
e  8 39 8
e  2 235 1
e  144 254 9
e  215 375 0
e  329 351 3
e  100 351 -5
e  50 211 9
e  108 203 3
e  4 206 10
e  99 216 1
e  172 313 1
e  5 152 7
e  114 174 4
e  328 350 9
e  165 315 8
e  87 163 -1
e  341 359 -2
e  5 45 3
e  35 72 -3
e  234 254 -5
e  327 339 1
e  111 141 10
e  299 390 8
e  97 101 0
e  259 289 -5
e  101 393 5
e  48 329 9
e  337 393 2
e  98 322 -4
e  19 142 2
e  159 241 10
e  161 381 3
e  78 82 -4
e  106 297 -1
e  167 256 5
e  78 398 -4
e  215 235 1
e  321 337 -5
e  26 60 -2
e  88 113 1
e  30 397 0
e  124 199 -4
e  171 352 2
e  334 387 6
e  280 377 -3
e  258 340 -3
e  198 378 10
e  86 148 0
e  79 129 8
e  372 375 3
e  172 196 7
e  43 84 8
e  279 334 9
e  116 134 -4
e  35 308 -5
e  82 177 9
e  13 308 -1
e  43 109 -5
e  347 368 0
e  167 255 3
e  18 74 10
