c Minimum Spanning Tree
c
c nodes:  2000 ; arcs:  12000 ; cost range:  -5 - 10
c
p mst  2000 12000
e  162 238 0
e  18 239 1
e  47 240 -2
e  41 241 9
e  231 242 2
e  147 243 4
e  198 244 9
e  36 245 -3
e  239 246 0
e  176 247 2
e  81 248 -5
e  70 249 4
e  214 250 0
e  24 251 5
e  122 252 5
e  37 253 6
e  219 254 -5
e  91 255 1
e  7 256 1
e  42 257 2
e  197 258 -4
e  25 259 -3
e  82 260 5
e  12 261 -4
e  15 262 2
e  101 263 -1
e  35 264 -2
e  31 265 6
e  9 266 9
e  116 267 7
e  224 268 8
e  174 269 -2
e  165 270 -2
e  147 271 -3
e  15 272 -5
e  119 273 7
e  60 274 8
e  138 275 7
e  238 276 -2
e  158 277 10
e  121 278 -5
e  217 279 9
e  53 280 -1
e  133 281 6
e  147 282 -3
e  35 283 -3
e  118 284 10
e  89 285 -5
e  83 286 -4
e  214 287 4
e  104 288 0
e  135 289 5
e  206 290 6
e  165 291 3
e  199 292 -3
e  282 293 0
e  149 294 9
e  38 295 2
e  279 296 9
e  17 297 7
e  174 298 -4
e  23 299 -4
e  67 300 9
e  77 301 -2
e  214 302 8
e  209 303 6
e  127 304 7
e  253 305 4
e  114 306 -2
e  153 307 0
e  275 308 7
e  49 309 -1
e  309 310 6
e  224 311 10
e  66 312 7
e  4 313 6
e  171 314 -3
e  121 315 8
e  138 316 -5
e  84 317 -2
e  295 318 10
e  6 319 6
e  122 320 4
e  25 321 -2
e  120 322 6
e  147 323 6
e  197 324 -2
e  239 325 -1
e  143 326 1
e  214 327 6
e  9 328 -3
e  228 329 1
e  275 330 0
e  190 331 -2
e  88 332 7
e  185 333 3
e  183 334 -1
e  256 335 8
e  195 336 3
e  236 337 9
e  208 338 0
e  159 339 4
e  213 340 -3
e  70 341 2
e  275 342 -1
e  76 343 1
e  312 344 -3
e  27 345 -3
e  258 346 -2
e  111 347 10
e  339 348 -2
e  182 349 3
e  4 350 9
e  329 351 0
e  63 352 -3
e  188 353 0
e  17 354 6
e  228 355 -2
e  159 356 9
e  197 357 1
e  237 358 9
e  66 359 -1
e  149 360 2
e  305 361 8
e  205 362 3
e  108 363 -1
e  273 364 7
e  73 365 2
e  183 366 6
e  87 367 2
e  209 368 8
e  44 369 -4
e  88 370 6
e  86 371 10
e  297 372 -4
e  188 373 0
e  114 374 9
e  265 375 1
e  373 376 7
e  58 377 0
e  27 378 -4
e  125 379 8
e  246 380 10
e  345 381 3
e  314 382 -1
e  209 383 9
e  292 384 -1
e  159 385 8
e  58 386 2
e  238 387 -2
e  131 388 6
e  323 389 2
e  218 390 4
e  216 391 0
e  75 392 3
e  53 393 6
e  276 394 10
e  178 395 -1
e  91 396 -3
e  204 397 -2
e  322 398 -5
e  150 399 3
e  267 400 -2
e  134 401 4
e  313 402 4
e  394 403 8
e  342 404 -1
e  318 405 -3
e  338 406 8
e  43 407 8
e  352 408 6
e  286 409 6
e  235 410 0
e  321 411 -3
e  288 412 5
e  101 413 2
e  375 414 0
e  44 415 6
e  15 416 -4
e  105 417 9
e  246 418 1
e  104 419 -4
e  27 420 -2
e  357 421 -3
e  38 422 8
e  135 423 9
e  343 424 5
e  422 425 9
e  122 426 8
e  358 427 5
e  163 428 7
e  352 429 6
e  231 430 10
e  174 431 2
e  218 432 1
e  145 433 -3
e  346 434 2
e  113 435 -2
e  47 436 9
e  176 437 -5
e  356 438 -1
e  373 439 10
e  439 440 6
e  394 441 1
e  95 442 -5
e  154 443 0
e  373 444 -4
e  303 445 7
e  309 446 -5
e  326 447 3
e  91 448 -5
e  123 449 0
e  170 450 -5
e  337 451 2
e  242 452 -4
e  357 453 5
e  434 454 5
e  33 455 9
e  99 456 0
e  24 457 8
e  290 458 8
e  264 459 9
e  266 460 0
e  329 461 10
e  56 462 -4
e  20 463 8
e  442 464 9
e  230 465 8
e  268 466 -3
e  64 467 3
e  142 468 2
e  449 469 9
e  330 470 0
e  267 471 5
e  161 472 7
e  169 473 -5
e  326 474 -1
e  80 475 7
e  180 476 2
e  2 477 -4
e  379 478 4
e  8 479 5
e  243 480 8
e  417 481 8
e  117 482 2
e  421 483 7
e  372 484 9
e  150 485 4
e  484 486 0
e  29 487 -3
e  101 488 -3
e  324 489 -4
e  306 490 4
e  101 491 4
e  458 492 4
e  334 493 -2
e  146 494 2
e  329 495 -5
e  333 496 -4
e  16 497 -4
e  185 498 -4
e  463 499 3
e  467 500 2
e  202 501 -3
e  345 502 5
e  384 503 10
e  215 504 4
e  95 505 3
e  429 506 5
e  112 507 5
e  382 508 7
e  421 509 -2
e  300 510 -5
e  375 511 10
e  414 512 4
e  190 513 9
e  460 514 7
e  336 515 -5
e  155 516 9
e  60 517 7
e  444 518 3
e  487 519 10
e  9 520 7
e  261 521 -2
e  479 522 10
e  333 523 0
e  309 524 2
e  329 525 -4
e  287 526 9
e  223 527 7
e  405 528 -4
e  84 529 -1
e  513 530 9
e  76 531 -3
e  476 532 10
e  118 533 -4
e  290 534 8
e  91 535 -1
e  371 536 6
e  81 537 -2
e  172 538 7
e  44 539 10
e  145 540 1
e  202 541 5
e  515 542 -2
e  54 543 9
e  144 544 1
e  135 545 2
e  152 546 5
e  258 547 0
e  123 548 -4
e  13 549 -5
e  148 550 5
e  283 551 -3
e  381 552 -2
e  0 553 3
e  87 554 3
e  404 555 7
e  170 556 1
e  547 557 1
e  21 558 5
e  392 559 -2
e  178 560 8
e  533 561 3
e  507 562 5
e  40 563 10
e  39 564 0
e  108 565 4
e  36 566 6
e  227 567 6
e  539 568 2
e  185 569 10
e  116 570 8
e  210 571 4
e  416 572 8
e  114 573 -2
e  469 574 4
e  342 575 10
e  536 576 8
e  495 577 -3
e  141 578 -1
e  319 579 -5
e  162 580 1
e  78 581 -1
e  8 582 3
e  244 583 -1
e  580 584 2
e  127 585 0
e  23 586 -4
e  263 587 -1
e  397 588 -1
e  538 589 4
e  338 590 7
e  410 591 6
e  510 592 1
e  392 593 -1
e  529 594 2
e  557 595 3
e  486 596 -1
e  442 597 7
e  367 598 -1
e  246 599 -3
e  316 600 2
e  188 601 1
e  438 602 7
e  306 603 8
e  347 604 0
e  96 605 0
e  186 606 -4
e  563 607 2
e  197 608 -5
e  171 609 -5
e  410 610 2
e  403 611 -3
e  221 612 8
e  517 613 3
e  241 614 -3
e  375 615 -5
e  102 616 4
e  14 617 -1
e  452 618 9
e  249 619 4
e  61 620 -5
e  394 621 2
e  42 622 8
e  367 623 1
e  217 624 7
e  329 625 4
e  124 626 8
e  92 627 8
e  238 628 5
e  33 629 5
e  460 630 2
e  523 631 -1
e  272 632 5
e  344 633 -5
e  144 634 2
e  411 635 9
e  96 636 1
e  438 637 -5
e  183 638 5
e  525 639 -3
e  515 640 -1
e  172 641 3
e  615 642 6
e  186 643 0
e  413 644 8
e  336 645 7
e  365 646 7
e  516 647 -5
e  301 648 3
e  371 649 1
e  101 650 -1
e  57 651 -4
e  562 652 -2
e  72 653 0
e  274 654 3
e  447 655 -3
e  593 656 -4
e  76 657 10
e  108 658 2
e  562 659 7
e  27 660 -5
e  401 661 9
e  303 662 -4
e  54 663 -1
e  41 664 10
e  35 665 9
e  125 666 1
e  146 667 7
e  339 668 0
e  236 669 -3
e  493 670 -3
e  406 671 5
e  542 672 10
e  65 673 8
e  562 674 5
e  425 675 2
e  119 676 1
e  591 677 -3
e  176 678 9
e  237 679 4
e  108 680 -2
e  377 681 5
e  65 682 8
e  448 683 9
e  33 684 2
e  619 685 -4
e  133 686 2
e  3 687 10
e  502 688 -1
e  318 689 6
e  478 690 3
e  512 691 3
e  527 692 -2
e  158 693 9
e  132 694 -5
e  550 695 7
e  619 696 6
e  529 697 -3
e  86 698 9
e  552 699 -2
e  113 700 4
e  538 701 5
e  589 702 7
e  183 703 0
e  242 704 7
e  477 705 0
e  498 706 6
e  634 707 3
e  300 708 -1
e  158 709 5
e  383 710 0
e  429 711 2
e  36 712 7
e  201 713 -1
e  224 714 -2
e  388 715 -1
e  529 716 6
e  662 717 1
e  580 718 9
e  641 719 5
e  546 720 -1
e  609 721 -4
e  703 722 3
e  408 723 5
e  4 724 7
e  456 725 -4
e  700 726 2
e  290 727 1
e  556 728 10
e  164 729 8
e  709 730 0
e  632 731 0
e  284 732 9
e  690 733 0
e  171 734 2
e  25 735 6
e  338 736 8
e  637 737 2
e  694 738 5
e  735 739 0
e  191 740 0
e  67 741 7
e  308 742 -2
e  598 743 -4
e  278 744 -4
e  160 745 -4
e  207 746 -4
e  133 747 5
e  490 748 -2
e  374 749 0
e  548 750 7
e  732 751 -3
e  347 752 3
e  329 753 4
e  511 754 -3
e  75 755 8
e  87 756 8
e  233 757 1
e  491 758 6
e  448 759 -5
e  347 760 -3
e  326 761 2
e  753 762 1
e  317 763 -4
e  59 764 1
e  685 765 3
e  707 766 1
e  628 767 4
e  726 768 -2
e  263 769 7
e  70 770 10
e  42 771 3
e  270 772 7
e  100 773 4
e  520 774 2
e  10 775 -4
e  508 776 -4
e  174 777 2
e  635 778 4
e  776 779 10
e  479 780 -5
e  143 781 -1
e  363 782 -5
e  533 783 6
e  457 784 -4
e  57 785 3
e  373 786 -1
e  354 787 -5
e  228 788 0
e  752 789 9
e  759 790 -4
e  590 791 10
e  441 792 6
e  220 793 0
e  68 794 -5
e  264 795 -3
e  0 796 -4
e  41 797 8
e  31 798 -5
e  798 799 3
e  57 800 9
e  652 801 2
e  525 802 -3
e  341 803 -3
e  372 804 -1
e  49 805 5
e  88 806 3
e  625 807 2
e  661 808 8
e  435 809 4
e  185 810 2
e  653 811 -4
e  297 812 -5
e  781 813 8
e  596 814 -3
e  453 815 4
e  782 816 4
e  142 817 -5
e  535 818 9
e  694 819 -1
e  612 820 1
e  111 821 8
e  485 822 -4
e  237 823 7
e  529 824 3
e  206 825 8
e  445 826 9
e  365 827 3
e  99 828 10
e  490 829 -5
e  625 830 0
e  574 831 -3
e  286 832 8
e  476 833 -4
e  796 834 6
e  516 835 2
e  368 836 4
e  182 837 8
e  578 838 7
e  619 839 1
e  33 840 1
e  112 841 4
e  205 842 -5
e  254 843 1
e  636 844 0
e  839 845 0
e  337 846 -5
e  185 847 9
e  488 848 -1
e  95 849 9
e  774 850 -2
e  485 851 5
e  47 852 8
e  516 853 8
e  706 854 10
e  262 855 3
e  287 856 8
e  43 857 7
e  829 858 -3
e  653 859 8
e  276 860 6
e  447 861 0
e  297 862 -1
e  499 863 2
e  77 864 10
e  651 865 3
e  614 866 -3
e  337 867 2
e  378 868 -4
e  451 869 9
e  463 870 2
e  432 871 -2
e  162 872 6
e  319 873 0
e  199 874 -1
e  16 875 -4
e  14 876 7
e  760 877 9
e  678 878 0
e  181 879 6
e  471 880 4
e  128 881 3
e  671 882 7
e  456 883 5
e  330 884 0
e  218 885 3
e  169 886 8
e  869 887 9
e  75 888 2
e  863 889 0
e  341 890 10
e  7 891 -2
e  535 892 9
e  60 893 8
e  577 894 2
e  138 895 7
e  819 896 -2
e  163 897 0
e  404 898 2
e  821 899 -1
e  820 900 1
e  308 901 7
e  621 902 -3
e  723 903 -3
e  530 904 -4
e  860 905 10
e  270 906 10
e  896 907 -3
e  583 908 3
e  112 909 0
e  676 910 -1
e  53 911 0
e  681 912 10
e  349 913 -5
e  741 914 -1
e  220 915 -5
e  662 916 -5
e  628 917 -3
e  268 918 0
e  390 919 10
e  183 920 -3
e  866 921 9
e  811 922 -3
e  306 923 6
e  671 924 6
e  501 925 9
e  557 926 6
e  353 927 9
e  12 928 4
e  919 929 1
e  207 930 -4
e  846 931 0
e  48 932 3
e  158 933 3
e  246 934 0
e  546 935 10
e  718 936 8
e  434 937 -1
e  786 938 6
e  256 939 5
e  490 940 -4
e  615 941 -1
e  742 942 -1
e  223 943 3
e  553 944 3
e  221 945 9
e  638 946 -1
e  217 947 0
e  439 948 5
e  589 949 1
e  822 950 4
e  534 951 6
e  528 952 9
e  325 953 2
e  121 954 -1
e  238 955 6
e  951 956 5
e  548 957 1
e  228 958 8
e  382 959 4
e  359 960 8
e  920 961 -3
e  531 962 9
e  322 963 -5
e  50 964 9
e  348 965 3
e  348 966 8
e  642 967 3
e  240 968 -1
e  738 969 0
e  190 970 8
e  499 971 -2
e  930 972 7
e  631 973 10
e  246 974 4
e  668 975 10
e  18 976 2
e  878 977 5
e  124 978 3
e  363 979 -2
e  752 980 -4
e  122 981 -2
e  483 982 -4
e  178 983 -2
e  471 984 2
e  916 985 8
e  589 986 3
e  395 987 1
e  351 988 5
e  408 989 1
e  817 990 -4
e  9 991 8
e  505 992 -5
e  379 993 9
e  707 994 0
e  170 995 2
e  148 996 -5
e  386 997 5
e  598 998 1
e  293 999 3
e  831 1000 -3
e  127 1001 -1
e  243 1002 4
e  358 1003 -3
e  741 1004 -2
e  899 1005 5
e  276 1006 -4
e  352 1007 6
e  45 1008 7
e  589 1009 3
e  526 1010 -5
e  726 1011 6
e  867 1012 -5
e  785 1013 2
e  331 1014 -1
e  33 1015 0
e  407 1016 10
e  325 1017 -1
e  48 1018 6
e  947 1019 -2
e  470 1020 4
e  775 1021 10
e  410 1022 9
e  693 1023 10
e  43 1024 8
e  406 1025 1
e  924 1026 5
e  406 1027 -4
e  584 1028 2
e  833 1029 10
e  947 1030 0
e  699 1031 -2
e  0 1032 3
e  160 1033 9
e  240 1034 -1
e  600 1035 8
e  282 1036 7
e  122 1037 7
e  855 1038 9
e  442 1039 -5
e  836 1040 -5
e  56 1041 0
e  209 1042 4
e  578 1043 2
e  903 1044 2
e  369 1045 8
e  908 1046 -1
e  934 1047 -5
e  768 1048 -1
e  503 1049 3
e  686 1050 8
e  264 1051 4
e  827 1052 5
e  49 1053 0
e  772 1054 -4
e  936 1055 4
e  303 1056 -4
e  662 1057 8
e  503 1058 7
e  338 1059 -1
e  369 1060 3
e  751 1061 -4
e  129 1062 -2
e  568 1063 5
e  391 1064 3
e  324 1065 2
e  433 1066 7
e  606 1067 -4
e  806 1068 6
e  276 1069 9
e  493 1070 1
e  764 1071 -2
e  436 1072 6
e  731 1073 -1
e  969 1074 10
e  617 1075 -1
e  1059 1076 -3
e  437 1077 -2
e  909 1078 8
e  26 1079 2
e  840 1080 4
e  366 1081 4
e  545 1082 -5
e  457 1083 4
e  1052 1084 7
e  1028 1085 -5
e  739 1086 -1
e  136 1087 6
e  986 1088 6
e  165 1089 -5
e  76 1090 8
e  751 1091 5
e  201 1092 -1
e  266 1093 9
e  1040 1094 1
e  225 1095 -1
e  522 1096 5
e  325 1097 -4
e  990 1098 -4
e  929 1099 5
e  274 1100 1
e  158 1101 -3
e  511 1102 -1
e  652 1103 7
e  257 1104 -5
e  200 1105 7
e  779 1106 8
e  363 1107 4
e  774 1108 7
e  838 1109 1
e  86 1110 -3
e  925 1111 -4
e  889 1112 -4
e  293 1113 8
e  519 1114 2
e  807 1115 7
e  931 1116 -5
e  176 1117 8
e  216 1118 4
e  939 1119 -5
e  175 1120 8
e  789 1121 9
e  507 1122 -1
e  781 1123 4
e  141 1124 10
e  256 1125 5
e  1024 1126 -1
e  858 1127 10
e  671 1128 -5
e  155 1129 -2
e  634 1130 -1
e  399 1131 -4
e  441 1132 8
e  1037 1133 2
e  64 1134 -3
e  941 1135 1
e  1102 1136 6
e  295 1137 -2
e  587 1138 8
e  726 1139 -4
e  910 1140 -2
e  692 1141 -5
e  469 1142 9
e  1090 1143 5
e  772 1144 -2
e  776 1145 1
e  763 1146 4
e  575 1147 2
e  661 1148 10
e  805 1149 4
e  789 1150 4
e  1001 1151 -3
e  523 1152 2
e  878 1153 6
e  396 1154 1
e  598 1155 7
e  73 1156 8
e  727 1157 -2
e  254 1158 -4
e  27 1159 -4
e  777 1160 5
e  65 1161 7
e  299 1162 -2
e  861 1163 10
e  350 1164 9
e  703 1165 4
e  668 1166 4
e  680 1167 7
e  487 1168 4
e  662 1169 10
e  116 1170 0
e  336 1171 -5
e  983 1172 0
e  192 1173 4
e  1163 1174 2
e  668 1175 -4
e  363 1176 10
e  232 1177 0
e  549 1178 -1
e  1032 1179 10
e  478 1180 8
e  1009 1181 7
e  1170 1182 7
e  1088 1183 0
e  1159 1184 10
e  963 1185 5
e  680 1186 7
e  1057 1187 7
e  693 1188 -5
e  1038 1189 -4
e  626 1190 -4
e  252 1191 0
e  1061 1192 4
e  673 1193 -4
e  1058 1194 5
e  156 1195 1
e  541 1196 0
e  657 1197 0
e  1185 1198 -5
e  769 1199 -3
e  123 1200 -1
e  28 1201 0
e  265 1202 -2
e  616 1203 7
e  89 1204 3
e  579 1205 1
e  178 1206 -3
e  1194 1207 8
e  765 1208 2
e  377 1209 -1
e  589 1210 8
e  619 1211 9
e  941 1212 -4
e  84 1213 6
e  744 1214 5
e  966 1215 10
e  550 1216 2
e  230 1217 1
e  696 1218 0
e  570 1219 9
e  351 1220 8
e  741 1221 3
e  1077 1222 1
e  837 1223 9
e  840 1224 -2
e  458 1225 9
e  954 1226 10
e  897 1227 2
e  611 1228 -5
e  1001 1229 2
e  10 1230 0
e  610 1231 1
e  248 1232 -5
e  69 1233 0
e  499 1234 9
e  123 1235 5
e  1026 1236 10
e  722 1237 1
e  84 1238 -3
e  1041 1239 -5
e  1054 1240 -5
e  307 1241 1
e  856 1242 3
e  106 1243 6
e  853 1244 3
e  936 1245 1
e  474 1246 -5
e  817 1247 9
e  763 1248 5
e  870 1249 9
e  288 1250 1
e  976 1251 4
e  1057 1252 5
e  777 1253 9
e  641 1254 6
e  435 1255 -4
e  530 1256 2
e  146 1257 7
e  993 1258 0
e  991 1259 9
e  681 1260 10
e  279 1261 3
e  1027 1262 3
e  374 1263 -5
e  13 1264 5
e  195 1265 0
e  638 1266 2
e  583 1267 6
e  34 1268 3
e  328 1269 0
e  32 1270 -2
e  301 1271 10
e  239 1272 2
e  278 1273 6
e  1202 1274 -1
e  803 1275 5
e  299 1276 5
e  274 1277 8
e  310 1278 9
e  844 1279 -5
e  911 1280 -4
e  866 1281 1
e  501 1282 5
e  411 1283 7
e  1135 1284 -5
e  1220 1285 8
e  296 1286 3
e  770 1287 5
e  359 1288 -4
e  544 1289 3
e  1102 1290 -1
e  994 1291 -5
e  906 1292 -4
e  1129 1293 -2
e  610 1294 5
e  668 1295 4
e  1223 1296 -2
e  1221 1297 4
e  159 1298 -1
e  926 1299 1
e  645 1300 -3
e  150 1301 2
e  786 1302 -5
e  658 1303 6
e  1156 1304 -5
e  718 1305 5
e  1203 1306 1
e  1295 1307 6
e  1051 1308 2
e  243 1309 5
e  895 1310 -1
e  282 1311 9
e  976 1312 -1
e  152 1313 -3
e  40 1314 5
e  310 1315 5
e  183 1316 -5
e  231 1317 1
e  1302 1318 6
e  1299 1319 -5
e  1074 1320 1
e  1309 1321 7
e  1077 1322 0
e  515 1323 -3
e  241 1324 -4
e  762 1325 6
e  405 1326 0
e  701 1327 7
e  150 1328 -5
e  8 1329 9
e  1102 1330 8
e  332 1331 2
e  26 1332 -3
e  817 1333 -4
e  554 1334 3
e  207 1335 7
e  1271 1336 -5
e  1130 1337 3
e  1126 1338 -1
e  49 1339 2
e  995 1340 8
e  764 1341 7
e  377 1342 -3
e  424 1343 9
e  322 1344 -2
e  575 1345 7
e  831 1346 6
e  1229 1347 -1
e  875 1348 10
e  1207 1349 5
e  547 1350 -1
e  1185 1351 4
e  434 1352 2
e  620 1353 8
e  143 1354 -4
e  442 1355 2
e  740 1356 8
e  240 1357 1
e  346 1358 6
e  861 1359 5
e  427 1360 1
e  66 1361 6
e  1302 1362 1
e  568 1363 8
e  1313 1364 -2
e  554 1365 9
e  319 1366 6
e  204 1367 1
e  885 1368 4
e  1114 1369 2
e  243 1370 -4
e  77 1371 -2
e  748 1372 3
e  210 1373 5
e  1314 1374 7
e  912 1375 10
e  31 1376 0
e  996 1377 2
e  991 1378 9
e  1303 1379 1
e  1038 1380 7
e  711 1381 8
e  912 1382 2
e  842 1383 -2
e  1329 1384 -1
e  294 1385 5
e  1140 1386 3
e  332 1387 5
e  760 1388 10
e  1200 1389 10
e  1373 1390 3
e  690 1391 -1
e  696 1392 6
e  674 1393 2
e  1278 1394 2
e  953 1395 6
e  1226 1396 -5
e  1057 1397 1
e  664 1398 6
e  1204 1399 5
e  797 1400 8
e  509 1401 8
e  605 1402 0
e  306 1403 -1
e  1122 1404 2
e  441 1405 -1
e  1081 1406 3
e  1311 1407 5
e  290 1408 -5
e  165 1409 5
e  716 1410 -3
e  314 1411 0
e  376 1412 6
e  499 1413 10
e  892 1414 -3
e  912 1415 8
e  140 1416 9
e  396 1417 4
e  216 1418 -5
e  1157 1419 7
e  1360 1420 -1
e  257 1421 -1
e  463 1422 3
e  28 1423 -4
e  201 1424 3
e  136 1425 2
e  329 1426 2
e  855 1427 4
e  1227 1428 4
e  763 1429 5
e  654 1430 10
e  1312 1431 0
e  137 1432 8
e  883 1433 7
e  573 1434 3
e  1208 1435 -5
e  851 1436 7
e  685 1437 3
e  869 1438 2
e  515 1439 0
e  437 1440 -1
e  638 1441 8
e  115 1442 5
e  4 1443 4
e  1383 1444 1
e  716 1445 -2
e  1277 1446 -4
e  809 1447 1
e  1104 1448 3
e  102 1449 -1
e  817 1450 6
e  268 1451 7
e  928 1452 4
e  796 1453 4
e  350 1454 8
e  1050 1455 -4
e  1166 1456 0
e  189 1457 0
e  700 1458 4
e  1023 1459 7
e  1245 1460 5
e  674 1461 3
e  1090 1462 6
e  1360 1463 -4
e  54 1464 -1
e  1233 1465 6
e  1020 1466 3
e  1341 1467 2
e  625 1468 5
e  433 1469 9
e  777 1470 3
e  1176 1471 -2
e  829 1472 2
e  130 1473 1
e  936 1474 5
e  1073 1475 5
e  163 1476 9
e  1450 1477 -4
e  634 1478 -4
e  190 1479 -3
e  1192 1480 6
e  1257 1481 4
e  342 1482 6
e  745 1483 7
e  81 1484 1
e  222 1485 2
e  495 1486 0
e  325 1487 5
e  274 1488 -5
e  786 1489 10
e  330 1490 -1
e  278 1491 7
e  25 1492 -3
e  1351 1493 5
e  1357 1494 2
e  1423 1495 -2
e  243 1496 6
e  947 1497 1
e  1200 1498 -5
e  802 1499 -1
e  334 1500 -5
e  219 1501 6
e  1414 1502 9
e  429 1503 -4
e  719 1504 3
e  1446 1505 -3
e  82 1506 10
e  723 1507 1
e  562 1508 3
e  271 1509 -5
e  235 1510 9
e  597 1511 4
e  498 1512 10
e  1302 1513 -4
e  346 1514 7
e  521 1515 9
e  1244 1516 -3
e  701 1517 9
e  719 1518 4
e  1186 1519 -1
e  1063 1520 3
e  931 1521 -4
e  308 1522 6
e  1007 1523 3
e  1259 1524 -5
e  871 1525 -4
e  504 1526 6
e  504 1527 3
e  135 1528 -5
e  840 1529 1
e  932 1530 -3
e  325 1531 -5
e  113 1532 -4
e  747 1533 -5
e  361 1534 10
e  1136 1535 3
e  1507 1536 1
e  406 1537 9
e  1032 1538 -3
e  876 1539 -3
e  371 1540 4
e  812 1541 2
e  1243 1542 1
e  99 1543 -4
e  1326 1544 7
e  218 1545 -5
e  838 1546 2
e  1242 1547 -5
e  1304 1548 -5
e  405 1549 -3
e  197 1550 -2
e  1485 1551 4
e  573 1552 3
e  1004 1553 5
e  1200 1554 -3
e  204 1555 2
e  95 1556 1
e  270 1557 -2
e  1024 1558 -1
e  319 1559 4
e  333 1560 -4
e  1057 1561 -2
e  1295 1562 8
e  1449 1563 -5
e  1172 1564 5
e  1409 1565 4
e  1422 1566 9
e  920 1567 -3
e  380 1568 0
e  616 1569 -2
e  1040 1570 5
e  484 1571 -3
e  643 1572 3
e  1385 1573 0
e  1548 1574 -5
e  1111 1575 -2
e  604 1576 -2
e  671 1577 8
e  1554 1578 -2
e  1578 1579 10
e  337 1580 -4
e  103 1581 2
e  1267 1582 -3
e  140 1583 1
