c Minimum Spanning Tree
c
c nodes:  10000 ; arcs:  50000 ; cost range:  -5 - 10
c
p mst  10000 50000
e  5 143 10
e  91 144 2
e  18 145 1
e  82 146 5
e  7 147 -4
e  81 148 8
e  96 149 10
e  28 150 0
e  71 151 9
e  88 152 6
e  117 153 5
e  78 154 9
e  58 155 3
e  77 156 3
e  147 157 -4
e  23 158 7
e  106 159 0
e  131 160 -1
e  38 161 -4
e  145 162 5
e  30 163 9
e  95 164 8
e  16 165 10
e  119 166 10
e  43 167 -2
e  132 168 6
e  138 169 0
e  124 170 -2
e  98 171 0
e  59 172 6
e  96 173 6
e  35 174 -2
e  87 175 10
e  164 176 4
e  151 177 -3
e  115 178 9
e  6 179 -3
e  100 180 0
e  53 181 5
e  13 182 4
e  9 183 2
e  88 184 9
e  89 185 5
e  80 186 3
e  79 187 -1
e  184 188 10
e  136 189 4
e  52 190 -3
e  169 191 3
e  174 192 0
e  16 193 3
e  129 194 0
e  164 195 -2
e  180 196 3
e  37 197 8
e  87 198 -2
e  181 199 -1
e  187 200 -3
e  43 201 -2
e  78 202 8
e  16 203 2
e  26 204 -3
e  34 205 -4
e  177 206 1
e  76 207 9
e  43 208 -1
e  189 209 -2
e  28 210 6
e  148 211 3
e  175 212 6
e  1 213 8
e  131 214 10
e  99 215 6
e  47 216 0
e  204 217 0
e  43 218 8
e  173 219 3
e  21 220 9
e  155 221 9
e  44 222 4
e  37 223 -2
e  98 224 9
e  164 225 5
e  19 226 -1
e  132 227 9
e  32 228 -3
e  206 229 1
e  102 230 -2
e  21 231 6
e  230 232 3
e  165 233 9
e  5 234 -1
e  67 235 -2
e  16 236 5
e  42 237 -3
e  110 238 5
e  200 239 5
e  9 240 3
e  223 241 5
e  195 242 1
e  39 243 5
e  110 244 -1
e  40 245 1
e  37 246 8
e  199 247 -5
e  198 248 9
e  0 249 5
e  104 250 6
e  174 251 -2
e  106 252 7
e  161 253 10
e  172 254 9
e  99 255 4
e  156 256 -5
e  73 257 0
e  154 258 -2
e  230 259 2
e  90 260 8
e  105 261 4
e  214 262 4
e  48 263 1
e  84 264 -1
e  185 265 -4
e  123 266 8
e  90 267 10
e  168 268 4
e  100 269 -5
e  253 270 2
e  120 271 1
e  83 272 6
e  65 273 4
e  201 274 0
e  152 275 5
e  56 276 -3
e  95 277 -4
e  222 278 3
e  59 279 -1
e  154 280 9
e  244 281 -2
e  68 282 -1
e  64 283 0
e  264 284 -2
e  207 285 10
e  190 286 2
e  22 287 4
e  157 288 -1
e  242 289 2
e  100 290 -5
e  283 291 4
e  153 292 7
e  184 293 0
e  138 294 4
e  175 295 1
e  219 296 6
e  121 297 6
e  101 298 0
e  1 299 10
e  128 300 1
e  101 301 3
e  70 302 -2
e  207 303 10
e  2 304 -3
e  202 305 9
e  300 306 -5
e  198 307 -5
e  272 308 -2
e  110 309 10
e  26 310 -1
e  263 311 -1
e  272 312 4
e  294 313 -5
e  75 314 4
e  226 315 3
e  185 316 -1
e  296 317 9
e  302 318 7
e  114 319 2
e  285 320 3
e  261 321 -3
e  161 322 -2
e  199 323 -1
e  290 324 -2
e  65 325 1
e  165 326 8
e  73 327 1
e  191 328 10
e  209 329 2
e  161 330 6
e  238 331 -3
e  8 332 9
e  272 333 9
e  312 334 1
e  23 335 4
e  172 336 2
e  21 337 6
e  189 338 5
e  123 339 9
e  23 340 5
e  124 341 -5
e  62 342 -3
e  113 343 2
e  306 344 4
e  19 345 7
e  245 346 -4
e  136 347 8
e  37 348 5
e  59 349 -4
e  234 350 -2
e  176 351 3
e  316 352 9
e  273 353 -2
e  277 354 0
e  316 355 8
e  339 356 6
e  41 357 -5
e  186 358 0
e  125 359 -5
e  43 360 -2
e  104 361 7
e  168 362 1
e  164 363 2
e  231 364 1
e  242 365 -5
e  324 366 -1
e  63 367 2
e  67 368 -1
e  217 369 3
e  231 370 -1
e  146 371 -2
e  258 372 6
e  86 373 4
e  239 374 5
e  173 375 3
e  295 376 -1
e  38 377 -5
e  16 378 4
e  340 379 1
e  268 380 3
e  54 381 8
e  217 382 -4
e  161 383 -4
e  376 384 2
e  295 385 -3
e  47 386 8
e  340 387 1
e  330 388 6
e  179 389 8
e  267 390 7
e  218 391 0
e  35 392 -2
e  330 393 2
e  374 394 9
e  333 395 8
e  201 396 5
e  82 397 5
e  72 398 5
e  184 399 10
e  284 400 5
e  290 401 1
e  365 402 9
e  140 403 6
e  48 404 -2
e  173 405 0
e  165 406 3
e  91 407 2
e  271 408 7
e  86 409 0
e  199 410 6
e  31 411 -1
e  350 412 -1
e  204 413 9
e  213 414 5
e  359 415 8
e  221 416 7
e  277 417 -1
e  281 418 0
e  345 419 -4
e  369 420 10
e  144 421 6
e  80 422 6
e  265 423 -5
e  97 424 -3
e  252 425 -5
e  33 426 3
e  389 427 10
e  422 428 8
e  178 429 4
e  171 430 0
e  249 431 3
e  257 432 -5
e  89 433 0
e  20 434 6
e  113 435 1
e  4 436 7
e  256 437 5
e  263 438 -5
e  25 439 7
e  39 440 8
e  196 441 7
e  47 442 -4
e  376 443 9
e  400 444 -3
e  336 445 3
e  140 446 -4
e  393 447 4
e  376 448 7
e  319 449 9
e  108 450 1
e  413 451 0
e  375 452 10
e  254 453 -4
e  248 454 2
e  75 455 6
e  194 456 -4
e  34 457 0
e  126 458 7
e  219 459 6
e  423 460 9
e  112 461 5
e  429 462 3
e  377 463 6
e  40 464 -2
e  289 465 0
e  458 466 5
e  244 467 -5
e  26 468 1
e  77 469 4
e  344 470 0
e  348 471 2
e  320 472 -2
e  306 473 3
e  468 474 7
e  96 475 -3
e  288 476 -5
e  437 477 5
e  255 478 -1
e  2 479 3
e  284 480 7
e  25 481 7
e  403 482 -4
e  116 483 -2
e  160 484 -4
e  129 485 -1
e  336 486 0
e  410 487 3
e  302 488 7
e  154 489 9
e  189 490 0
e  175 491 -3
e  223 492 -4
e  188 493 -1
e  236 494 6
e  369 495 1
e  236 496 6
e  287 497 -4
e  330 498 8
e  74 499 8
e  111 500 -2
e  74 501 6
e  141 502 9
e  460 503 1
e  112 504 3
e  241 505 3
e  41 506 -1
e  42 507 5
e  321 508 -5
e  112 509 -2
e  40 510 0
e  99 511 6
e  273 512 5
e  80 513 4
e  201 514 -2
e  225 515 -1
e  427 516 9
e  102 517 4
e  52 518 10
e  254 519 1
e  339 520 10
e  383 521 1
e  484 522 -1
e  265 523 7
e  205 524 6
e  186 525 5
e  14 526 2
e  226 527 -2
e  283 528 4
e  275 529 8
e  271 530 2
e  217 531 8
e  123 532 6
e  8 533 2
e  324 534 2
e  355 535 -1
e  388 536 6
e  222 537 8
e  164 538 4
e  173 539 -3
e  292 540 5
e  336 541 1
e  397 542 -5
e  368 543 4
e  339 544 -4
e  122 545 -2
e  185 546 10
e  124 547 4
e  1 548 5
e  418 549 -3
e  18 550 -4
e  546 551 -5
e  233 552 -3
e  169 553 0
e  351 554 0
e  5 555 0
e  47 556 4
e  471 557 7
e  276 558 8
e  500 559 -4
e  163 560 7
e  13 561 8
e  500 562 3
e  59 563 7
e  37 564 8
e  398 565 9
e  222 566 6
e  547 567 8
e  510 568 3
e  155 569 -5
e  2 570 9
e  273 571 -4
e  461 572 1
e  105 573 -5
e  17 574 10
e  447 575 0
e  11 576 10
e  238 577 0
e  78 578 -5
e  241 579 -3
e  255 580 -1
e  300 581 2
e  122 582 9
e  428 583 10
e  268 584 -4
e  484 585 2
e  387 586 -1
e  280 587 1
e  119 588 8
e  330 589 10
e  145 590 2
e  217 591 5
e  44 592 9
e  2 593 4
e  221 594 6
e  460 595 -1
e  122 596 -3
e  80 597 6
e  327 598 -4
e  243 599 -3
e  24 600 2
e  561 601 9
e  391 602 9
e  66 603 -5
e  76 604 5
e  563 605 9
e  602 606 5
e  549 607 9
e  520 608 9
e  80 609 -5
e  72 610 0
e  189 611 -2
e  302 612 8
e  372 613 -1
e  384 614 3
e  551 615 9
e  452 616 6
e  557 617 2
e  215 618 6
e  480 619 8
e  271 620 4
e  106 621 -1
e  12 622 7
e  359 623 -4
e  121 624 -4
e  571 625 8
e  541 626 2
e  619 627 9
e  535 628 4
e  447 629 10
e  608 630 4
e  613 631 -4
e  391 632 4
e  407 633 1
e  576 634 5
e  384 635 5
e  46 636 0
e  445 637 -4
e  73 638 -3
e  451 639 9
e  77 640 10
e  461 641 9
e  30 642 0
e  41 643 6
e  123 644 10
e  441 645 7
e  267 646 5
e  411 647 -4
e  422 648 -1
e  502 649 6
e  438 650 6
e  193 651 8
e  61 652 6
e  239 653 7
e  642 654 5
e  378 655 5
e  245 656 5
e  376 657 -4
e  301 658 9
e  216 659 6
e  9 660 5
e  350 661 -1
e  42 662 2
e  122 663 -4
e  294 664 -5
e  363 665 5
e  564 666 3
e  353 667 -1
e  645 668 -2
e  548 669 0
e  86 670 7
e  260 671 0
e  410 672 -4
e  100 673 -1
e  2 674 5
e  587 675 7
e  189 676 2
e  370 677 -3
e  469 678 7
e  500 679 -2
e  678 680 3
e  120 681 10
e  516 682 3
e  533 683 2
e  596 684 2
e  359 685 0
e  395 686 1
e  514 687 7
e  287 688 5
e  248 689 -3
e  613 690 10
e  20 691 4
e  362 692 5
e  635 693 6
e  7 694 2
e  27 695 -2
e  183 696 3
e  282 697 0
e  67 698 -1
e  617 699 2
e  100 700 -2
e  482 701 5
e  574 702 1
e  629 703 -2
e  264 704 0
e  326 705 0
e  630 706 5
e  112 707 -5
e  455 708 3
e  231 709 9
e  543 710 1
e  96 711 5
e  708 712 -2
e  614 713 -4
e  270 714 10
e  452 715 -2
e  502 716 5
e  20 717 2
e  221 718 3
e  396 719 6
e  121 720 10
e  703 721 10
e  69 722 -4
e  170 723 10
e  442 724 0
e  591 725 -4
e  104 726 -3
e  497 727 8
e  313 728 0
e  587 729 3
e  382 730 9
e  375 731 5
e  365 732 6
e  1 733 10
e  211 734 1
e  214 735 -1
e  488 736 -5
e  662 737 -4
e  106 738 6
e  39 739 -1
e  233 740 4
e  710 741 1
e  184 742 9
e  453 743 3
e  385 744 8
e  667 745 -3
e  28 746 7
e  207 747 4
e  101 748 -2
e  652 749 10
e  323 750 3
e  470 751 8
e  714 752 -3
e  117 753 -1
e  96 754 3
e  488 755 5
e  399 756 7
e  523 757 5
e  2 758 -1
e  418 759 6
e  328 760 9
e  178 761 8
e  400 762 8
e  261 763 -4
e  453 764 5
e  137 765 7
e  56 766 3
e  625 767 -5
e  620 768 9
e  362 769 -1
e  66 770 7
e  403 771 -3
e  756 772 0
e  674 773 -3
e  612 774 -2
e  589 775 4
e  425 776 -3
e  213 777 1
e  44 778 -1
e  217 779 2
e  684 780 3
e  661 781 10
e  321 782 3
e  646 783 8
e  30 784 2
e  508 785 8
e  674 786 7
e  404 787 5
e  185 788 -3
e  186 789 5
e  506 790 -2
e  718 791 -2
e  568 792 0
e  90 793 -3
e  698 794 -2
e  762 795 -4
e  515 796 -5
e  166 797 -4
e  167 798 8
e  560 799 9
e  627 800 -5
e  137 801 0
e  411 802 1
e  496 803 9
e  18 804 -5
e  719 805 3
e  78 806 8
e  213 807 -5
e  428 808 -2
e  88 809 4
e  770 810 0
e  790 811 6
e  769 812 2
e  619 813 10
e  147 814 -2
e  152 815 5
e  715 816 9
e  612 817 5
e  458 818 -4
e  417 819 -4
e  1 820 -4
e  349 821 7
e  517 822 -4
e  699 823 0
e  81 824 6
e  746 825 -3
e  792 826 7
e  314 827 -4
e  583 828 4
e  769 829 -1
e  657 830 9
e  294 831 3
e  828 832 0
e  345 833 8
e  771 834 2
e  318 835 6
e  696 836 -3
e  688 837 3
e  628 838 7
e  72 839 7
e  702 840 -1
e  273 841 -1
e  573 842 -4
e  63 843 -4
e  91 844 0
e  34 845 1
e  554 846 6
e  550 847 0
e  233 848 1
e  545 849 10
e  585 850 8
e  522 851 -5
e  309 852 2
e  722 853 -2
e  93 854 10
e  734 855 -1
e  335 856 9
e  0 857 2
e  845 858 0
e  620 859 0
e  597 860 8
e  147 861 6
e  655 862 -5
e  149 863 1
e  591 864 8
e  313 865 3
e  824 866 10
e  239 867 0
e  216 868 4
e  234 869 2
e  569 870 8
e  713 871 1
e  692 872 9
e  597 873 4
e  839 874 8
e  714 875 1
e  493 876 -5
e  321 877 5
e  510 878 7
e  426 879 4
e  724 880 6
e  168 881 3
e  674 882 5
e  133 883 5
e  283 884 6
e  445 885 9
e  343 886 1
e  20 887 -1
e  451 888 6
e  502 889 -4
e  730 890 9
e  312 891 -2
e  119 892 -2
e  60 893 8
e  335 894 2
e  443 895 1
e  56 896 8
e  214 897 4
e  834 898 -1
e  603 899 1
e  136 900 -1
e  477 901 0
e  78 902 9
e  513 903 9
e  537 904 3
e  126 905 8
e  715 906 6
e  616 907 8
e  233 908 -3
e  208 909 -3
e  353 910 8
e  254 911 1
e  743 912 0
e  856 913 -2
e  320 914 6
e  912 915 0
e  78 916 2
e  493 917 6
e  368 918 1
e  365 919 1
e  467 920 3
e  416 921 2
e  478 922 2
e  64 923 -1
e  809 924 -5
e  30 925 -5
e  798 926 2
e  788 927 4
e  76 928 0
e  918 929 5
e  915 930 1
e  101 931 -4
e  755 932 4
e  755 933 9
e  917 934 6
e  421 935 2
e  785 936 8
e  739 937 5
e  186 938 -5
e  532 939 -5
e  544 940 10
e  410 941 -3
e  312 942 4
e  285 943 0
e  90 944 9
e  814 945 10
e  318 946 1
e  401 947 0
e  254 948 5
e  245 949 -5
e  836 950 9
e  691 951 9
e  931 952 -5
e  429 953 -4
e  438 954 2
e  681 955 6
e  40 956 -2
e  176 957 -1
e  525 958 6
e  193 959 -1
e  349 960 10
e  857 961 1
e  665 962 -2
e  941 963 3
e  127 964 -4
e  430 965 7
e  832 966 -5
e  679 967 -2
e  521 968 -3
e  376 969 -1
e  815 970 4
e  60 971 2
e  109 972 10
e  243 973 4
e  553 974 5
e  318 975 1
e  505 976 7
e  293 977 4
e  806 978 -1
e  878 979 10
e  720 980 3
e  423 981 8
e  483 982 -2
e  372 983 -3
e  430 984 0
e  690 985 -3
e  480 986 5
e  230 987 -2
e  461 988 -3
e  859 989 0
e  613 990 7
e  18 991 2
e  270 992 6
e  734 993 -4
e  886 994 4
e  404 995 -2
e  901 996 2
e  443 997 9
e  74 998 -3
e  87 999 10
e  153 1000 -3
e  407 1001 3
e  292 1002 -3
e  443 1003 10
e  179 1004 -3
e  639 1005 -3
e  488 1006 10
e  12 1007 2
e  883 1008 10
e  43 1009 5
e  106 1010 -5
e  100 1011 -2
e  726 1012 -5
e  216 1013 1
e  734 1014 2
e  379 1015 0
e  809 1016 8
e  1 1017 6
e  250 1018 8
e  736 1019 -2
e  47 1020 5
e  1006 1021 -4
e  854 1022 8
e  829 1023 -3
e  55 1024 -4
e  216 1025 6
e  264 1026 1
e  66 1027 -1
e  869 1028 2
e  599 1029 1
e  986 1030 -4
e  583 1031 8
e  542 1032 6
e  85 1033 9
e  325 1034 -2
e  946 1035 1
e  225 1036 10
e  278 1037 -1
e  246 1038 -4
e  895 1039 -5
e  278 1040 9
e  398 1041 -4
e  673 1042 2
e  1035 1043 -2
e  355 1044 9
e  61 1045 3
e  348 1046 -2
e  764 1047 -1
e  569 1048 -3
e  195 1049 -5
e  1027 1050 10
e  281 1051 0
e  674 1052 -4
e  415 1053 -1
e  645 1054 3
e  1003 1055 -3
e  122 1056 -1
e  511 1057 -2
e  306 1058 -4
e  884 1059 1
e  205 1060 -2
e  808 1061 -3
e  553 1062 0
e  344 1063 7
e  623 1064 -3
e  955 1065 2
e  651 1066 -5
e  664 1067 10
e  26 1068 7
e  628 1069 -4
e  406 1070 1
e  724 1071 9
e  837 1072 2
e  419 1073 9
e  966 1074 -1
e  439 1075 -5
e  852 1076 6
e  129 1077 8
e  462 1078 -2
e  208 1079 4
e  423 1080 6
e  430 1081 2
e  605 1082 4
e  242 1083 7
e  779 1084 4
e  74 1085 7
e  206 1086 5
e  330 1087 -3
e  881 1088 -4
e  616 1089 6
e  597 1090 10
e  372 1091 8
e  781 1092 2
e  748 1093 -1
e  1030 1094 -4
e  928 1095 -2
e  770 1096 10
e  444 1097 -3
e  1016 1098 4
e  812 1099 0
e  167 1100 -3
e  162 1101 2
e  271 1102 1
e  211 1103 4
e  786 1104 -4
e  649 1105 9
e  682 1106 0
e  790 1107 0
e  477 1108 1
e  1097 1109 0
e  587 1110 1
e  128 1111 10
e  310 1112 -4
e  961 1113 4
e  950 1114 -2
e  537 1115 1
e  31 1116 2
e  400 1117 9
e  797 1118 6
e  690 1119 -3
e  579 1120 7
e  685 1121 0
e  1037 1122 0
e  311 1123 -5
e  441 1124 4
e  166 1125 3
e  36 1126 -1
e  790 1127 -3
e  324 1128 2
e  1072 1129 6
e  676 1130 -2
e  28 1131 -5
e  944 1132 6
e  740 1133 9
e  443 1134 8
e  849 1135 6
e  1024 1136 -3
e  472 1137 2
e  159 1138 -3
e  1031 1139 -1
e  359 1140 4
e  555 1141 4
e  965 1142 8
e  371 1143 -2
e  805 1144 -5
e  164 1145 2
e  375 1146 7
e  1121 1147 3
e  847 1148 7
e  145 1149 9
e  525 1150 -3
e  888 1151 5
e  303 1152 0
e  22 1153 7
e  743 1154 -5
e  1122 1155 8
e  36 1156 -5
e  906 1157 -3
e  565 1158 10
e  67 1159 5
e  1019 1160 6
e  567 1161 -5
e  867 1162 2
e  420 1163 -1
e  833 1164 4
e  76 1165 -2
e  499 1166 -2
e  30 1167 4
e  428 1168 9
e  517 1169 9
e  524 1170 6
e  896 1171 3
e  1095 1172 0
e  1105 1173 -4
e  693 1174 5
e  658 1175 9
e  160 1176 4
e  521 1177 2
e  1160 1178 6
e  557 1179 3
e  650 1180 -5
e  230 1181 -1
e  158 1182 9
e  182 1183 8
e  848 1184 7
e  779 1185 9
e  442 1186 10
e  152 1187 -3
e  1077 1188 10
e  188 1189 0
e  479 1190 4
e  404 1191 -1
e  684 1192 -1
e  404 1193 6
e  777 1194 3
e  908 1195 1
e  101 1196 -4
e  803 1197 0
e  20 1198 7
e  602 1199 -1
e  433 1200 8
e  345 1201 1
e  37 1202 -1
e  588 1203 6
e  972 1204 -2
e  1060 1205 -5
e  116 1206 -5
e  198 1207 -1
e  832 1208 9
e  1064 1209 6
e  263 1210 4
e  66 1211 9
e  190 1212 -2
e  252 1213 -5
e  935 1214 -4
e  1203 1215 10
e  1163 1216 7
e  125 1217 -5
e  800 1218 6
e  146 1219 7
e  810 1220 2
e  347 1221 -1
e  921 1222 4
e  214 1223 -1
e  770 1224 1
e  1223 1225 0
e  855 1226 8
e  783 1227 -2
e  1019 1228 9
e  992 1229 6
e  1087 1230 8
e  385 1231 6
e  175 1232 5
e  393 1233 -5
e  102 1234 9
e  876 1235 3
e  248 1236 -4
e  817 1237 5
e  943 1238 8
e  686 1239 -4
e  447 1240 -1
e  930 1241 -1
e  876 1242 8
e  8 1243 -5
e  176 1244 0
e  1161 1245 4
e  217 1246 -3
e  1172 1247 -4
e  514 1248 3
e  632 1249 -5
e  27 1250 -5
e  1118 1251 10
e  1124 1252 5
e  1054 1253 1
e  234 1254 -5
e  453 1255 0
e  159 1256 10
e  445 1257 -1
e  316 1258 6
e  685 1259 3
e  722 1260 -5
e  1052 1261 -4
e  898 1262 -4
e  516 1263 4
e  982 1264 7
e  587 1265 5
e  259 1266 6
e  572 1267 5
e  1164 1268 -1
e  235 1269 -3
e  618 1270 -2
e  856 1271 -4
e  647 1272 3
e  824 1273 10
e  1202 1274 3
e  1027 1275 4
e  1217 1276 4
e  80 1277 -1
e  226 1278 2
e  690 1279 4
e  730 1280 3
e  1134 1281 10
e  326 1282 10
e  1214 1283 6
e  743 1284 7
e  993 1285 2
e  47 1286 4
e  426 1287 3
e  551 1288 10
e  1041 1289 0
e  327 1290 -2
e  1226 1291 10
e  954 1292 10
e  1279 1293 9
e  268 1294 9
e  292 1295 2
e  739 1296 -4
e  876 1297 -4
e  664 1298 -3
e  1082 1299 -5
e  717 1300 -5
e  308 1301 4
e  1250 1302 7
e  1277 1303 -1
e  65 1304 -1
e  990 1305 0
e  939 1306 5
e  928 1307 3
e  583 1308 3
e  1125 1309 3
e  107 1310 -1
e  397 1311 4
e  329 1312 -4
e  24 1313 1
e  950 1314 8
e  1204 1315 6
e  1183 1316 -1
e  682 1317 0
e  254 1318 0
e  387 1319 -1
e  241 1320 7
e  1010 1321 4
e  179 1322 -2
e  108 1323 3
e  87 1324 9
e  1083 1325 5
e  900 1326 8
e  143 1327 7
e  410 1328 1
e  1167 1329 4
e  276 1330 7
e  509 1331 10
e  435 1332 -2
e  1131 1333 -5
e  1050 1334 2
e  366 1335 -3
e  656 1336 6
e  587 1337 -3
e  194 1338 -5
e  1020 1339 8
e  59 1340 4
e  463 1341 6
e  1057 1342 4
e  772 1343 4
e  784 1344 1
e  694 1345 10
e  446 1346 10
e  951 1347 9
e  816 1348 -4
e  193 1349 9
e  899 1350 -3
e  132 1351 -5
e  809 1352 -2
e  170 1353 2
e  857 1354 6
e  1141 1355 -4
e  1036 1356 6
e  887 1357 8
e  681 1358 6
e  429 1359 -2
e  1040 1360 8
e  979 1361 -2
e  285 1362 -1
e  763 1363 8
e  1006 1364 8
e  1009 1365 8
e  843 1366 5
e  7 1367 2
e  670 1368 0
e  961 1369 -3
e  146 1370 -5
e  281 1371 -5
e  264 1372 5
e  1031 1373 -3
e  684 1374 -1
e  1363 1375 4
e  815 1376 2
e  683 1377 0
e  248 1378 5
e  868 1379 -4
e  1224 1380 1
e  1113 1381 -5
e  404 1382 -1
e  1201 1383 0
e  185 1384 -4
e  424 1385 -2
e  1150 1386 0
e  274 1387 5
e  806 1388 4
e  96 1389 5
e  1135 1390 4
e  604 1391 -4
e  664 1392 -4
e  542 1393 4
e  345 1394 7
e  636 1395 -4
e  284 1396 0
e  733 1397 9
e  125 1398 3
e  1089 1399 -2
e  1114 1400 9
e  871 1401 2
e  996 1402 2
e  37 1403 4
e  704 1404 7
e  489 1405 4
e  1066 1406 0
e  976 1407 6
e  418 1408 3
e  811 1409 9
e  522 1410 6
e  640 1411 8
e  1225 1412 6
e  63 1413 0
e  558 1414 -5
e  1300 1415 9
e  16 1416 5
e  873 1417 2
e  695 1418 -4
e  179 1419 4
e  682 1420 -4
e  657 1421 10
e  215 1422 2
e  1321 1423 2
e  48 1424 6
e  1275 1425 -2
e  911 1426 -3
e  823 1427 -5
e  1152 1428 2
e  178 1429 -2
e  92 1430 1
e  766 1431 9
e  696 1432 2
e  435 1433 6
e  557 1434 -2
e  793 1435 9
e  1337 1436 -5
e  814 1437 4
e  966 1438 6
e  577 1439 -1
e  336 1440 8
e  587 1441 6
e  976 1442 4
e  820 1443 4
e  102 1444 -2
e  586 1445 5
e  1144 1446 8
e  225 1447 3
e  169 1448 4
e  1257 1449 -4
e  722 1450 -3
e  224 1451 -4
e  754 1452 1
e  514 1453 -3
e  201 1454 4
e  1304 1455 6
e  829 1456 9
e  738 1457 -1
e  1290 1458 -4
e  873 1459 6
e  1157 1460 2
e  164 1461 2
e  1067 1462 3
e  865 1463 0
e  653 1464 3
e  45 1465 3
e  1201 1466 6
e  114 1467 5
e  405 1468 2
e  1059 1469 -4
e  880 1470 -1
e  772 1471 7
e  914 1472 -1
e  641 1473 -5
e  1431 1474 -3
e  58 1475 8
e  1028 1476 9
e  716 1477 9
e  274 1478 -3
e  1405 1479 3
e  833 1480 2
e  1003 1481 3
e  474 1482 1
e  1045 1483 7
e  173 1484 2
e  1091 1485 -4
e  623 1486 8
e  1450 1487 -3
e  1398 1488 -2
e  1084 1489 8
e  172 1490 2
e  437 1491 4
e  727 1492 2
e  1220 1493 4
e  1167 1494 5
e  996 1495 8
e  942 1496 9
e  292 1497 -5
e  186 1498 6
e  261 1499 10
e  1470 1500 -5
e  423 1501 -2
e  1249 1502 -2
e  88 1503 6
e  973 1504 5
e  640 1505 10
e  1092 1506 -4
e  298 1507 10
e  120 1508 -1
e  609 1509 9
e  378 1510 10
e  789 1511 -5
e  942 1512 1
e  1134 1513 9
e  724 1514 -3
e  695 1515 5
e  200 1516 7
e  1476 1517 4
e  1088 1518 6
e  565 1519 -3
e  143 1520 0
e  1387 1521 2
e  645 1522 8
e  364 1523 0
e  216 1524 8
e  1042 1525 5
e  973 1526 -5
e  585 1527 10
e  950 1528 2
e  453 1529 10
e  653 1530 -4
e  292 1531 6
e  453 1532 -1
e  641 1533 7
e  1199 1534 4
e  353 1535 8
e  920 1536 2
e  908 1537 1
e  1195 1538 0
e  67 1539 8
e  762 1540 -3
e  1079 1541 -3
e  769 1542 -4
e  255 1543 4
e  931 1544 3
e  960 1545 -3
e  1262 1546 6
e  1465 1547 3
e  1182 1548 4
e  1118 1549 -2
e  1318 1550 0
e  1169 1551 -1
e  645 1552 1
e  365 1553 8
e  605 1554 4
e  1517 1555 2
e  1206 1556 9
e  968 1557 -4
e  1504 1558 -5
e  25 1559 -3
e  1019 1560 4
e  1217 1561 -4
e  899 1562 0
e  304 1563 0
e  847 1564 -4
e  15 1565 8
e  1043 1566 -5
e  75 1567 10
e  1235 1568 -1
e  847 1569 -1
e  182 1570 -5
e  634 1571 9
e  841 1572 0
e  924 1573 -5
e  249 1574 7
e  234 1575 0
e  464 1576 6
e  831 1577 -1
e  938 1578 -2
e  992 1579 2
e  1065 1580 10
e  1451 1581 3
e  279 1582 3
e  60 1583 -5
e  257 1584 6
