c Minimum Spanning Tree
c
c nodes:  100 ; arcs:  600 ; cost range:  -5 - 10
c
p mst  100 600
e  44 50 -1
e  32 70 4
e  72 97 3
e  49 78 4
e  16 68 9
e  12 95 5
e  45 97 9
e  21 77 -1
e  16 24 -4
e  6 52 8
e  6 99 9
e  55 69 3
e  43 46 -2
e  69 98 3
e  67 71 -3
e  51 73 8
e  3 49 3
e  35 96 4
e  17 22 -2
e  45 67 0
e  83 87 8
e  84 88 -5
e  17 90 1
e  69 95 -4
e  12 47 8
e  63 90 -3
e  33 83 -5
e  54 73 -5
e  34 74 6
e  32 97 -3
e  33 82 3
e  59 67 9
e  72 94 9
e  44 45 -5
e  6 47 -3
e  25 56 -1
e  4 47 -5
e  14 60 6
e  4 37 3
e  53 83 8
e  21 37 2
e  15 42 1
e  9 85 -5
e  52 72 9
e  44 77 -1
e  64 97 1
e  50 63 -4
e  24 82 3
e  11 67 9
e  14 62 4
e  3 40 5
e  17 49 8
e  32 35 -1
e  7 66 10
e  6 69 -3
e  26 99 9
e  46 51 5
e  39 47 -2
e  0 37 9
e  10 16 4
e  48 59 3
e  20 80 3
e  6 62 9
e  65 91 3
e  50 66 1
e  64 69 -3
e  38 92 9
e  41 79 9
e  13 34 6
e  62 71 0
e  63 93 9
e  38 77 3
e  22 75 -2
e  10 92 1
e  14 83 7
e  57 67 0
e  27 98 7
e  32 89 -1
e  36 67 10
e  0 64 10
e  59 78 1
e  36 98 0
e  27 47 3
e  65 95 8
e  61 67 5
e  31 60 3
e  25 35 -3
e  11 13 1
e  9 82 6
e  53 60 6
e  15 82 6
e  3 36 9
e  16 82 -1
e  44 54 8
e  11 38 -3
e  43 65 0
e  39 70 7
e  62 64 -2
e  29 72 -4
e  54 75 4
e  66 75 0
e  41 69 5
e  7 19 -4
e  2 98 -4
e  17 42 -4
e  16 89 -4
e  67 68 0
e  1 34 9
e  37 99 8
e  57 90 6
e  18 76 -5
e  25 44 9
e  64 77 7
e  12 64 9
e  55 82 -3
e  21 36 9
e  59 90 1
e  44 65 7
e  11 55 9
e  47 61 -1
e  35 63 6
e  31 86 -4
e  90 98 0
e  41 81 5
e  6 80 0
e  52 94 -4
e  2 12 8
e  56 99 10
e  81 96 5
e  64 78 -2
e  13 18 6
e  5 26 -5
e  44 81 4
e  73 95 5
e  10 50 7
e  6 17 10
e  86 87 5
e  2 30 -5
e  61 68 6
e  21 35 2
e  19 44 7
e  25 38 7
e  14 84 0
e  11 84 4
e  50 82 4
e  39 55 -4
e  35 65 5
e  6 97 -1
e  4 14 -5
e  27 95 5
e  11 18 3
e  49 60 -4
e  9 88 -3
e  38 47 1
e  21 85 -2
e  20 22 4
e  37 41 6
e  5 54 4
e  10 20 -3
e  4 82 8
e  17 93 4
e  38 57 9
e  11 58 2
e  9 80 1
e  6 60 4
e  35 99 9
e  8 75 -4
e  19 86 3
e  24 74 3
e  4 56 -4
e  59 96 10
e  36 57 4
e  36 87 4
e  9 76 -3
e  2 94 6
e  51 97 2
e  62 87 7
e  22 85 7
e  39 92 7
e  8 57 2
e  59 82 -1
e  62 63 9
e  19 81 4
e  20 52 2
e  57 61 7
e  34 57 -3
e  39 52 2
e  31 81 -4
e  37 93 8
e  6 95 8
e  19 84 -2
e  35 51 -2
e  18 58 8
e  25 60 5
e  40 82 4
e  68 71 10
e  34 55 -5
e  7 12 -3
e  62 94 -4
e  17 31 -2
e  53 97 6
e  10 91 -5
e  14 23 0
e  16 20 -2
e  8 66 2
e  40 67 -2
e  4 26 5
e  65 85 8
e  64 68 8
e  2 89 6
e  77 90 9
e  7 50 7
e  16 34 10
e  2 54 9
e  13 30 1
e  24 64 -1
e  31 33 10
e  23 35 8
e  80 90 3
e  6 12 0
e  2 73 0
e  54 87 10
e  8 62 5
e  14 20 4
e  16 51 5
e  30 39 9
e  69 93 7
e  24 44 5
e  17 39 3
e  67 73 0
e  0 55 9
e  10 60 -4
e  20 98 -2
e  22 87 10
e  70 80 2
e  2 42 10
e  36 37 5
e  40 81 8
e  4 73 -2
e  66 94 4
e  4 91 1
e  10 19 10
e  56 71 8
e  31 57 0
e  35 72 2
e  1 40 -5
e  23 69 7
e  24 98 3
e  8 89 6
e  8 41 10
e  2 52 4
e  67 89 9
e  62 69 -3
e  38 41 4
e  16 85 -5
e  15 63 -1
e  8 80 3
e  25 61 -3
e  19 52 6
e  63 78 7
e  55 84 -4
e  67 76 -1
e  8 40 8
e  63 81 1
e  2 47 -4
e  8 87 6
e  23 54 -1
e  13 61 -2
e  82 94 10
e  18 70 3
e  67 86 -4
e  34 41 -1
e  37 66 -1
e  17 51 9
e  19 25 -4
e  31 58 10
e  40 99 2
e  17 64 4
e  3 70 -1
e  0 56 -5
e  14 25 -4
e  2 69 1
e  2 70 -1
e  11 71 2
e  27 34 8
e  23 28 7
e  51 96 5
e  91 92 -5
e  34 93 -2
e  8 93 -1
e  37 75 -2
e  19 98 3
e  38 91 5
e  69 74 1
e  7 53 2
e  65 97 -2
e  1 70 3
e  71 80 0
e  1 97 3
e  39 40 10
e  89 94 6
e  34 88 10
e  11 78 7
e  63 91 3
e  33 59 9
e  10 70 8
e  52 60 7
e  21 24 -1
e  9 81 10
e  13 89 -1
e  28 86 9
e  22 70 -4
e  11 32 3
e  31 59 10
e  51 87 1
e  28 85 -4
e  7 44 2
e  4 36 -4
e  16 78 7
e  36 62 0
e  8 11 -4
e  18 24 2
e  56 79 0
e  53 99 4
e  56 82 -4
e  60 79 6
e  10 87 2
e  71 94 9
e  7 58 -3
e  48 65 -4
e  12 24 -2
e  24 26 2
e  26 79 5
e  50 88 6
e  9 22 0
e  11 79 -3
e  2 31 7
e  16 69 2
e  28 41 5
e  7 56 9
e  76 86 -4
e  32 40 10
e  30 64 7
e  74 82 7
e  44 98 7
e  14 52 0
e  70 74 5
e  61 82 9
e  25 63 -3
e  18 51 -5
e  38 44 8
e  57 89 -2
e  76 91 8
e  9 63 -5
e  6 57 9
e  26 51 3
e  62 68 3
e  18 96 6
e  40 63 3
e  25 86 2
e  8 92 -4
e  69 79 -5
e  0 22 -1
e  64 94 7
e  47 59 -4
e  11 77 10
e  42 78 3
e  25 79 -1
e  91 98 0
e  32 77 4
e  10 77 3
e  46 58 5
e  41 78 0
e  10 38 -4
e  0 50 -5
e  10 40 4
e  36 77 8
e  8 65 3
e  46 67 5
e  24 31 -4
e  18 50 -3
e  38 99 0
e  21 51 4
e  58 89 5
e  3 54 0
e  86 99 4
e  23 91 8
e  71 88 4
e  17 91 2
e  21 45 3
e  57 86 10
e  36 66 2
e  61 86 -2
e  57 84 -2
e  9 44 6
e  19 71 -4
e  20 27 4
e  56 59 3
e  1 76 2
e  47 54 9
e  82 93 -1
e  62 95 3
e  21 30 2
e  11 48 -1
e  52 96 10
e  15 69 7
e  30 85 4
e  67 82 -5
e  14 29 6
e  28 97 7
e  70 89 4
e  16 35 8
e  32 36 -5
e  16 83 2
e  50 99 5
e  45 81 7
e  27 57 -5
e  29 60 -5
e  3 92 3
e  32 80 3
e  44 59 -2
e  34 66 4
e  45 58 -3
e  10 32 5
e  1 25 4
e  37 42 3
e  13 38 -5
e  1 47 0
e  19 97 0
e  7 68 9
e  23 33 5
e  24 39 7
e  54 70 -3
e  36 53 6
e  47 48 8
e  33 61 -1
e  1 91 8
e  24 68 -5
e  79 83 9
e  7 25 4
e  44 69 10
e  26 95 0
e  31 79 1
e  3 11 1
e  37 78 -1
e  36 95 -2
e  43 87 6
e  12 18 10
e  44 79 5
e  29 35 -5
e  40 47 4
e  57 69 6
e  31 62 10
e  9 72 7
e  13 50 -4
e  39 48 -1
e  60 88 7
e  72 89 6
e  20 60 -5
e  7 84 -3
e  11 15 -1
e  34 68 3
e  44 84 4
e  30 68 -3
e  31 40 5
e  8 29 2
e  31 75 1
e  31 64 9
