c Minimum Spanning Tree
c
c nodes:  500 ; arcs:  10000 ; cost range:  -5 - 10
c
p mst  500 10000
e  294 316 9
e  38 317 1
e  206 318 -5
e  271 319 8
e  62 320 10
e  77 321 2
e  160 322 7
e  274 323 9
e  319 324 6
e  265 325 7
e  139 326 2
e  41 327 -5
e  96 328 -3
e  12 329 2
e  204 330 -5
e  317 331 10
e  153 332 -1
e  280 333 -4
e  216 334 6
e  161 335 1
e  119 336 -2
e  118 337 -2
e  314 338 -1
e  74 339 0
e  46 340 -3
e  277 341 1
e  251 342 -3
e  108 343 5
e  311 344 5
e  40 345 6
e  239 346 10
e  266 347 7
e  327 348 2
e  207 349 6
e  131 350 9
e  273 351 0
e  282 352 9
e  184 353 -5
e  293 354 0
e  119 355 1
e  123 356 -1
e  117 357 1
e  275 358 1
e  95 359 2
e  301 360 -2
e  202 361 7
e  269 362 7
e  104 363 -2
e  225 364 8
e  13 365 8
e  174 366 1
e  15 367 -5
e  240 368 2
e  97 369 -5
e  236 370 0
e  178 371 4
e  75 372 0
e  56 373 4
e  46 374 9
e  74 375 5
e  125 376 3
e  52 377 4
e  143 378 1
e  267 379 6
e  136 380 -4
e  25 381 3
e  359 382 5
e  76 383 6
e  298 384 8
e  115 385 4
e  106 386 8
e  208 387 7
e  231 388 5
e  218 389 -5
e  251 390 4
e  260 391 0
e  14 392 -1
e  335 393 9
e  127 394 1
e  195 395 -2
e  123 396 -1
e  128 397 -2
e  90 398 -5
e  182 399 -5
e  308 400 6
e  113 401 -4
e  238 402 7
e  307 403 3
e  319 404 8
e  324 405 4
e  209 406 7
e  374 407 0
e  178 408 8
e  347 409 -4
e  99 410 -4
e  140 411 -3
e  56 412 -4
e  114 413 0
e  43 414 10
e  94 415 1
e  125 416 -3
e  241 417 2
e  319 418 10
e  158 419 5
e  114 420 -4
e  315 421 0
e  319 422 6
e  199 423 9
e  149 424 5
e  2 425 -2
e  3 426 2
e  210 427 -3
e  392 428 4
e  340 429 0
e  400 430 5
e  391 431 6
e  190 432 10
e  356 433 5
e  92 434 -5
e  74 435 -1
e  263 436 -4
e  233 437 3
e  254 438 4
e  208 439 9
e  141 440 6
e  413 441 5
e  376 442 0
e  387 443 7
e  312 444 5
e  238 445 2
e  358 446 5
e  145 447 5
e  32 448 -4
e  19 449 3
e  271 450 -1
e  238 451 -4
e  160 452 8
e  365 453 10
e  204 454 10
e  33 455 6
e  189 456 6
e  82 457 -3
e  60 458 10
e  283 459 -5
e  122 460 4
e  148 461 8
e  154 462 9
e  33 463 10
e  159 464 -2
e  197 465 7
e  133 466 3
e  429 467 10
e  389 468 10
e  282 469 10
e  462 470 -3
e  14 471 5
e  41 472 8
e  150 473 7
e  425 474 1
e  48 475 -5
e  387 476 -4
e  426 477 5
e  24 478 6
e  108 479 7
e  175 480 -2
e  476 481 -1
e  451 482 7
e  465 483 -3
e  445 484 -4
e  199 485 0
e  3 486 10
e  252 487 10
e  377 488 -3
e  91 489 7
e  300 490 -5
e  315 491 6
e  28 492 9
e  321 493 4
e  300 494 -4
e  312 495 -5
e  137 496 0
e  91 497 1
e  314 498 6
e  356 499 6
e  64 225 2
e  97 306 4
e  195 357 2
e  158 399 2
e  176 308 2
e  199 495 3
e  275 435 -2
e  66 180 5
e  14 91 1
e  11 342 6
e  166 289 0
e  88 424 7
e  7 24 -3
e  75 198 7
e  329 455 3
e  72 311 3
e  272 315 7
e  24 369 9
e  104 342 4
e  367 452 6
e  101 244 5
e  452 491 -2
e  79 391 5
e  38 40 6
e  256 435 4
e  98 287 -5
e  191 247 9
e  63 471 2
e  244 475 1
e  20 340 3
e  164 317 -3
e  125 394 5
e  361 428 10
e  330 412 1
e  420 427 3
e  0 387 9
e  163 468 -2
e  391 451 -4
e  17 372 7
e  94 432 0
e  124 493 3
e  408 492 0
e  53 406 9
e  101 206 5
e  127 321 -5
e  252 358 1
e  29 179 8
e  144 362 1
e  146 190 10
e  267 301 10
e  137 176 9
e  214 233 9
e  266 370 1
e  277 428 -5
e  278 300 7
e  169 325 8
e  15 326 8
e  203 328 0
e  244 404 3
e  74 362 0
e  28 435 1
e  184 374 6
e  24 65 9
e  201 485 10
e  189 478 1
e  155 457 1
e  62 70 1
e  298 468 4
e  59 203 2
e  43 126 -4
e  37 446 6
e  55 462 -3
e  5 447 8
e  57 385 5
e  210 329 -2
e  75 224 3
e  271 369 -1
e  219 454 -3
e  54 318 -3
e  153 375 1
e  48 325 9
e  162 351 10
e  136 467 -2
e  18 113 0
e  229 311 -2
e  52 469 5
e  25 444 0
e  52 370 -4
e  161 488 10
e  84 282 3
e  115 397 0
e  121 407 -2
e  115 469 -5
e  109 229 7
e  0 401 6
e  104 320 3
e  7 252 -5
e  58 215 10
e  12 174 3
e  58 219 3
e  416 432 -5
e  132 222 8
e  295 448 7
e  358 453 6
e  27 201 -4
e  1 318 -4
e  21 253 5
e  369 413 6
e  375 471 7
e  295 347 6
e  195 328 10
e  390 413 2
e  51 330 -2
e  350 419 10
e  406 436 -4
e  284 477 -1
e  480 496 0
e  91 235 8
e  20 311 -4
e  237 280 8
e  141 446 -4
e  149 396 6
e  74 304 7
e  145 235 8
e  81 264 5
e  38 181 -5
e  260 490 10
e  197 337 8
e  11 393 -1
e  318 429 10
e  263 357 3
e  224 437 -3
e  154 320 2
e  256 277 1
e  163 441 -3
e  134 199 3
e  72 486 -2
e  0 329 0
e  104 456 5
e  69 214 9
e  55 335 2
e  324 418 0
e  376 432 10
e  94 115 -5
e  159 446 -3
e  89 116 5
e  51 271 4
e  296 479 2
e  277 383 -5
e  145 259 -5
e  397 480 10
e  190 247 0
e  46 238 -5
e  107 454 9
e  43 99 1
e  125 288 5
e  347 466 0
e  330 404 10
e  8 431 8
e  244 339 -5
e  70 485 5
e  51 434 10
e  317 433 0
e  118 288 -3
e  267 453 0
e  328 366 9
e  3 199 -2
e  226 337 7
e  23 241 -2
e  301 442 8
e  370 492 6
e  251 328 10
e  16 138 2
e  237 388 6
e  121 175 5
e  240 393 5
e  26 340 9
e  50 146 -5
e  296 371 3
e  95 281 4
e  10 96 5
e  3 388 10
e  82 313 10
e  14 250 3
e  139 410 -2
e  208 448 -1
e  32 195 9
e  144 359 4
e  102 287 -5
e  341 439 -5
e  213 368 -3
e  178 321 10
e  132 225 9
e  83 213 7
e  18 211 0
e  236 305 7
e  54 342 1
e  13 477 10
e  417 461 2
e  73 331 -2
e  326 435 -1
e  61 83 2
e  234 276 0
e  82 319 4
e  241 399 9
e  373 452 0
e  15 440 4
e  290 321 8
e  218 469 -2
e  296 386 4
e  75 321 -1
e  244 309 7
e  79 195 4
e  52 174 -1
e  191 231 -1
e  87 449 -5
e  107 227 0
e  47 174 -2
e  86 388 -4
e  31 283 -5
e  128 370 -2
e  151 471 8
e  298 448 9
e  40 422 -2
e  86 254 8
e  131 223 0
e  10 481 -5
e  214 414 1
e  304 415 5
e  130 215 2
e  224 459 8
e  96 409 -1
e  299 434 10
e  137 384 -3
e  400 480 -1
e  140 285 3
e  439 448 8
e  41 372 5
e  129 374 9
e  75 150 2
e  11 39 -2
e  217 440 5
e  116 499 5
e  154 478 8
e  340 462 -2
e  87 315 5
e  293 417 9
e  101 183 -3
e  260 364 1
e  465 488 -3
e  138 248 -3
e  58 101 10
e  240 316 -1
e  132 366 1
e  8 344 3
e  19 275 4
e  90 146 9
e  411 481 0
e  52 422 5
e  211 352 -5
e  128 445 -3
e  260 309 0
e  31 152 -3
e  82 451 -1
e  79 81 10
e  12 201 2
e  63 310 2
e  135 196 2
e  113 399 0
e  112 208 -1
e  376 462 0
e  91 422 6
e  164 400 10
e  181 325 -2
e  70 265 10
e  101 412 9
e  215 496 -1
e  22 408 2
e  100 251 1
e  220 335 6
e  274 339 5
e  186 303 10
e  326 409 1
e  172 241 8
e  102 432 -1
e  315 452 1
e  173 470 -1
e  330 370 8
e  9 205 5
e  99 455 10
e  389 471 10
e  153 213 10
e  80 111 7
e  186 349 6
e  12 387 -1
e  154 453 1
e  104 433 4
e  209 267 10
e  44 385 3
e  1 428 4
e  0 2 10
e  119 396 6
e  242 386 -5
e  227 401 3
e  6 204 -4
e  433 469 -2
e  259 360 7
e  53 237 8
e  16 111 4
e  24 98 0
e  63 204 -5
e  438 453 6
e  54 339 4
e  73 378 -3
e  144 409 -3
e  120 430 1
e  199 432 9
e  72 215 6
e  29 68 1
e  150 317 0
e  23 475 2
e  416 494 2
e  72 445 6
e  250 418 -2
e  64 471 -1
e  329 474 9
e  117 208 8
e  459 467 10
e  176 185 10
e  39 407 8
e  53 304 -4
e  69 374 0
e  4 481 4
e  31 359 7
e  31 241 1
e  255 377 1
e  72 399 -2
e  101 410 5
e  96 381 5
e  21 62 8
e  246 288 -4
e  6 145 -5
e  289 354 -4
e  1 387 3
e  80 102 3
e  125 485 -2
e  240 497 -2
e  80 152 9
e  46 342 4
e  103 107 -4
e  114 410 9
e  154 461 5
e  258 277 2
e  122 431 0
e  57 357 10
e  275 315 8
e  36 151 1
e  310 328 -3
e  218 372 9
e  21 196 1
e  312 472 -3
e  309 402 9
e  110 445 10
e  46 301 5
e  121 236 -4
e  229 249 -5
e  223 247 9
e  235 396 -1
e  189 301 2
e  67 208 -5
e  219 375 -1
e  86 459 7
e  310 322 3
e  165 458 -3
e  174 466 5
e  176 256 3
e  210 312 2
e  100 158 1
e  27 396 -5
e  62 243 6
e  301 305 -4
e  280 419 3
e  401 456 3
e  20 221 1
e  140 148 -3
e  106 366 -2
e  57 197 1
e  19 201 10
e  157 181 1
e  37 254 -5
e  17 262 -5
e  358 456 1
e  156 331 9
e  63 480 5
e  119 233 4
e  285 466 9
e  360 462 10
e  198 349 9
e  339 477 8
e  375 467 8
e  286 430 6
e  372 398 3
e  10 308 6
e  379 480 -2
e  69 185 2
e  268 288 6
e  150 337 3
e  113 140 8
e  89 90 8
e  360 363 5
e  7 256 10
e  148 456 1
e  32 140 9
e  257 457 7
e  164 285 -3
e  55 188 7
e  131 251 -5
e  26 69 5
e  52 359 -5
e  305 434 -2
e  96 156 0
e  158 290 10
e  21 56 -1
e  32 83 0
e  172 266 4
e  268 495 8
e  331 468 3
e  261 462 -4
e  148 150 8
e  252 469 1
e  255 427 -5
e  25 396 8
e  276 462 -2
e  69 167 -2
e  38 240 7
e  238 407 9
e  2 67 6
e  66 497 6
e  284 300 4
e  228 483 3
e  73 273 -3
e  94 438 7
e  367 387 8
e  30 39 3
e  163 249 9
e  203 362 5
e  229 300 -3
e  144 391 1
e  132 323 2
e  319 428 1
e  42 494 5
e  92 124 7
e  137 453 9
e  197 307 -5
e  165 390 4
e  125 303 3
e  375 394 6
e  436 483 -5
e  173 218 5
e  82 118 3
e  116 306 9
e  73 393 9
e  263 297 7
e  149 371 1
e  212 350 8
e  39 397 9
e  48 76 10
e  103 158 2
e  328 495 0
e  88 440 8
e  275 373 3
e  69 347 -3
e  260 295 10
e  39 426 8
e  253 396 3
e  44 304 -5
e  0 332 2
e  35 302 -5
e  34 180 -5
e  13 375 -4
e  208 452 -1
e  112 499 -3
e  3 431 7
e  268 270 4
e  161 402 2
e  105 294 -2
e  10 218 8
e  63 189 0
e  51 445 -5
e  178 290 6
e  129 212 4
e  104 154 -4
e  28 457 8
e  292 485 1
e  56 57 -2
e  186 276 4
e  226 242 -2
e  248 481 1
e  16 77 4
e  112 127 10
e  186 443 -5
e  360 482 4
e  51 295 3
e  303 309 5
e  91 192 -5
e  45 363 2
e  38 316 6
e  132 254 6
e  130 466 -1
e  230 414 -5
e  252 324 2
e  48 421 1
e  127 418 5
e  37 52 -3
e  73 454 5
e  53 413 0
e  367 456 8
e  139 461 0
e  16 60 7
e  74 480 6
e  168 236 7
e  415 435 6
e  164 471 -3
e  72 477 -2
e  46 183 9
e  459 463 6
e  71 257 7
e  76 405 -5
e  287 305 1
e  341 348 8
e  115 195 4
e  17 403 4
e  167 392 7
e  176 498 5
e  259 426 6
e  74 331 1
e  111 201 9
e  189 327 9
e  83 245 0
e  63 90 9
e  172 481 3
e  242 276 -3
e  32 193 10
e  245 252 2
e  78 359 -5
e  52 87 6
e  181 218 10
e  211 435 10
e  60 180 -5
e  87 409 4
e  263 266 9
e  13 99 -5
e  154 259 -4
e  114 376 -5
e  169 277 7
e  0 98 -2
e  25 460 -4
e  141 201 -1
e  15 33 0
e  215 375 5
e  3 402 6
e  49 116 1
e  246 454 -2
e  156 205 -1
e  318 378 10
e  196 445 3
e  200 425 7
e  267 397 3
e  97 357 -1
e  32 43 -4
e  109 464 -5
e  27 91 9
e  29 190 -4
e  289 317 1
e  79 163 3
e  288 361 2
e  157 432 -5
e  57 236 4
e  106 177 5
e  276 306 -5
e  167 434 5
e  1 93 8
e  138 154 5
e  124 486 -1
e  92 145 0
e  187 381 5
e  281 482 1
e  11 47 -1
e  29 476 -4
e  177 218 0
e  308 406 4
e  429 458 4
e  77 163 -3
e  223 456 -2
e  91 325 -5
e  162 175 2
e  92 157 4
e  269 428 -2
e  144 298 -2
e  272 307 7
e  51 91 -1
e  31 473 10
e  273 371 6
e  27 121 -2
e  53 315 9
e  94 155 -1
e  146 276 -3
e  21 411 -3
e  153 340 5
e  197 289 4
e  225 392 10
e  94 114 -4
e  110 287 5
e  142 195 0
e  227 442 6
e  179 277 6
e  353 400 2
e  316 356 -4
e  285 395 -5
e  128 302 -3
e  141 497 3
e  31 329 5
e  182 475 5
e  118 411 6
e  405 429 10
e  129 255 2
e  70 141 3
e  429 486 7
e  422 475 6
e  318 436 -1
e  213 483 0
e  310 405 7
e  278 461 -3
e  32 252 -2
e  75 381 0
e  354 480 -2
e  227 444 0
e  102 490 1
e  42 52 -4
e  67 485 0
e  154 459 4
e  345 359 10
e  56 475 -4
e  201 218 6
e  97 353 8
e  81 302 10
e  223 295 -1
e  15 289 5
e  134 226 3
e  43 442 1
e  233 293 8
e  82 128 0
e  326 471 7
e  83 142 4
e  120 406 -4
e  70 370 6
e  113 127 9
e  22 137 5
e  237 466 4
e  225 385 -5
e  255 368 -4
e  157 350 -3
e  85 299 -4
e  286 429 6
e  97 149 8
e  46 423 -5
e  138 144 -1
e  46 201 -2
e  88 469 1
e  196 341 1
e  38 449 4
e  301 333 5
e  346 443 -3
e  122 362 -1
e  114 290 1
e  101 377 2
e  106 451 8
e  89 329 -4
e  255 421 2
e  94 377 10
e  121 408 4
e  74 193 1
e  79 444 -2
e  89 118 -2
e  183 388 4
e  22 110 -2
e  46 430 -1
e  109 417 3
e  60 391 0
e  123 296 7
e  78 338 -2
e  90 449 0
e  351 493 4
e  362 372 -4
e  125 313 8
e  88 153 5
e  9 404 -4
e  32 178 0
e  30 315 6
e  19 411 6
e  132 296 -4
e  364 427 1
e  18 84 4
e  293 329 -4
e  50 248 1
e  171 482 0
e  184 346 -3
e  297 490 4
e  45 277 5
e  166 283 9
e  118 449 -3
e  25 82 -4
e  23 192 -5
e  115 463 0
e  265 283 -1
e  17 70 2
e  296 415 -2
e  150 279 -1
e  72 95 10
e  162 206 2
e  111 239 1
e  242 372 9
e  96 201 0
e  21 432 -5
e  175 403 -5
e  3 339 -3
e  101 153 7
e  300 362 7
e  10 126 -5
e  155 375 5
e  48 53 10
e  354 375 7
e  65 498 3
e  18 59 9
e  284 441 10
e  24 437 3
e  337 483 6
e  17 460 -1
e  70 181 10
e  46 182 -5
e  334 368 10
e  164 201 -2
e  33 127 1
e  95 195 2
e  23 85 2
e  15 225 -3
e  240 261 -5
e  112 416 3
e  283 408 -2
e  48 213 -5
e  184 398 1
e  345 421 7
e  370 484 2
e  148 470 10
e  220 324 8
e  66 114 -5
e  271 473 6
e  103 327 10
e  35 386 -1
e  92 447 -3
e  327 393 0
e  263 418 5
e  374 459 1
e  367 437 10
e  61 285 -5
e  385 468 -4
e  144 493 6
e  79 473 -2
e  312 381 -2
e  198 243 4
e  312 485 -4
e  317 386 -2
e  145 360 9
e  169 303 -1
e  314 478 10
e  10 31 10
e  249 398 6
e  225 387 -5
e  93 384 6
e  77 151 -3
e  43 343 -1
e  241 333 3
e  24 48 6
e  87 217 7
e  11 391 6
e  137 478 0
e  141 246 5
e  369 377 0
e  95 231 -5
e  184 202 10
e  63 226 -4
e  168 233 2
e  25 382 9
e  283 313 9
e  331 458 -5
e  187 363 -1
e  199 387 -3
e  471 499 3
e  142 204 4
e  151 397 7
e  92 304 0
e  251 255 1
e  175 279 -2
e  195 340 10
e  115 231 -2
e  202 245 1
e  42 138 -3
e  261 274 0
e  403 413 6
e  100 159 5
e  247 297 8
e  36 357 -5
e  27 397 3
e  97 441 -1
e  135 359 7
e  16 55 3
e  144 435 -2
e  168 378 -3
e  43 78 7
e  390 404 6
e  88 274 2
e  173 274 6
e  161 390 0
e  453 473 4
e  136 238 10
e  183 481 -4
e  120 415 0
e  266 300 3
e  244 477 -3
e  269 350 6
e  145 162 1
e  235 437 2
e  380 418 4
e  353 499 3
e  425 497 8
e  240 448 -2
e  172 439 1
e  11 78 4
e  129 320 0
e  44 99 7
e  22 114 7
e  222 243 8
e  392 477 4
e  205 449 6
e  124 474 2
e  184 313 4
e  5 107 3
e  218 317 5
e  140 390 -1
e  280 283 5
e  152 262 10
e  318 416 1
e  0 318 5
e  44 105 -5
e  122 358 -3
e  442 458 -2
e  127 316 8
e  53 131 4
e  165 410 6
e  156 295 5
e  284 397 0
e  169 364 2
e  8 419 -4
e  234 462 6
e  192 274 0
e  114 479 7
e  209 373 0
e  158 311 6
e  28 165 -3
e  427 475 3
e  249 335 -4
e  198 457 5
e  3 474 1
e  1 183 -4
e  139 460 3
e  298 333 5
e  208 438 7
e  113 476 4
e  421 435 9
e  161 457 8
e  5 329 3
e  13 256 6
e  112 279 5
e  274 472 8
e  17 485 6
e  151 167 6
e  268 331 9
e  106 440 -5
e  68 312 -1
e  35 196 9
e  453 474 4
e  93 184 6
e  115 251 2
e  186 411 1
e  145 383 4
e  157 348 6
e  6 308 10
e  225 275 4
e  25 447 2
e  161 325 -5
e  47 149 1
e  275 393 3
e  96 486 10
e  163 207 2
e  85 349 -3
e  63 464 5
e  110 329 -1
e  302 450 2
e  12 209 -5
e  117 480 0
e  204 284 3
e  86 274 -4
e  7 200 -5
e  6 453 1
e  162 254 6
e  259 263 -3
e  272 458 -2
e  61 132 3
e  111 350 6
e  32 242 -2
e  170 458 9
e  35 188 1
e  253 329 3
e  365 375 -3
e  332 443 0
e  223 416 1
e  136 138 -5
e  19 266 10
e  14 31 7
e  291 483 8
e  213 300 -4
e  341 413 -2
e  3 435 2
e  265 397 -1
e  334 408 6
e  71 161 -5
e  53 493 -2
e  82 388 -2
e  227 356 -3
e  436 439 10
e  104 267 -4
e  273 308 2
e  127 136 2
e  226 467 8
e  234 400 5
e  23 394 -5
e  133 497 -1
e  196 205 2
e  81 259 -1
e  259 477 -2
e  13 247 -4
e  28 204 8
e  82 144 9
e  250 378 -1
e  364 491 6
e  221 287 1
e  245 412 10
e  107 146 5
e  91 449 5
e  79 216 -1
e  60 450 -3
e  140 474 -5
e  206 402 8
e  100 391 0
e  120 390 -3
e  170 282 -5
e  156 347 4
e  419 474 9
e  300 368 2
e  246 284 0
e  250 425 10
e  362 432 10
e  159 406 -3
e  231 318 10
e  38 308 0
e  189 395 -1
e  271 432 4
e  218 300 2
e  93 361 5
e  226 288 1
e  434 490 6
e  134 490 3
e  269 364 -5
e  37 165 1
e  72 475 -5
e  39 51 -4
e  179 400 3
e  104 329 -4
e  128 380 2
e  285 440 1
e  72 152 -3
e  355 367 1
e  110 320 5
e  168 410 4
e  140 147 1
e  117 168 -5
e  200 410 9
e  25 110 9
e  413 416 -4
e  125 220 2
e  259 445 6
e  289 372 4
e  283 299 4
e  285 416 7
e  110 196 6
e  111 176 5
e  53 355 -4
e  216 423 4
e  94 325 6
e  16 281 7
e  83 441 9
e  455 459 -2
e  121 242 0
e  181 262 3
e  167 275 1
e  31 222 -4
e  267 469 -5
e  234 354 -1
e  370 474 -1
e  96 393 9
e  235 398 -5
e  404 453 3
e  166 469 3
e  277 462 -3
e  64 374 -2
e  227 302 6
e  201 420 -4
e  87 252 3
e  47 447 3
e  118 154 6
e  86 181 -4
e  18 400 6
e  36 388 3
e  82 328 -2
e  229 361 7
e  397 458 7
e  116 448 -2
e  84 379 2
e  110 360 4
e  93 278 -4
e  121 144 6
e  260 444 2
e  63 390 9
e  174 407 10
e  40 353 3
e  16 132 6
e  382 465 -1
e  337 480 -4
e  161 339 10
e  60 204 -3
e  180 330 5
e  67 201 3
e  447 459 1
e  175 235 1
e  286 302 8
e  159 457 8
e  31 341 3
e  295 492 -4
e  291 347 9
e  35 43 -1
e  0 302 -5
e  29 454 2
e  226 356 -5
e  87 423 0
e  172 345 0
e  227 361 -3
e  207 310 -1
e  145 215 -4
e  44 291 10
e  27 494 7
e  156 417 1
e  176 373 -4
e  246 443 -1
e  131 309 6
e  260 439 -4
e  374 405 0
e  262 274 -4
e  215 339 5
e  271 389 4
e  25 63 0
e  92 160 -1
e  4 456 -1
e  7 176 -4
e  40 140 -3
e  387 441 -1
e  188 471 8
e  14 177 5
e  117 287 4
e  19 232 0
e  85 267 9
e  70 91 0
e  47 54 -2
e  145 291 8
e  88 234 7
e  488 491 10
e  48 139 -2
e  194 226 5
e  108 442 3
e  51 487 6
e  129 137 0
e  153 201 -2
e  113 167 -4
e  468 479 -4
e  174 227 -5
e  124 484 1
e  92 461 4
e  114 459 -4
e  202 313 0
e  30 468 3
e  87 150 -1
e  19 86 0
e  165 485 6
e  209 390 -4
e  59 493 10
e  98 307 7
e  138 209 9
e  58 246 -4
e  259 447 4
e  197 240 5
e  91 138 9
e  267 482 3
e  334 336 10
e  148 366 3
e  335 432 9
e  109 111 -5
e  335 448 -1
e  81 389 6
e  110 148 5
e  255 329 -1
e  275 310 4
e  87 377 10
e  22 217 -1
e  227 395 -5
e  51 491 -1
e  16 75 9
e  147 399 1
e  261 334 -2
e  457 459 2
e  163 302 10
e  141 347 5
e  77 380 2
e  105 182 2
e  183 425 -5
e  54 442 -3
e  274 347 8
e  407 438 6
e  282 435 3
e  73 356 -1
e  4 223 -5
e  300 402 -2
e  47 262 7
e  159 243 -2
e  387 427 3
e  449 495 -5
e  25 406 3
e  276 307 2
e  8 494 9
e  73 429 -4
e  276 390 10
e  156 174 -2
e  264 384 10
e  30 169 -4
e  47 190 3
e  173 479 10
e  185 488 9
e  127 410 -3
e  364 365 1
e  127 293 0
e  88 467 10
e  163 291 0
e  70 418 5
e  478 479 -5
