c Minimum Spanning Tree
c
c nodes:  2000 ; arcs:  30000 ; cost range:  -5 - 10
c
p mst  2000 30000
e  57 483 9
e  417 484 -4
e  33 485 10
e  215 486 -1
e  341 487 8
e  394 488 7
e  359 489 6
e  242 490 6
e  89 491 -2
e  278 492 -4
e  443 493 0
e  78 494 -5
e  150 495 9
e  443 496 -5
e  35 497 2
e  441 498 1
e  170 499 2
e  204 500 8
e  380 501 8
e  202 502 7
e  476 503 -4
e  208 504 5
e  259 505 4
e  184 506 -4
e  260 507 -5
e  484 508 -4
e  47 509 5
e  371 510 -3
e  234 511 9
e  218 512 5
e  170 513 -3
e  290 514 1
e  361 515 10
e  162 516 3
e  61 517 -2
e  388 518 10
e  13 519 2
e  145 520 10
e  343 521 9
e  287 522 1
e  167 523 1
e  384 524 5
e  282 525 8
e  130 526 6
e  31 527 3
e  497 528 6
e  408 529 9
e  108 530 7
e  189 531 10
e  508 532 -5
e  53 533 2
e  472 534 8
e  521 535 -4
e  453 536 -3
e  105 537 8
e  296 538 -2
e  54 539 6
e  106 540 1
e  239 541 6
e  110 542 10
e  480 543 -2
e  21 544 8
e  401 545 10
e  539 546 -2
e  451 547 3
e  174 548 10
e  118 549 -5
e  288 550 9
e  81 551 10
e  351 552 -4
e  341 553 4
e  216 554 5
e  198 555 7
e  419 556 -3
e  292 557 10
e  515 558 9
e  319 559 8
e  224 560 2
e  408 561 7
e  227 562 -2
e  145 563 5
e  536 564 2
e  343 565 6
e  393 566 10
e  434 567 -2
e  478 568 0
e  247 569 -2
e  90 570 1
e  16 571 5
e  234 572 6
e  297 573 4
e  15 574 0
e  361 575 6
e  167 576 4
e  409 577 -5
e  506 578 5
e  505 579 -2
e  58 580 8
e  436 581 6
e  182 582 10
e  452 583 3
e  266 584 -2
e  86 585 -2
e  421 586 8
e  340 587 -3
e  185 588 2
e  329 589 -3
e  473 590 -3
e  184 591 2
e  36 592 8
e  141 593 1
e  111 594 8
e  534 595 -3
e  410 596 0
e  125 597 3
e  156 598 9
e  437 599 7
e  150 600 -3
e  537 601 0
e  286 602 -3
e  294 603 0
e  31 604 1
e  87 605 3
e  273 606 9
e  411 607 7
e  342 608 1
e  22 609 1
e  20 610 10
e  354 611 -1
e  31 612 -3
e  38 613 9
e  23 614 5
e  11 615 -2
e  309 616 -3
e  579 617 -3
e  535 618 -2
e  554 619 -2
e  480 620 -1
e  287 621 2
e  300 622 4
e  68 623 -5
e  269 624 -3
e  599 625 -4
e  180 626 3
e  458 627 -5
e  551 628 6
e  479 629 1
e  322 630 6
e  94 631 4
e  94 632 3
e  14 633 3
e  6 634 -1
e  385 635 -2
e  355 636 -2
e  190 637 6
e  102 638 1
e  328 639 6
e  618 640 4
e  566 641 8
e  344 642 -5
e  307 643 8
e  216 644 -4
e  250 645 -1
e  268 646 7
e  434 647 1
e  569 648 10
e  15 649 8
e  118 650 -3
e  406 651 -4
e  565 652 4
e  594 653 -1
e  49 654 -4
e  542 655 -5
e  52 656 0
e  533 657 -5
e  535 658 0
e  587 659 10
e  491 660 -4
e  67 661 10
e  390 662 -1
e  318 663 -5
e  100 664 -1
e  150 665 1
e  576 666 6
e  136 667 7
e  378 668 -2
e  34 669 4
e  359 670 5
e  328 671 -4
e  297 672 9
e  604 673 -5
e  393 674 7
e  646 675 7
e  501 676 -2
e  260 677 -4
e  402 678 4
e  675 679 7
e  641 680 -3
e  117 681 -1
e  10 682 -1
e  257 683 0
e  469 684 8
e  547 685 7
e  627 686 3
e  488 687 2
e  615 688 6
e  31 689 1
e  366 690 5
e  484 691 6
e  433 692 -5
e  511 693 1
e  398 694 8
e  39 695 6
e  488 696 -3
e  532 697 -2
e  570 698 7
e  193 699 -5
e  221 700 -5
e  94 701 10
e  178 702 -5
e  295 703 8
e  437 704 2
e  42 705 0
e  485 706 1
e  182 707 3
e  604 708 9
e  27 709 1
e  171 710 -1
e  487 711 2
e  275 712 8
e  282 713 9
e  242 714 5
e  9 715 7
e  605 716 7
e  659 717 9
e  349 718 -1
e  220 719 -4
e  260 720 4
e  146 721 5
e  631 722 8
e  576 723 1
e  654 724 -2
e  640 725 0
e  215 726 2
e  54 727 -1
e  560 728 -2
e  551 729 6
e  492 730 6
e  57 731 1
e  39 732 7
e  239 733 5
e  546 734 8
e  138 735 3
e  259 736 -3
e  569 737 -5
e  535 738 -1
e  70 739 8
e  421 740 7
e  719 741 2
e  8 742 8
e  654 743 7
e  229 744 9
e  3 745 8
e  607 746 2
e  664 747 3
e  587 748 0
e  244 749 0
e  205 750 -3
e  644 751 0
e  668 752 -2
e  25 753 7
e  22 754 -4
e  15 755 0
e  648 756 -2
e  101 757 -3
e  206 758 7
e  628 759 -4
e  711 760 3
e  514 761 10
e  299 762 9
e  575 763 10
e  718 764 -5
e  548 765 10
e  389 766 -2
e  533 767 -3
e  335 768 4
e  649 769 -1
e  290 770 -4
e  75 771 9
e  401 772 -5
e  24 773 6
e  603 774 -1
e  91 775 6
e  703 776 8
e  1 777 -5
e  375 778 2
e  334 779 -5
e  317 780 5
e  9 781 -1
e  58 782 -2
e  257 783 3
e  389 784 0
e  492 785 9
e  601 786 -1
e  721 787 -4
e  706 788 4
e  11 789 6
e  787 790 -1
e  538 791 8
e  529 792 3
e  303 793 -2
e  402 794 -1
e  447 795 6
e  347 796 -4
e  323 797 -5
e  47 798 -2
e  469 799 -4
e  272 800 5
e  196 801 9
e  504 802 -5
e  305 803 -5
e  613 804 1
e  99 805 8
e  780 806 -3
e  173 807 0
e  57 808 -4
e  760 809 6
e  142 810 -1
e  594 811 0
e  195 812 5
e  171 813 6
e  661 814 1
e  379 815 4
e  39 816 2
e  182 817 2
e  314 818 -1
e  553 819 3
e  749 820 9
e  450 821 -1
e  814 822 9
e  156 823 1
e  1 824 8
e  36 825 -4
e  98 826 0
e  194 827 8
e  787 828 3
e  64 829 -2
e  70 830 -5
e  468 831 2
e  710 832 4
e  602 833 3
e  124 834 7
e  84 835 1
e  44 836 9
e  217 837 5
e  9 838 3
e  241 839 8
e  476 840 -4
e  153 841 2
e  439 842 1
e  271 843 -5
e  835 844 7
e  658 845 -1
e  757 846 9
e  705 847 0
e  138 848 6
e  325 849 0
e  63 850 1
e  808 851 -2
e  335 852 2
e  376 853 8
e  168 854 -2
e  469 855 5
e  575 856 2
e  405 857 5
e  373 858 4
e  586 859 -3
e  744 860 -2
e  534 861 -5
e  739 862 2
e  45 863 7
e  384 864 2
e  445 865 6
e  679 866 -3
e  65 867 3
e  415 868 -2
e  679 869 -1
e  762 870 10
e  354 871 -4
e  632 872 -5
e  223 873 2
e  257 874 -5
e  434 875 -5
e  219 876 4
e  83 877 2
e  151 878 2
e  275 879 10
e  270 880 3
e  202 881 6
e  421 882 3
e  873 883 -2
e  591 884 10
e  465 885 7
e  434 886 -1
e  179 887 -1
e  248 888 4
e  435 889 -5
e  100 890 8
e  793 891 4
e  56 892 -2
e  370 893 9
e  13 894 9
e  833 895 -2
e  365 896 10
e  365 897 6
e  421 898 4
e  773 899 -4
e  276 900 6
e  303 901 2
e  457 902 2
e  495 903 -3
e  843 904 10
e  451 905 6
e  685 906 -5
e  678 907 2
e  283 908 5
e  308 909 10
e  140 910 -3
e  115 911 9
e  432 912 3
e  37 913 9
e  433 914 6
e  301 915 8
e  609 916 -2
e  322 917 6
e  812 918 10
e  884 919 -4
e  71 920 -2
e  907 921 1
e  511 922 3
e  25 923 10
e  109 924 2
e  750 925 -5
e  751 926 3
e  838 927 5
e  421 928 0
e  774 929 4
e  1 930 9
e  650 931 -2
e  79 932 -2
e  147 933 4
e  574 934 1
e  634 935 -5
e  479 936 4
e  915 937 5
e  54 938 9
e  606 939 -1
e  484 940 3
e  94 941 -5
e  34 942 -2
e  857 943 0
e  829 944 0
e  887 945 8
e  821 946 10
e  736 947 -4
e  261 948 8
e  134 949 0
e  311 950 -4
e  843 951 -1
e  609 952 3
e  648 953 -3
e  16 954 6
e  150 955 -1
e  306 956 6
e  845 957 -2
e  54 958 -3
e  32 959 9
e  548 960 -3
e  932 961 6
e  228 962 9
e  286 963 10
e  868 964 5
e  120 965 0
e  844 966 8
e  567 967 -2
e  339 968 8
e  293 969 4
e  17 970 5
e  894 971 2
e  134 972 5
e  290 973 0
e  420 974 1
e  771 975 8
e  73 976 9
e  765 977 -3
e  216 978 10
e  172 979 -5
e  927 980 -3
e  37 981 4
e  958 982 1
e  196 983 2
e  623 984 9
e  217 985 1
e  222 986 -1
e  237 987 2
e  273 988 -2
e  74 989 -5
e  498 990 5
e  491 991 -1
e  985 992 5
e  874 993 -4
e  97 994 6
e  98 995 5
e  232 996 10
e  990 997 9
e  608 998 9
e  270 999 1
e  974 1000 -2
e  372 1001 -5
e  395 1002 -5
e  692 1003 5
e  325 1004 -3
e  850 1005 0
e  716 1006 5
e  476 1007 -5
e  245 1008 -4
e  290 1009 -2
e  100 1010 4
e  950 1011 6
e  844 1012 0
e  360 1013 -2
e  673 1014 4
e  225 1015 8
e  699 1016 -1
e  857 1017 0
e  777 1018 6
e  758 1019 6
e  195 1020 -1
e  547 1021 10
e  739 1022 7
e  401 1023 0
e  766 1024 -2
e  938 1025 7
e  990 1026 6
e  779 1027 0
e  100 1028 -1
e  813 1029 4
e  957 1030 10
e  998 1031 9
e  627 1032 3
e  428 1033 -5
e  451 1034 -4
e  368 1035 -5
e  736 1036 3
e  627 1037 4
e  415 1038 -2
e  867 1039 -4
e  886 1040 -3
e  239 1041 -2
e  1026 1042 1
e  972 1043 5
e  569 1044 10
e  793 1045 -2
e  947 1046 -1
e  297 1047 -5
e  369 1048 -3
e  121 1049 6
e  370 1050 1
e  291 1051 0
e  743 1052 8
e  524 1053 7
e  415 1054 5
e  511 1055 6
e  696 1056 8
e  589 1057 9
e  551 1058 -5
e  957 1059 5
e  3 1060 8
e  749 1061 5
e  894 1062 -3
e  54 1063 -2
e  205 1064 0
e  713 1065 1
e  844 1066 9
e  250 1067 5
e  229 1068 6
e  771 1069 1
e  405 1070 2
e  821 1071 3
e  559 1072 -3
e  480 1073 1
e  1000 1074 6
e  272 1075 2
e  1019 1076 1
e  864 1077 -5
e  855 1078 -4
e  776 1079 -5
e  460 1080 1
e  189 1081 6
e  728 1082 6
e  497 1083 4
e  6 1084 -4
e  713 1085 8
e  196 1086 8
e  995 1087 -4
e  733 1088 3
e  19 1089 -2
e  1069 1090 0
e  73 1091 -1
e  532 1092 -5
e  688 1093 3
e  68 1094 -1
e  946 1095 3
e  47 1096 10
e  970 1097 8
e  345 1098 5
e  513 1099 -3
e  785 1100 9
e  453 1101 -1
e  926 1102 8
e  618 1103 -3
e  112 1104 4
e  158 1105 -2
e  698 1106 7
e  883 1107 9
e  17 1108 9
e  242 1109 9
e  78 1110 7
e  347 1111 9
e  94 1112 5
e  93 1113 3
e  5 1114 -5
e  551 1115 4
e  823 1116 -5
e  18 1117 7
e  722 1118 4
e  565 1119 10
e  656 1120 4
e  216 1121 10
e  968 1122 -5
e  1022 1123 5
e  61 1124 7
e  142 1125 7
e  559 1126 8
e  7 1127 3
e  414 1128 2
e  165 1129 5
e  118 1130 -1
e  373 1131 3
e  969 1132 6
e  388 1133 10
e  1104 1134 2
e  213 1135 4
e  691 1136 -4
e  18 1137 4
e  515 1138 -1
e  911 1139 8
e  980 1140 0
e  349 1141 -4
e  10 1142 8
e  906 1143 -5
e  570 1144 4
e  161 1145 2
e  408 1146 10
e  418 1147 5
e  866 1148 10
e  453 1149 8
e  765 1150 -4
e  631 1151 6
e  25 1152 1
e  29 1153 -5
e  282 1154 9
e  274 1155 -3
e  252 1156 4
e  39 1157 3
e  887 1158 7
e  921 1159 -2
e  221 1160 1
e  773 1161 9
e  73 1162 1
e  335 1163 10
e  382 1164 1
e  774 1165 -2
e  160 1166 0
e  615 1167 -2
e  362 1168 -5
e  810 1169 1
e  27 1170 8
e  396 1171 8
e  495 1172 9
e  800 1173 8
e  198 1174 6
e  625 1175 -3
e  560 1176 -2
e  76 1177 -5
e  599 1178 6
e  1047 1179 6
e  611 1180 -3
e  224 1181 -1
e  933 1182 8
e  349 1183 -2
e  403 1184 3
e  1142 1185 3
e  825 1186 0
e  18 1187 7
e  591 1188 9
e  779 1189 10
e  383 1190 -1
e  443 1191 7
e  945 1192 0
e  967 1193 10
e  432 1194 8
e  551 1195 2
e  1012 1196 10
e  181 1197 -2
e  538 1198 8
e  532 1199 4
e  427 1200 4
e  1188 1201 -5
e  357 1202 -1
e  733 1203 1
e  486 1204 -2
e  990 1205 8
e  335 1206 2
e  1136 1207 9
e  582 1208 5
e  1148 1209 3
e  297 1210 9
e  115 1211 1
e  1185 1212 9
e  626 1213 6
e  774 1214 -3
e  981 1215 -3
e  548 1216 7
e  366 1217 0
e  1041 1218 9
e  1016 1219 -3
e  1155 1220 3
e  84 1221 -4
e  598 1222 10
e  391 1223 -4
e  648 1224 10
e  593 1225 0
e  766 1226 3
e  1179 1227 3
e  493 1228 4
e  199 1229 10
e  369 1230 3
e  502 1231 3
e  1057 1232 8
e  102 1233 7
e  1032 1234 2
e  290 1235 -3
e  707 1236 3
e  19 1237 -2
e  392 1238 -1
e  890 1239 -4
e  320 1240 -3
e  1162 1241 3
e  457 1242 5
e  218 1243 10
e  572 1244 7
e  564 1245 -3
e  1091 1246 9
e  771 1247 1
e  184 1248 -4
e  1000 1249 7
e  356 1250 3
e  1053 1251 7
e  1078 1252 10
e  1185 1253 -1
e  560 1254 -3
e  201 1255 0
e  692 1256 9
e  1229 1257 -5
e  608 1258 5
e  697 1259 3
e  1238 1260 4
e  939 1261 -5
e  1042 1262 9
e  748 1263 1
e  684 1264 3
e  694 1265 6
e  1076 1266 5
e  706 1267 5
e  513 1268 4
e  669 1269 4
e  976 1270 -5
e  959 1271 -3
e  847 1272 -3
e  1161 1273 1
e  211 1274 3
e  1043 1275 -4
e  65 1276 -3
e  71 1277 -1
e  226 1278 -2
e  1188 1279 10
e  13 1280 4
e  264 1281 6
e  455 1282 -3
e  808 1283 -3
e  1043 1284 0
e  28 1285 5
e  1260 1286 6
e  890 1287 -1
e  0 1288 7
e  1140 1289 -2
e  487 1290 5
e  175 1291 2
e  1132 1292 -5
e  1085 1293 1
e  1150 1294 8
e  739 1295 1
e  719 1296 5
e  290 1297 5
e  798 1298 -3
e  1163 1299 -1
e  502 1300 6
e  222 1301 0
e  709 1302 0
e  790 1303 6
e  171 1304 -5
e  210 1305 6
e  17 1306 3
e  865 1307 5
e  300 1308 0
e  1255 1309 1
e  188 1310 4
e  8 1311 -2
e  3 1312 7
e  1046 1313 7
e  407 1314 -5
e  1294 1315 6
e  750 1316 -1
e  767 1317 -3
e  1278 1318 9
e  806 1319 -2
e  1223 1320 8
e  305 1321 0
e  579 1322 8
e  352 1323 6
e  1311 1324 1
e  1156 1325 1
e  1264 1326 4
e  129 1327 7
e  330 1328 -4
e  550 1329 -4
e  230 1330 1
e  1002 1331 -2
e  189 1332 -1
e  149 1333 10
e  887 1334 9
e  606 1335 1
e  819 1336 3
e  959 1337 10
e  413 1338 7
e  880 1339 10
e  623 1340 -5
e  1273 1341 7
e  1196 1342 9
e  926 1343 -4
e  1314 1344 2
e  680 1345 -4
e  627 1346 10
e  1258 1347 -2
e  54 1348 -1
e  645 1349 -5
e  1249 1350 3
e  1064 1351 4
e  691 1352 7
e  558 1353 0
e  273 1354 6
e  1177 1355 0
e  1348 1356 0
e  381 1357 -4
e  811 1358 10
e  1263 1359 10
e  1339 1360 -1
e  1302 1361 -4
e  1135 1362 1
e  932 1363 5
e  1014 1364 3
e  525 1365 -5
e  1043 1366 10
e  144 1367 10
e  246 1368 -2
e  566 1369 5
e  551 1370 3
e  471 1371 9
e  490 1372 5
e  118 1373 6
e  761 1374 -1
e  587 1375 6
e  54 1376 -1
e  826 1377 6
e  976 1378 -4
e  118 1379 9
e  533 1380 0
e  564 1381 3
e  176 1382 -1
e  21 1383 1
e  91 1384 10
e  1059 1385 8
e  975 1386 2
e  403 1387 -5
e  1134 1388 0
e  1229 1389 4
e  447 1390 2
e  897 1391 0
e  1351 1392 4
e  1064 1393 0
e  882 1394 6
e  238 1395 -2
e  1217 1396 -3
e  334 1397 3
e  983 1398 -5
e  930 1399 -2
e  587 1400 9
e  503 1401 5
e  547 1402 -4
e  1187 1403 5
e  1372 1404 -4
e  46 1405 1
e  886 1406 0
e  736 1407 -4
e  1189 1408 6
e  921 1409 -1
e  735 1410 -4
e  557 1411 0
e  679 1412 9
e  1341 1413 -3
e  1162 1414 -4
e  650 1415 1
e  95 1416 4
e  641 1417 -3
e  132 1418 1
e  942 1419 2
e  111 1420 3
e  63 1421 9
e  339 1422 -5
e  294 1423 -5
e  311 1424 5
e  153 1425 6
e  316 1426 0
e  646 1427 9
e  452 1428 5
e  772 1429 5
e  190 1430 5
e  641 1431 -2
e  913 1432 -3
e  191 1433 -4
e  125 1434 3
e  879 1435 8
e  168 1436 9
e  336 1437 10
e  221 1438 4
e  480 1439 9
e  1067 1440 -1
e  1010 1441 -2
e  607 1442 8
e  890 1443 0
e  618 1444 -2
e  217 1445 -3
e  278 1446 -5
e  608 1447 8
e  181 1448 2
e  871 1449 2
e  1110 1450 -5
e  1282 1451 -5
e  1128 1452 -3
e  1342 1453 8
e  853 1454 4
e  549 1455 5
e  1315 1456 4
e  229 1457 6
e  86 1458 0
e  1176 1459 -2
e  1262 1460 -1
e  16 1461 9
e  1141 1462 -4
e  1054 1463 3
e  1083 1464 -1
e  319 1465 3
e  1041 1466 -2
e  1432 1467 8
e  427 1468 -2
e  739 1469 -1
e  147 1470 -1
e  449 1471 0
e  784 1472 3
e  885 1473 10
e  1078 1474 8
e  1182 1475 6
e  1023 1476 4
e  473 1477 0
e  1450 1478 4
e  1238 1479 8
e  89 1480 -2
e  605 1481 0
e  1218 1482 5
e  1074 1483 -1
e  1150 1484 -3
e  188 1485 4
e  250 1486 5
e  803 1487 5
e  360 1488 10
e  258 1489 1
e  738 1490 8
e  729 1491 1
e  684 1492 1
e  670 1493 4
e  1329 1494 0
e  839 1495 1
e  1331 1496 9
e  395 1497 1
e  867 1498 -3
e  747 1499 -4
e  877 1500 5
e  30 1501 3
e  357 1502 -5
e  804 1503 0
e  306 1504 7
e  1060 1505 5
e  593 1506 -2
e  607 1507 1
e  198 1508 -5
e  1222 1509 9
e  375 1510 7
e  221 1511 2
e  513 1512 7
e  1158 1513 6
e  1410 1514 0
e  400 1515 5
e  407 1516 -1
e  949 1517 1
e  933 1518 1
e  1091 1519 8
e  135 1520 1
e  1311 1521 -5
e  516 1522 -1
e  1256 1523 3
e  683 1524 3
e  521 1525 0
e  1186 1526 3
e  98 1527 -4
e  650 1528 0
e  478 1529 5
e  1133 1530 1
e  204 1531 -3
e  1265 1532 1
e  706 1533 1
e  859 1534 4
e  559 1535 6
e  811 1536 -5
e  701 1537 8
e  1503 1538 9
e  179 1539 2
e  837 1540 -4
e  1460 1541 4
e  266 1542 4
e  273 1543 -1
e  662 1544 -5
e  909 1545 9
e  848 1546 8
e  1020 1547 1
e  78 1548 7
e  832 1549 9
e  63 1550 -1
e  974 1551 2
e  1110 1552 3
e  610 1553 -2
e  1261 1554 6
e  1077 1555 3
e  1497 1556 8
e  264 1557 2
e  908 1558 1
e  1108 1559 2
e  1148 1560 4
e  896 1561 -5
e  1223 1562 2
e  376 1563 -4
e  169 1564 -4
e  1023 1565 5
e  1416 1566 1
e  1524 1567 -1
e  1082 1568 6
e  611 1569 -1
e  1529 1570 -2
e  583 1571 5
e  21 1572 8
e  1115 1573 1
e  646 1574 7
e  323 1575 5
e  510 1576 -3
e  64 1577 6
e  1514 1578 9
e  856 1579 4
e  1248 1580 -4
e  1325 1581 -2
e  1353 1582 -2
e  390 1583 -2
