c Minimum Spanning Tree
c
c nodes:  1000 ; arcs:  8000 ; cost range:  -5 - 10
c
p mst  1000 8000
e  43 590 -5
e  544 591 -1
e  350 592 0
e  570 593 6
e  40 594 8
e  487 595 5
e  592 596 7
e  432 597 -3
e  364 598 -5
e  386 599 2
e  447 600 -2
e  104 601 4
e  212 602 -5
e  7 603 -4
e  547 604 7
e  60 605 6
e  601 606 -3
e  531 607 10
e  41 608 3
e  407 609 3
e  100 610 10
e  197 611 0
e  418 612 3
e  602 613 -4
e  313 614 10
e  339 615 -2
e  460 616 6
e  68 617 -5
e  117 618 -5
e  451 619 -3
e  581 620 1
e  30 621 0
e  338 622 7
e  58 623 4
e  385 624 10
e  80 625 -4
e  406 626 10
e  302 627 0
e  557 628 7
e  546 629 -2
e  297 630 -3
e  315 631 9
e  180 632 -4
e  521 633 5
e  398 634 -1
e  46 635 -3
e  548 636 6
e  38 637 -4
e  319 638 5
e  409 639 6
e  236 640 6
e  431 641 9
e  498 642 2
e  249 643 2
e  151 644 8
e  586 645 -5
e  174 646 7
e  121 647 6
e  275 648 2
e  226 649 4
e  264 650 4
e  373 651 7
e  30 652 -1
e  268 653 9
e  602 654 8
e  234 655 1
e  454 656 -4
e  341 657 6
e  347 658 -1
e  358 659 7
e  20 660 9
e  644 661 2
e  182 662 9
e  114 663 10
e  480 664 8
e  536 665 3
e  351 666 7
e  196 667 7
e  454 668 4
e  124 669 0
e  372 670 9
e  608 671 3
e  477 672 3
e  255 673 -4
e  31 674 -4
e  134 675 9
e  336 676 4
e  622 677 5
e  658 678 4
e  93 679 8
e  541 680 1
e  345 681 8
e  626 682 -5
e  0 683 6
e  274 684 2
e  486 685 -4
e  526 686 3
e  428 687 8
e  76 688 10
e  94 689 5
e  607 690 -1
e  147 691 3
e  130 692 7
e  685 693 7
e  407 694 9
e  599 695 -3
e  555 696 8
e  392 697 3
e  524 698 -5
e  381 699 8
e  435 700 10
e  479 701 -2
e  51 702 2
e  139 703 -5
e  573 704 4
e  9 705 9
e  365 706 -2
e  413 707 9
e  89 708 3
e  32 709 3
e  689 710 10
e  527 711 -5
e  652 712 6
e  159 713 0
e  109 714 2
e  555 715 0
e  486 716 1
e  351 717 5
e  361 718 -4
e  539 719 9
e  335 720 3
e  451 721 7
e  504 722 6
e  550 723 6
e  360 724 8
e  216 725 -1
e  568 726 6
e  668 727 10
e  686 728 5
e  387 729 3
e  65 730 6
e  416 731 10
e  392 732 0
e  520 733 3
e  348 734 9
e  206 735 5
e  441 736 -1
e  140 737 8
e  348 738 7
e  84 739 1
e  467 740 2
e  535 741 10
e  673 742 5
e  247 743 8
e  640 744 -3
e  44 745 7
e  619 746 -3
e  274 747 10
e  24 748 -5
e  15 749 9
e  432 750 0
e  48 751 -4
e  26 752 -2
e  223 753 -5
e  653 754 0
e  100 755 7
e  413 756 7
e  558 757 -5
e  325 758 1
e  5 759 -1
e  393 760 -1
e  104 761 0
e  697 762 1
e  373 763 5
e  538 764 -5
e  185 765 -1
e  281 766 7
e  590 767 2
e  263 768 5
e  263 769 2
e  749 770 -3
e  195 771 6
e  106 772 10
e  603 773 -2
e  252 774 4
e  769 775 -1
e  266 776 -4
e  284 777 -4
e  665 778 -3
e  344 779 9
e  615 780 4
e  550 781 1
e  714 782 -4
e  339 783 -3
e  360 784 1
e  756 785 9
e  391 786 9
e  333 787 5
e  652 788 7
e  559 789 3
e  443 790 4
e  77 791 6
e  661 792 9
e  14 793 4
e  97 794 5
e  442 795 -3
e  341 796 -5
e  515 797 -2
e  776 798 1
e  270 799 10
e  249 800 2
e  7 801 -3
e  764 802 5
e  21 803 4
e  587 804 1
e  516 805 9
e  691 806 9
e  132 807 -3
e  305 808 9
e  271 809 3
e  685 810 8
e  453 811 4
e  786 812 -4
e  316 813 6
e  443 814 -1
e  139 815 9
e  325 816 5
e  118 817 -4
e  415 818 6
e  750 819 -1
e  413 820 5
e  546 821 2
e  189 822 -2
e  488 823 9
e  90 824 3
e  251 825 -4
e  64 826 0
e  716 827 6
e  540 828 -1
e  267 829 1
e  14 830 1
e  382 831 -2
e  99 832 8
e  303 833 -4
e  234 834 6
e  356 835 2
e  549 836 4
e  180 837 -3
e  587 838 -4
e  548 839 0
e  252 840 1
e  266 841 8
e  550 842 8
e  424 843 -4
e  289 844 3
e  315 845 4
e  631 846 -3
e  414 847 3
e  179 848 8
e  232 849 10
e  832 850 -5
e  437 851 -3
e  598 852 8
e  168 853 6
e  780 854 -5
e  538 855 6
e  254 856 3
e  562 857 5
e  501 858 3
e  659 859 0
e  70 860 4
e  827 861 6
e  692 862 3
e  100 863 -5
e  659 864 -4
e  147 865 -5
e  48 866 8
e  200 867 0
e  744 868 4
e  730 869 8
e  832 870 -4
e  247 871 10
e  55 872 -1
e  357 873 8
e  816 874 2
e  215 875 5
e  793 876 -2
e  403 877 1
e  482 878 2
e  594 879 2
e  58 880 5
e  519 881 6
e  178 882 -1
e  147 883 4
e  209 884 4
e  369 885 2
e  601 886 8
e  102 887 -4
e  682 888 2
e  725 889 -3
e  451 890 10
e  845 891 -4
e  764 892 5
e  308 893 9
e  727 894 8
e  774 895 3
e  144 896 3
e  504 897 -3
e  470 898 5
e  722 899 4
e  92 900 4
e  852 901 8
e  815 902 6
e  285 903 -3
e  393 904 4
e  887 905 4
e  842 906 0
e  363 907 6
e  29 908 -5
e  161 909 -1
e  391 910 -2
e  222 911 8
e  37 912 7
e  348 913 10
e  544 914 -5
e  316 915 -2
e  886 916 -5
e  595 917 2
e  727 918 9
e  111 919 9
e  70 920 4
e  565 921 6
e  530 922 3
e  294 923 6
e  60 924 7
e  505 925 7
e  434 926 6
e  729 927 -4
e  914 928 8
e  853 929 5
e  283 930 0
e  814 931 -4
e  129 932 0
e  739 933 0
e  508 934 7
e  714 935 -2
e  820 936 10
e  693 937 8
e  17 938 4
e  508 939 9
e  549 940 0
e  415 941 8
e  593 942 3
e  547 943 -1
e  13 944 -1
e  552 945 8
e  104 946 1
e  915 947 9
e  492 948 7
e  499 949 4
e  688 950 10
e  660 951 1
e  13 952 -1
e  339 953 8
e  304 954 9
e  299 955 8
e  364 956 -1
e  821 957 8
e  729 958 10
e  947 959 3
e  625 960 10
e  746 961 -4
e  518 962 9
e  599 963 5
e  167 964 -1
e  88 965 -4
e  826 966 -4
e  516 967 5
e  283 968 5
e  746 969 6
e  512 970 -2
e  864 971 -2
e  120 972 9
e  39 973 2
e  391 974 0
e  175 975 -3
e  279 976 5
e  180 977 -4
e  297 978 9
e  823 979 7
e  775 980 -2
e  980 981 9
e  758 982 2
e  143 983 -3
e  158 984 -4
e  693 985 3
e  412 986 4
e  830 987 -2
e  115 988 -5
e  915 989 -5
e  209 990 3
e  962 991 4
e  692 992 -4
e  515 993 3
e  430 994 -4
e  847 995 8
e  584 996 2
e  123 997 6
e  411 998 0
e  401 999 8
e  276 905 8
e  193 817 -2
e  251 409 7
e  212 520 9
e  761 777 -5
e  281 552 1
e  572 697 7
e  534 710 0
e  592 653 -1
e  168 473 -4
e  791 953 4
e  53 592 3
e  660 989 8
e  468 563 2
e  99 901 1
e  156 532 -3
e  518 595 9
e  862 925 7
e  846 854 -3
e  432 636 3
e  450 744 3
e  694 998 2
e  188 259 -5
e  598 645 6
e  185 444 -5
e  678 922 -5
e  364 573 -1
e  896 970 4
e  151 745 2
e  568 687 4
e  768 947 8
e  370 419 -3
e  171 303 -1
e  585 948 8
e  229 344 8
e  36 829 4
e  913 966 4
e  227 592 1
e  15 330 -4
e  406 761 0
e  262 675 3
e  118 309 8
e  512 763 8
e  700 830 0
e  19 325 9
e  428 909 6
e  738 855 2
e  481 499 4
e  301 755 -5
e  675 849 -2
e  273 761 -4
e  493 899 -1
e  239 715 -1
e  293 333 3
e  493 512 3
e  618 945 -4
e  255 809 4
e  817 893 4
e  41 477 5
e  462 465 4
e  741 770 -3
e  380 902 1
e  206 306 8
e  137 980 1
e  167 443 -2
e  357 460 -5
e  68 389 -5
e  49 421 7
e  269 328 7
e  491 639 2
e  126 277 10
e  621 966 9
e  384 778 -5
e  161 588 -1
e  485 977 7
e  0 539 -5
e  463 896 -2
e  259 492 8
e  409 780 -1
e  51 440 4
e  354 411 0
e  57 946 2
e  581 888 10
e  139 286 4
e  464 567 -1
e  579 849 -2
e  432 955 6
e  92 385 -3
e  225 836 3
e  116 633 1
e  823 893 8
e  276 741 3
e  426 986 0
e  616 683 0
e  509 699 8
e  602 822 7
e  227 922 -5
e  475 847 -1
e  257 451 8
e  335 663 -3
e  22 72 -5
e  52 491 5
e  97 416 1
e  74 547 3
e  434 951 -2
e  520 938 6
e  136 918 8
e  261 339 6
e  224 410 3
e  263 865 -1
e  373 842 -4
e  556 951 6
e  773 913 -4
e  224 243 6
e  389 805 9
e  199 857 -3
e  504 900 0
e  251 848 -2
e  181 556 2
e  461 941 9
e  638 700 10
e  317 814 1
e  493 815 -4
e  112 816 3
e  182 999 -4
e  389 473 3
e  563 947 5
e  11 322 -2
e  176 570 0
e  175 499 -5
e  66 915 8
e  425 912 4
e  514 818 0
e  99 128 10
e  197 693 2
e  604 766 9
e  77 273 8
e  823 857 4
e  146 200 7
e  374 928 4
e  168 214 10
e  785 848 -4
e  139 452 1
e  357 742 10
e  318 375 3
e  619 918 3
e  652 988 1
e  270 501 -2
e  164 716 -5
e  399 415 -5
e  3 591 1
e  99 747 10
e  67 848 4
e  282 742 -4
e  26 383 6
e  709 909 -1
e  93 914 -1
e  49 312 2
e  41 356 -5
e  331 703 8
e  736 940 7
e  811 817 1
e  916 924 -1
e  88 193 -5
e  56 305 10
e  38 194 9
e  733 928 -4
e  267 339 -2
e  201 651 3
e  382 642 10
e  194 468 3
e  401 445 0
e  78 489 10
e  177 374 0
e  679 761 3
e  95 785 4
e  594 752 -5
e  367 418 -1
e  59 377 -2
e  19 268 -4
e  290 715 4
e  173 220 1
e  498 965 -5
e  5 508 10
e  338 642 1
e  669 967 5
e  807 954 -4
e  108 990 0
e  550 955 -4
e  252 842 2
e  189 503 2
e  193 366 0
e  252 599 4
e  442 448 0
e  630 798 1
e  389 682 8
e  773 925 10
e  241 701 -1
e  98 111 6
e  106 867 -3
e  534 793 -5
e  144 390 3
e  160 187 0
e  677 718 6
e  231 534 1
e  273 770 9
e  53 917 -1
e  279 467 9
e  272 321 7
e  124 349 -3
e  368 827 3
e  383 803 0
e  21 380 7
e  289 768 9
e  447 607 0
e  35 162 -5
e  466 869 10
e  864 982 8
e  249 276 -1
e  689 817 1
e  291 360 -1
e  409 869 7
e  179 656 0
e  296 574 -2
e  475 833 0
e  26 456 4
e  481 848 2
e  710 998 1
e  453 490 1
e  906 987 -1
e  594 885 -2
e  80 129 3
e  28 212 -2
e  615 946 -1
e  564 786 5
e  172 736 0
e  75 695 7
e  12 774 4
e  693 719 1
e  425 539 10
e  62 723 6
e  723 761 -3
e  316 346 1
e  58 831 9
e  572 971 4
e  558 666 -3
e  264 405 3
e  447 633 1
e  744 860 -1
e  403 699 0
e  45 896 6
e  50 729 -5
e  415 632 -1
e  452 953 10
e  549 773 10
e  149 947 -3
e  695 736 -3
e  946 951 -3
e  394 661 -4
e  701 920 9
e  62 306 10
e  545 797 -2
e  275 402 3
e  448 494 8
e  383 680 5
e  9 723 8
e  38 858 -3
e  267 780 -4
e  28 945 2
e  157 926 9
e  256 365 8
e  873 994 5
e  817 882 2
e  346 536 9
e  284 529 -5
e  293 996 2
e  0 724 10
e  206 251 8
e  341 510 6
e  111 121 0
e  149 558 -1
e  31 456 -2
e  242 501 3
e  641 686 4
e  727 911 9
e  541 789 1
e  666 706 0
e  199 490 4
e  131 880 7
e  367 713 -5
e  502 998 3
e  13 168 6
e  160 911 7
e  842 897 3
e  139 298 9
e  532 991 -1
e  428 622 1
e  380 864 -5
e  17 962 1
e  564 657 2
e  278 342 7
e  743 775 -3
e  898 923 10
e  156 493 3
e  17 744 1
e  80 422 0
e  331 383 9
e  687 961 -3
e  27 915 2
e  215 960 0
e  220 773 4
e  651 788 1
e  243 793 4
e  582 962 -1
e  28 578 0
e  642 692 7
e  158 628 5
e  356 427 1
e  6 946 1
e  262 931 -4
e  715 993 6
e  96 198 5
e  136 665 2
e  479 533 7
e  100 949 8
e  327 466 -4
e  65 684 6
e  472 769 7
e  432 560 2
e  80 473 9
e  530 694 -2
e  638 693 4
e  167 399 9
e  747 892 2
e  738 808 7
e  700 993 -3
e  81 452 5
e  368 679 -5
e  311 877 2
e  227 903 0
e  0 758 -5
e  310 529 -2
e  89 614 4
e  340 428 4
e  24 697 -3
e  300 382 7
e  604 825 2
e  122 461 -4
e  547 579 7
e  341 775 5
e  262 904 0
e  542 797 7
e  872 976 -3
e  407 785 9
e  282 904 -5
e  153 874 -5
e  669 856 -1
e  70 346 9
e  570 778 5
e  80 883 9
e  78 714 0
e  278 958 9
e  222 669 -5
e  146 867 6
e  624 819 9
e  351 763 0
e  507 742 -3
e  114 237 2
e  123 549 0
e  187 848 0
e  127 767 4
e  235 588 -3
e  479 869 -3
e  42 575 7
e  19 418 -1
e  590 746 -1
e  41 588 -2
e  586 932 7
e  241 344 -3
e  64 68 -3
e  596 965 4
e  244 692 6
e  497 737 -1
e  106 912 7
e  193 854 1
e  240 911 7
e  347 592 8
e  5 202 9
e  147 811 -4
e  314 578 3
e  249 754 2
e  486 759 2
e  178 987 4
e  360 504 10
e  16 809 -4
e  571 690 0
e  680 748 -5
e  175 932 2
e  146 946 8
e  97 413 -4
e  258 315 -5
e  338 408 1
e  144 222 10
e  620 919 7
e  242 550 8
e  688 904 2
e  672 822 6
e  913 937 9
e  368 804 2
e  166 486 0
e  473 666 4
e  715 722 9
e  272 912 5
e  3 505 8
e  24 296 4
e  603 973 -3
e  346 940 -3
e  127 983 2
e  786 915 3
e  418 845 10
e  662 938 -4
e  641 673 6
e  60 216 -3
e  282 567 5
e  246 266 8
e  482 960 -5
e  226 815 6
e  548 787 -4
e  276 663 -3
e  132 210 -2
e  466 604 5
e  489 911 -2
e  153 261 -1
e  83 567 0
e  390 508 -3
e  32 645 -4
e  553 637 6
e  92 989 8
e  17 137 -4
e  178 565 -3
e  117 771 -5
e  338 736 -3
e  290 578 -5
e  138 363 -5
e  12 515 6
e  280 977 1
e  156 551 -1
e  339 670 1
e  625 827 3
e  263 322 10
e  392 641 9
e  879 881 4
e  739 745 -1
e  39 974 10
e  607 769 9
e  41 75 -5
e  111 785 9
e  11 338 5
e  167 534 2
e  466 867 -5
e  359 846 -4
e  244 943 3
e  362 930 7
e  81 92 -5
e  79 429 3
e  84 680 9
e  42 246 -4
e  553 590 5
e  328 728 8
e  488 970 -4
e  418 738 6
e  102 317 -4
e  585 846 9
e  310 767 9
e  361 674 -2
e  652 739 3
e  25 162 -4
e  185 891 -4
e  577 712 1
e  222 857 0
e  506 620 6
e  513 902 -1
e  190 299 8
e  572 759 5
e  497 757 6
e  186 914 9
e  95 299 4
e  269 546 3
e  54 578 8
e  631 758 3
e  296 596 5
e  563 990 -2
e  580 587 -2
e  515 951 6
e  151 262 -3
e  253 766 0
e  491 853 5
e  455 942 8
e  697 869 9
e  386 448 6
e  411 941 -3
e  585 742 6
e  585 840 1
e  130 315 -4
e  11 281 7
e  610 827 9
e  527 870 -3
e  521 934 2
e  722 760 10
e  664 767 -3
e  304 539 7
e  11 893 4
e  334 685 2
e  43 433 0
e  1 375 3
e  355 964 6
e  427 458 -1
e  34 188 -2
e  104 977 3
e  22 449 -2
e  309 503 9
e  391 513 -2
e  11 809 10
e  896 961 6
e  819 929 8
e  111 708 1
e  189 633 3
e  58 359 2
e  159 895 6
e  949 973 2
e  320 549 -3
e  536 668 9
e  122 570 10
e  254 340 7
e  321 829 -3
e  424 460 10
e  150 901 10
e  68 964 1
e  55 276 8
e  251 698 -2
e  11 222 2
e  69 943 -4
e  310 343 10
e  412 781 -2
e  105 706 -5
e  303 459 0
e  739 783 9
e  791 967 9
e  580 866 4
e  529 577 10
e  139 441 5
e  186 715 6
e  500 732 5
e  97 450 6
e  346 526 4
e  148 869 1
e  270 295 6
e  258 411 8
e  97 391 -2
e  189 984 7
e  65 501 -2
e  99 365 -3
e  301 657 -3
e  736 990 -4
e  162 502 3
e  976 983 1
e  457 878 9
e  215 904 6
e  333 999 5
e  300 503 10
e  176 483 -3
e  82 513 5
e  175 705 5
e  686 704 -5
e  276 934 -4
e  138 275 7
e  197 996 3
e  450 970 4
e  205 310 9
e  455 616 10
e  248 496 7
e  76 329 2
e  558 987 8
e  49 107 8
e  938 993 1
e  244 647 2
e  714 818 10
e  767 947 4
e  594 629 2
e  557 614 5
e  74 164 -3
e  457 736 10
e  117 502 1
e  154 733 -4
e  103 823 9
e  448 747 -4
e  148 211 -2
e  277 984 -5
e  515 606 -5
e  389 483 4
e  87 339 10
e  328 439 0
e  442 809 -1
e  335 666 6
e  101 500 3
e  58 816 8
e  789 810 7
e  211 388 8
e  521 783 -5
e  601 609 1
e  486 556 -2
e  171 523 6
e  222 601 1
e  64 329 2
e  45 263 8
e  319 564 -2
e  151 652 0
e  793 881 5
e  801 973 0
e  295 341 6
e  17 73 5
e  793 802 2
e  535 606 6
e  379 879 9
e  732 969 9
e  402 848 6
e  319 480 0
e  341 624 6
e  718 868 7
e  867 873 1
e  375 662 4
e  149 689 5
e  771 965 2
e  124 172 8
e  244 564 2
e  604 703 7
e  936 986 -5
e  246 862 0
e  393 408 7
e  48 532 7
e  301 691 6
e  78 234 6
e  505 751 8
e  74 419 2
e  239 559 -1
e  133 454 -5
e  258 549 10
e  171 777 10
e  579 739 3
e  182 976 4
e  222 554 10
e  664 681 -3
e  568 613 1
e  197 458 7
e  337 889 5
e  611 755 5
e  230 815 8
e  344 734 9
e  504 807 -5
e  372 556 -1
e  499 643 10
e  807 851 -2
e  240 895 -2
e  198 667 10
e  918 936 -2
e  45 194 -1
e  119 259 8
e  184 697 10
e  834 870 7
e  81 272 6
e  776 968 -5
e  583 659 0
