c Minimum Spanning Tree
c
c nodes:  1000 ; arcs:  6000 ; cost range:  -5 - 10
c
p mst  1000 6000
e  96 144 -5
e  113 145 -3
e  142 146 7
e  14 147 9
e  26 148 9
e  84 149 2
e  3 150 -1
e  136 151 -3
e  45 152 -1
e  86 153 4
e  24 154 9
e  99 155 2
e  57 156 10
e  139 157 9
e  10 158 -3
e  7 159 -2
e  157 160 8
e  140 161 -4
e  55 162 -3
e  121 163 -4
e  22 164 3
e  153 165 4
e  58 166 4
e  19 167 0
e  74 168 0
e  40 169 -3
e  103 170 -4
e  131 171 6
e  61 172 0
e  15 173 7
e  130 174 2
e  126 175 4
e  19 176 8
e  47 177 6
e  6 178 1
e  169 179 0
e  110 180 4
e  91 181 0
e  96 182 -4
e  152 183 5
e  114 184 -1
e  99 185 2
e  103 186 -1
e  125 187 6
e  6 188 4
e  95 189 4
e  63 190 1
e  129 191 8
e  175 192 7
e  160 193 7
e  28 194 9
e  15 195 7
e  132 196 -2
e  187 197 -2
e  179 198 7
e  109 199 -2
e  42 200 3
e  190 201 7
e  90 202 8
e  85 203 9
e  163 204 -4
e  138 205 1
e  95 206 8
e  41 207 -5
e  13 208 9
e  14 209 0
e  181 210 8
e  34 211 1
e  132 212 6
e  112 213 7
e  110 214 3
e  136 215 1
e  146 216 5
e  196 217 2
e  153 218 7
e  106 219 0
e  151 220 8
e  177 221 -5
e  89 222 -5
e  91 223 -3
e  186 224 -2
e  224 225 2
e  1 226 -3
e  224 227 5
e  53 228 -2
e  194 229 -2
e  109 230 4
e  29 231 3
e  200 232 -2
e  106 233 -1
e  61 234 5
e  160 235 9
e  61 236 -3
e  32 237 -3
e  93 238 -1
e  202 239 8
e  83 240 3
e  77 241 -1
e  3 242 2
e  46 243 3
e  184 244 -2
e  68 245 5
e  28 246 4
e  181 247 6
e  186 248 5
e  154 249 -5
e  95 250 -1
e  116 251 -3
e  28 252 -3
e  225 253 -3
e  240 254 6
e  247 255 1
e  210 256 5
e  4 257 7
e  189 258 5
e  216 259 -2
e  237 260 6
e  141 261 1
e  91 262 9
e  123 263 5
e  40 264 9
e  262 265 5
e  42 266 -2
e  205 267 8
e  230 268 9
e  129 269 0
e  204 270 2
e  106 271 2
e  169 272 6
e  207 273 9
e  203 274 -1
e  8 275 1
e  225 276 -3
e  245 277 -3
e  204 278 9
e  104 279 -1
e  184 280 8
e  260 281 -5
e  252 282 7
e  25 283 4
e  5 284 -3
e  40 285 1
e  217 286 4
e  118 287 4
e  58 288 9
e  149 289 -5
e  18 290 4
e  240 291 -2
e  112 292 -3
e  46 293 1
e  103 294 3
e  90 295 -1
e  146 296 -4
e  255 297 2
e  74 298 -3
e  269 299 10
e  133 300 1
e  92 301 0
e  254 302 -3
e  33 303 -3
e  262 304 -2
e  17 305 -5
e  134 306 10
e  1 307 7
e  265 308 2
e  6 309 3
e  283 310 8
e  35 311 -2
e  69 312 -2
e  149 313 1
e  168 314 6
e  149 315 3
e  120 316 0
e  241 317 -4
e  173 318 9
e  64 319 3
e  189 320 2
e  8 321 5
e  100 322 4
e  103 323 7
e  317 324 1
e  145 325 1
e  319 326 3
e  24 327 8
e  319 328 3
e  155 329 0
e  282 330 -4
e  70 331 -4
e  318 332 1
e  188 333 -2
e  290 334 -5
e  112 335 1
e  244 336 -3
e  63 337 1
e  78 338 -2
e  7 339 10
e  115 340 1
e  179 341 6
e  124 342 3
e  164 343 0
e  12 344 5
e  67 345 -1
e  205 346 -4
e  193 347 -2
e  41 348 2
e  206 349 9
e  13 350 -1
e  86 351 5
e  322 352 3
e  142 353 3
e  158 354 8
e  128 355 1
e  200 356 -1
e  28 357 8
e  345 358 -5
e  294 359 8
e  75 360 4
e  198 361 2
e  282 362 -1
e  333 363 10
e  195 364 2
e  314 365 0
e  316 366 6
e  309 367 8
e  191 368 8
e  64 369 -2
e  20 370 10
e  303 371 1
e  135 372 -4
e  130 373 6
e  35 374 -5
e  323 375 9
e  91 376 0
e  16 377 5
e  298 378 7
e  199 379 4
e  158 380 5
e  59 381 2
e  376 382 4
e  246 383 1
e  330 384 1
e  58 385 -5
e  140 386 7
e  0 387 9
e  267 388 6
e  235 389 2
e  142 390 2
e  124 391 1
e  1 392 5
e  371 393 -1
e  338 394 -1
e  165 395 0
e  279 396 6
e  356 397 0
e  353 398 1
e  100 399 0
e  185 400 7
e  27 401 -5
e  135 402 -1
e  332 403 0
e  70 404 7
e  90 405 10
e  375 406 -5
e  364 407 -3
e  58 408 -2
e  266 409 8
e  350 410 -1
e  369 411 2
e  175 412 3
e  324 413 2
e  192 414 8
e  213 415 -1
e  216 416 2
e  400 417 -1
e  376 418 3
e  339 419 3
e  16 420 -5
e  264 421 -5
e  81 422 10
e  65 423 6
e  132 424 -4
e  79 425 2
e  2 426 -1
e  37 427 -2
e  281 428 9
e  162 429 3
e  368 430 10
e  399 431 2
e  102 432 8
e  413 433 2
e  10 434 2
e  421 435 -4
e  52 436 -4
e  80 437 2
e  416 438 5
e  186 439 -4
e  340 440 10
e  101 441 5
e  140 442 0
e  49 443 -4
e  320 444 -4
e  332 445 -5
e  356 446 4
e  152 447 -1
e  108 448 3
e  98 449 6
e  107 450 -5
e  250 451 5
e  67 452 0
e  21 453 3
e  204 454 -1
e  142 455 7
e  252 456 5
e  256 457 -2
e  10 458 2
e  359 459 1
e  54 460 9
e  444 461 5
e  22 462 4
e  61 463 -3
e  106 464 6
e  457 465 10
e  104 466 0
e  429 467 9
e  35 468 10
e  420 469 -3
e  249 470 6
e  21 471 10
e  292 472 -1
e  411 473 9
e  1 474 0
e  30 475 9
e  258 476 4
e  454 477 7
e  143 478 8
e  388 479 -1
e  478 480 3
e  255 481 1
e  48 482 0
e  11 483 8
e  60 484 3
e  106 485 6
e  186 486 4
e  118 487 7
e  53 488 9
e  192 489 0
e  24 490 2
e  103 491 7
e  257 492 -1
e  44 493 4
e  434 494 3
e  491 495 3
e  482 496 6
e  56 497 7
e  303 498 3
e  172 499 -2
e  3 500 -5
e  247 501 7
e  318 502 2
e  88 503 -5
e  70 504 -2
e  376 505 -2
e  448 506 7
e  97 507 3
e  24 508 -2
e  296 509 2
e  76 510 -4
e  237 511 -5
e  491 512 -2
e  89 513 -2
e  321 514 6
e  449 515 10
e  241 516 5
e  239 517 -4
e  187 518 0
e  211 519 6
e  345 520 -2
e  516 521 -2
e  380 522 -5
e  241 523 -3
e  408 524 -3
e  384 525 1
e  461 526 4
e  261 527 0
e  405 528 -1
e  352 529 -5
e  192 530 5
e  383 531 7
e  102 532 2
e  373 533 0
e  71 534 0
e  150 535 -2
e  390 536 0
e  295 537 5
e  34 538 4
e  230 539 7
e  332 540 -1
e  79 541 9
e  211 542 -5
e  2 543 8
e  189 544 1
e  301 545 2
e  390 546 -5
e  105 547 -5
e  373 548 8
e  354 549 -3
e  220 550 4
e  9 551 8
e  392 552 1
e  304 553 1
e  295 554 -4
e  354 555 9
e  490 556 2
e  6 557 5
e  446 558 6
e  493 559 10
e  72 560 10
e  205 561 4
e  530 562 9
e  203 563 -2
e  490 564 6
e  46 565 9
e  286 566 3
e  261 567 1
e  364 568 8
e  425 569 8
e  46 570 -4
e  387 571 8
e  270 572 -1
e  253 573 2
e  267 574 4
e  566 575 8
e  395 576 7
e  560 577 -5
e  123 578 -5
e  163 579 1
e  421 580 -2
e  299 581 0
e  349 582 7
e  85 583 10
e  578 584 -2
e  562 585 8
e  283 586 6
e  490 587 -3
e  158 588 1
e  77 589 -2
e  469 590 6
e  32 591 10
e  265 592 9
e  83 593 -4
e  10 594 5
e  171 595 7
e  126 596 1
e  555 597 10
e  410 598 2
e  11 599 2
e  188 600 -4
e  483 601 -3
e  507 602 10
e  178 603 9
e  0 604 10
e  10 605 0
e  604 606 10
e  156 607 8
e  74 608 -2
e  100 609 2
e  480 610 0
e  178 611 -1
e  215 612 3
e  505 613 -5
e  554 614 1
e  510 615 -2
e  522 616 -1
e  409 617 0
e  28 618 8
e  57 619 2
e  3 620 6
e  405 621 10
e  350 622 9
e  513 623 1
e  231 624 3
e  33 625 8
e  598 626 0
e  78 627 -2
e  60 628 0
e  221 629 10
e  0 630 3
e  478 631 9
e  504 632 1
e  17 633 3
e  398 634 7
e  415 635 -2
e  577 636 -3
e  610 637 -3
e  231 638 5
e  405 639 1
e  395 640 9
e  427 641 8
e  637 642 4
e  362 643 1
e  348 644 8
e  431 645 6
e  69 646 3
e  203 647 -4
e  312 648 3
e  16 649 8
e  302 650 5
e  78 651 1
e  411 652 9
e  262 653 1
e  348 654 -2
e  281 655 -2
e  318 656 0
e  214 657 7
e  591 658 2
e  503 659 -4
e  141 660 9
e  133 661 5
e  356 662 6
e  233 663 0
e  284 664 2
e  150 665 6
e  649 666 -4
e  26 667 3
e  438 668 9
e  609 669 -1
e  116 670 -2
e  366 671 2
e  486 672 -4
e  640 673 5
e  36 674 -1
e  454 675 -1
e  403 676 4
e  397 677 3
e  275 678 5
e  86 679 6
e  475 680 5
e  597 681 5
e  245 682 5
e  295 683 -3
e  457 684 7
e  286 685 -5
e  648 686 1
e  266 687 2
e  224 688 -3
e  511 689 6
e  491 690 2
e  279 691 6
e  340 692 1
e  212 693 10
e  332 694 6
e  4 695 2
e  329 696 6
e  30 697 5
e  415 698 10
e  54 699 -3
e  245 700 -5
e  369 701 7
e  453 702 4
e  481 703 -3
e  61 704 7
e  186 705 7
e  224 706 -3
e  485 707 3
e  443 708 6
e  94 709 4
e  678 710 2
e  143 711 -1
e  154 712 6
e  424 713 6
e  670 714 3
e  143 715 6
e  64 716 -3
e  715 717 8
e  391 718 8
e  285 719 8
e  602 720 -5
e  674 721 5
e  439 722 7
e  538 723 1
e  709 724 4
e  601 725 -3
e  369 726 1
e  579 727 5
e  600 728 4
e  640 729 7
e  197 730 3
e  249 731 4
e  228 732 3
e  241 733 0
e  680 734 -5
e  633 735 -2
e  153 736 0
e  250 737 3
e  576 738 9
e  304 739 9
e  320 740 10
e  219 741 3
e  331 742 -5
e  46 743 -1
e  688 744 10
e  216 745 4
e  24 746 1
e  96 747 3
e  649 748 9
e  666 749 8
e  700 750 10
e  618 751 1
e  377 752 -2
e  280 753 -5
e  57 754 10
e  424 755 0
e  703 756 5
e  566 757 5
e  701 758 1
e  665 759 6
e  197 760 7
e  11 761 0
e  737 762 -4
e  708 763 7
e  462 764 3
e  301 765 8
e  660 766 0
e  508 767 -1
e  583 768 -1
e  58 769 7
e  449 770 -5
e  633 771 0
e  380 772 2
e  634 773 6
e  432 774 9
e  610 775 7
e  249 776 -5
e  523 777 10
e  330 778 2
e  21 779 2
e  352 780 6
e  475 781 -1
e  130 782 0
e  251 783 -1
e  679 784 -5
e  341 785 6
e  219 786 7
e  24 787 8
e  197 788 -3
e  472 789 6
e  405 790 -5
e  236 791 4
e  37 792 0
e  565 793 -4
e  217 794 -1
e  129 795 3
e  216 796 -4
e  139 797 -3
e  111 798 -3
e  624 799 9
e  650 800 7
e  343 801 6
e  498 802 3
e  233 803 9
e  307 804 -5
e  538 805 4
e  37 806 5
e  377 807 0
e  678 808 6
e  84 809 0
e  121 810 -5
e  639 811 5
e  572 812 8
e  281 813 10
e  497 814 9
e  727 815 6
e  711 816 6
e  510 817 3
e  204 818 9
e  354 819 2
e  817 820 -5
e  407 821 4
e  433 822 10
e  575 823 -2
e  395 824 -4
e  409 825 10
e  790 826 0
e  470 827 7
e  163 828 -4
e  730 829 7
e  253 830 6
e  337 831 7
e  478 832 2
e  580 833 8
e  466 834 7
e  654 835 2
e  439 836 -1
e  226 837 10
e  58 838 10
e  590 839 5
e  344 840 -5
e  36 841 -3
e  628 842 3
e  802 843 9
e  568 844 9
e  41 845 -1
e  628 846 10
e  704 847 10
e  384 848 -3
e  267 849 8
e  790 850 3
e  613 851 7
e  809 852 -4
e  840 853 2
e  755 854 5
e  407 855 4
e  157 856 0
e  387 857 8
e  607 858 2
e  118 859 10
e  40 860 0
e  169 861 -2
e  143 862 5
e  678 863 2
e  473 864 4
e  649 865 -2
e  55 866 1
e  651 867 -5
e  369 868 6
e  471 869 9
e  336 870 9
e  383 871 10
e  12 872 -1
e  760 873 -3
e  504 874 -3
e  756 875 9
e  344 876 1
e  84 877 7
e  265 878 -5
e  31 879 -3
e  239 880 2
e  825 881 8
e  361 882 5
e  617 883 4
e  768 884 10
e  71 885 10
e  790 886 5
e  541 887 5
e  422 888 10
e  407 889 -5
e  640 890 7
e  178 891 -4
e  735 892 0
e  453 893 4
e  555 894 6
e  209 895 1
e  742 896 -5
e  715 897 -3
e  395 898 8
e  229 899 4
e  719 900 1
e  11 901 6
e  311 902 1
e  141 903 -3
e  52 904 3
e  889 905 -5
e  336 906 2
e  800 907 9
e  626 908 1
e  383 909 0
e  763 910 7
e  257 911 -5
e  513 912 8
e  824 913 8
e  465 914 10
e  623 915 8
e  785 916 2
e  136 917 9
e  666 918 -2
e  281 919 0
e  576 920 0
e  615 921 0
e  28 922 1
e  664 923 10
e  174 924 5
e  467 925 -3
e  564 926 8
e  392 927 0
e  547 928 -2
e  430 929 8
e  366 930 1
e  111 931 -3
e  536 932 -3
e  504 933 -1
e  123 934 0
e  248 935 4
e  45 936 7
e  211 937 9
e  582 938 -3
e  877 939 -5
e  830 940 8
e  812 941 4
e  363 942 7
e  524 943 8
e  196 944 8
e  932 945 5
e  786 946 -5
e  305 947 4
e  320 948 -1
e  58 949 -5
e  859 950 9
e  258 951 7
e  406 952 3
e  905 953 -3
e  597 954 8
e  741 955 7
e  471 956 5
e  529 957 -4
e  279 958 2
e  695 959 -2
e  708 960 9
e  501 961 5
e  156 962 -2
e  739 963 -2
e  649 964 -2
e  337 965 0
e  228 966 5
e  763 967 -3
e  749 968 2
e  624 969 3
e  466 970 6
e  199 971 -5
e  166 972 2
e  400 973 7
e  186 974 -1
e  548 975 6
e  975 976 -2
e  929 977 3
e  34 978 4
e  834 979 -2
e  860 980 7
e  814 981 -5
e  894 982 -2
e  15 983 -5
e  637 984 2
e  433 985 -5
e  651 986 7
e  793 987 4
e  732 988 -5
e  265 989 -4
e  190 990 10
e  433 991 1
e  226 992 7
e  635 993 7
e  909 994 8
e  102 995 0
e  679 996 8
e  585 997 4
e  504 998 -4
e  741 999 4
e  493 608 7
e  654 764 -4
e  616 956 2
e  95 391 5
e  334 337 2
e  367 405 10
e  279 328 7
e  459 513 -3
e  25 897 1
e  175 838 8
e  195 775 4
e  173 432 -2
e  290 855 1
e  671 786 4
e  91 713 3
e  203 876 2
e  218 296 5
e  405 874 7
e  84 690 -2
e  123 259 9
e  543 614 1
e  393 859 -2
e  327 400 5
e  610 667 -4
e  359 743 4
e  81 733 4
e  606 715 -2
e  174 771 4
e  372 812 0
e  454 864 4
e  650 987 0
e  571 823 -3
e  84 170 8
e  398 701 4
e  47 713 -2
e  229 508 10
e  429 494 -2
e  370 722 6
e  543 740 8
e  98 529 2
e  610 678 -3
e  589 629 4
e  428 588 6
e  421 800 -4
e  594 653 3
e  4 137 -3
e  279 874 -3
e  278 999 -5
e  169 999 9
e  540 580 8
e  196 764 6
e  83 312 3
e  214 976 9
e  187 220 -1
e  556 587 4
e  301 830 8
e  109 484 1
e  669 683 0
e  83 319 -2
e  330 626 -4
e  17 698 6
e  524 992 2
e  354 418 -1
e  687 747 -4
e  411 665 2
e  370 609 -4
e  416 750 2
e  442 749 -1
e  839 877 2
e  67 406 -1
e  356 918 5
e  809 898 -2
e  148 286 1
e  889 945 -3
e  334 712 7
e  300 742 9
e  279 420 3
e  543 911 5
e  73 120 -3
e  872 978 -5
e  578 636 -4
e  370 490 9
e  253 606 -2
e  10 671 5
e  103 193 9
e  127 368 4
e  311 869 -3
e  187 409 -5
e  392 943 -4
e  134 217 -4
e  242 795 2
e  598 689 3
e  40 732 9
e  18 241 -3
e  739 828 -4
e  784 920 9
e  758 774 10
e  248 335 -1
e  463 977 -1
e  198 929 6
e  348 440 3
e  29 44 3
e  441 498 -3
e  437 732 6
e  72 506 1
e  182 491 7
e  499 833 6
e  546 675 0
e  810 976 7
e  15 989 5
e  122 163 2
e  727 752 -3
e  212 836 7
e  279 974 3
e  144 760 0
e  516 778 2
e  44 547 4
e  106 679 0
e  418 897 2
e  76 319 -1
e  157 973 -5
e  111 996 1
e  160 355 -2
e  187 239 3
e  721 879 10
e  55 107 7
e  156 441 10
e  370 765 10
e  254 856 5
e  53 148 10
e  142 827 -4
e  838 967 7
e  149 980 5
e  647 800 2
e  776 881 6
e  488 596 0
e  396 553 -1
e  350 857 0
e  24 801 3
e  315 628 3
e  379 784 9
e  287 525 10
e  526 552 1
e  485 969 1
e  557 821 0
e  100 690 0
e  347 512 0
e  133 228 3
e  46 941 4
e  392 467 7
e  539 728 1
e  75 366 0
e  211 233 10
e  278 483 -5
e  308 326 6
e  339 471 8
e  159 209 2
e  307 593 9
e  241 725 -4
e  97 817 4
e  222 765 -5
e  346 997 -5
e  568 591 4
e  647 807 -4
e  178 920 2
e  204 836 -3
e  89 893 9
e  52 875 6
e  107 302 5
e  462 832 10
e  794 995 -5
e  106 255 7
e  36 288 1
e  1 786 0
e  31 343 7
e  204 621 -5
e  195 709 9
e  130 826 -4
e  375 563 1
e  94 317 3
e  48 672 4
e  463 984 0
e  607 774 5
e  151 238 3
e  217 616 -2
e  11 908 -3
e  343 905 5
e  331 593 1
e  791 805 -4
e  422 725 1
e  96 275 7
e  209 538 -5
e  4 613 2
e  488 654 4
e  69 270 -2
e  411 984 5
e  76 156 2
e  811 928 1
e  433 767 4
e  544 655 1
e  255 549 5
e  960 995 -1
e  464 697 8
e  396 978 -1
e  706 778 6
e  417 761 2
e  343 389 -4
e  276 470 9
e  111 207 -2
e  10 486 4
e  374 692 7
e  105 337 4
e  21 831 -2
e  673 901 -1
e  283 427 0
e  157 688 5
e  525 910 5
e  143 159 7
e  483 537 9
e  535 858 -4
e  56 148 9
e  84 948 -1
e  50 406 5
e  356 941 9
e  595 932 7
e  471 699 3
e  447 498 5
e  256 898 3
e  208 505 2
e  185 413 10
e  418 776 3
e  502 507 4
e  220 624 5
e  263 682 6
e  260 290 8
e  250 582 -3
e  106 919 5
e  313 482 9
e  99 136 7
e  414 958 9
e  175 819 1
e  348 631 -2
e  778 785 1
e  33 241 10
e  259 395 2
e  336 529 -1
e  393 826 -4
e  477 547 -3
e  216 316 1
e  95 168 3
e  343 604 9
e  56 879 1
e  523 857 -1
e  190 334 -4
e  14 58 -2
e  43 120 -3
e  519 704 7
e  725 767 -5
e  381 556 -3
e  610 944 2
e  482 956 4
e  346 723 4
e  586 743 3
e  737 983 7
e  865 982 1
e  66 364 5
e  144 850 -4
e  740 792 2
e  379 412 10
e  116 646 6
e  697 750 1
e  256 957 -2
e  285 433 5
e  320 796 1
e  594 633 -1
e  178 475 0
e  115 578 6
e  6 586 -4
e  54 109 6
e  95 534 -4
e  709 864 -2
e  144 837 -2
e  154 555 3
e  177 307 1
e  325 808 3
e  365 624 7
e  249 650 9
e  198 955 5
e  442 792 -1
e  128 504 7
e  654 709 0
e  741 883 6
e  106 395 9
e  604 873 0
e  833 910 -3
e  629 872 1
e  600 754 8
e  227 888 0
e  566 607 9
e  277 980 -5
e  59 146 4
e  501 988 2
e  406 646 2
e  4 697 -1
e  1 659 -5
e  670 695 6
e  334 743 8
e  90 453 5
e  425 577 3
e  347 699 -3
e  425 656 -3
e  81 938 5
e  73 646 2
e  224 591 1
e  297 632 -2
e  161 355 10
e  709 824 2
e  472 844 3
e  39 410 2
e  124 928 2
e  31 690 -3
e  213 642 10
e  610 968 3
e  633 702 9
e  97 514 5
e  118 357 0
e  542 727 2
e  564 850 3
e  443 850 -1
e  194 398 2
e  526 702 10
e  411 502 -3
e  686 809 3
e  173 799 -1
e  244 251 8
e  731 975 -2
e  771 813 -5
e  826 908 9
e  371 409 -5
e  435 653 8
e  450 853 7
e  147 490 0
e  406 474 -3
e  208 995 6
e  83 517 6
e  447 827 10
e  73 212 6
e  84 664 10
e  13 608 -4
e  553 854 1
e  294 572 7
e  559 667 2
e  338 953 6
e  217 805 8
e  404 985 -4
e  439 798 -2
e  6 374 8
e  425 973 7
e  656 831 7
e  224 329 -4
e  346 689 3
e  16 324 8
e  647 823 10
e  526 769 9
e  84 187 4
e  87 632 1
e  211 771 -1
e  123 567 7
e  806 809 -1
e  297 671 10
e  397 448 3
e  151 730 -4
e  374 827 -5
e  121 814 -4
e  811 821 7
e  90 983 0
e  35 92 1
e  109 156 8
e  250 621 7
e  562 694 8
e  446 461 2
e  161 989 5
e  710 749 9
e  445 631 -1
e  123 402 4
e  696 720 4
e  399 883 -4
e  58 237 8
e  257 375 0
e  145 687 7
e  591 811 -4
e  38 967 -5
e  398 803 -2
e  135 832 -3
e  8 215 7
e  467 758 -1
e  266 814 5
e  196 800 -3
e  30 671 4
e  367 682 10
e  65 190 3
e  36 95 7
e  507 703 6
e  462 646 3
e  327 811 -4
e  673 930 -4
e  747 977 -4
e  609 933 10
e  12 840 -2
e  136 959 -5
e  75 614 8
e  105 860 2
e  225 438 3
e  227 398 6
e  531 941 9
e  738 870 3
e  223 911 8
e  336 710 1
e  293 556 5
e  17 102 5
e  152 237 -1
e  146 545 6
e  834 868 3
e  94 743 9
e  396 547 4
e  232 721 9
e  43 59 2
e  239 962 3
e  608 847 9
e  685 913 7
e  358 666 3
e  378 839 9
e  350 700 -5
e  612 929 4
e  430 692 4
e  170 188 0
e  434 794 -3
e  451 635 -4
e  467 786 9
e  235 940 5
e  139 662 9
e  612 689 4
e  240 646 -2
e  254 836 -1
e  50 609 1
e  891 988 -1
e  865 935 3
e  484 608 -1
e  23 345 3
e  7 868 -4
e  422 471 -3
e  56 256 -5
e  6 917 8
e  829 876 6
e  109 852 3
e  228 693 8
e  28 390 -3
e  83 260 0
e  289 663 9
e  37 266 3
e  224 451 5
e  109 796 4
e  569 887 7
e  256 981 6
e  551 873 1
e  188 525 1
e  185 487 8
e  22 529 8
e  118 513 1
e  18 600 -3
e  247 525 3
e  25 169 1
e  240 373 7
e  530 852 5
e  130 682 -4
e  146 552 3
e  617 682 -5
e  957 983 1
e  138 261 -1
e  310 532 -2
e  230 461 8
e  204 343 0
e  84 931 -1
e  65 747 6
e  329 920 1
e  635 730 1
e  146 572 10
e  516 560 -5
e  568 734 -3
e  445 448 5
e  129 902 -3
e  429 798 -5
e  464 501 8
e  530 626 -5
e  738 850 8
e  315 589 7
e  50 400 9
e  527 760 7
e  479 583 -2
e  413 467 -3
e  113 302 -3
e  490 560 9
e  251 673 3
e  43 377 -5
e  44 959 3
e  476 769 -5
e  548 751 7
e  581 772 4
e  332 806 4
e  219 716 1
e  17 308 -1
e  319 454 -1
e  183 984 5
e  540 854 3
e  833 955 -5
e  374 721 -2
e  39 153 -2
e  677 930 -4
e  8 972 7
e  72 978 -1
e  613 780 1
e  58 219 3
e  183 478 2
e  336 773 -4
e  334 915 3
e  186 410 -4
e  259 606 -3
e  322 570 4
e  208 715 4
e  425 617 -3
e  339 638 5
e  202 207 -1
e  661 896 3
e  651 989 9
e  167 751 5
e  7 415 0
e  101 239 6
e  656 779 1
e  95 923 9
e  743 858 -1
e  319 493 -3
e  582 926 0
e  164 769 -5
e  386 405 5
e  378 463 7
e  744 826 4
e  61 461 0
e  276 514 9
e  862 913 8
e  196 760 5
e  889 976 9
e  108 540 -3
e  475 538 -5
e  163 912 -5
e  275 642 -3
e  387 845 5
e  282 434 -4
e  47 926 -2
e  296 952 9
e  25 416 -1
e  12 382 -5
e  16 260 10
e  220 691 7
e  736 976 7
e  121 233 3
e  547 606 3
e  403 953 -5
e  423 553 -1
e  462 932 4
e  711 828 3
e  40 358 -2
e  273 484 -3
e  475 874 2
e  329 493 10
e  128 402 7
e  685 826 7
e  59 449 7
e  866 909 4
e  169 495 1
e  254 988 1
e  698 874 3
e  247 620 -3
e  10 522 9
e  573 626 2
e  478 497 6
e  38 589 -3
e  482 654 -2
e  77 425 10
e  493 760 3
e  315 623 4
e  270 457 -2
e  92 383 0
e  536 649 6
e  125 216 3
e  128 868 1
e  105 722 3
e  185 975 -2
e  761 885 2
e  248 682 -2
e  586 688 8
e  733 851 10
e  250 560 9
e  29 323 4
e  159 799 9
e  126 287 9
e  350 787 1
e  581 757 5
e  146 492 9
e  197 873 -4
e  129 717 -1
e  299 478 1
e  800 832 6
e  327 887 3
e  441 990 -4
e  116 204 -4
e  280 405 8
e  4 765 -1
e  478 693 8
e  97 411 -2
e  364 469 8
e  294 534 3
e  2 244 10
e  587 827 5
e  4 456 10
e  539 832 10
e  478 859 8
e  34 126 -3
e  151 189 -1
e  583 888 -2
e  577 712 4
e  122 991 10
e  306 333 -2
e  448 492 9
e  140 659 -4
e  620 634 -2
e  656 809 8
e  325 901 9
e  645 738 5
e  364 669 8
e  143 535 1
e  71 660 3
e  485 802 -5
e  50 478 1
e  193 264 4
e  40 758 10
e  554 811 7
e  464 882 10
e  52 608 9
e  106 636 1
e  108 370 -2
e  219 701 0
e  765 945 -5
e  314 620 -2
e  613 718 6
e  722 880 -1
e  236 295 -5
e  893 951 -5
e  113 458 -1
e  118 366 0
e  725 911 3
e  380 910 2
e  193 206 -4
e  239 780 10
e  301 886 0
e  308 517 -3
e  138 723 8
e  829 847 0
e  383 626 5
e  808 987 5
e  57 961 -3
e  620 730 7
e  106 192 4
e  639 839 6
